,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1942,Private universities in the UK must be encouraged,Private universities would increase the divide between the rich and poor,1.3960981000000001,-1.2888381000000002,0,0
1943,Sadomasochism must be decriminalized,The pursuit of pain for the purpose of achieving pleasure is an immoral act,0.7519759,-0.6340462,0,0
1961,An international ban should be placed on the export of nuclear reactor technology,Countries with nuclear weapons have the ability to set their own agenda.,0.47082302,-0.12409843,0,0
1962,An international ban should be placed on the export of nuclear reactor technology,States with nuclear weapons are afforded more authority to set agendas at international levels.,0.34822798,0.02092202,0,0
1964,An international ban should be placed on the export of nuclear reactor technology,All states have a right to nuclear self-defense.,0.61412275,-0.30687565,0,0
1967,An international ban should be placed on the export of nuclear reactor technology,"all countries are entitled to self defense with nuclear weapons, even when they do not have the capacity to carry conventional weapons",0.35953102,0.030179447999999998,0,0
1976,An international ban should be placed on the export of nuclear reactor technology,"Disarmament is impossible, rendering efforts to disarm pointless and simply wasteful",0.66078204,-0.3188517,0,0
1977,An international ban should be placed on the export of nuclear reactor technology,Small countries would be able to pursue their independence without having to rely on larger countries.,0.37510459999999995,-0.029605865,0,0
1978,An international ban should be placed on the export of nuclear reactor technology,"Disarmament would actually cause increased insecurity among nations, it is near impossible to guarantee that a nation has disarmed.",1.5536783,-1.3687227,0,0
1980,An international ban should be placed on the export of nuclear reactor technology,"Disarmament would actually cause increased insecurity among nations, you can never really know for sure whether they have disarmed.",0.6072247,-0.46079478,0,0
1983,An international ban should be placed on the export of nuclear reactor technology,"The abolition of nuclear weapons would actually incentivize the development and use of even more dangerous weapons, such as chemical and biological weapons",0.8465476000000001,-0.69178176,0,0
1997,An international ban should be placed on the export of nuclear reactor technology,both sides will avoid threatening vital interests,0.7380333,-0.4830805,0,0
2002,Have no elections rather than sham elections,Sham elections do not mean the elections have no influence or impact. ,1.2116824,-1.0275969999999999,0,0
2003,Have no elections rather than sham elections,Just because an election is fake does not mean it will not have an impact.,1.2321316,-1.0255715,0,0
2008,Have no elections rather than sham elections,Fake elections are still a demonstration of the peoples desires.,0.99987745,-0.8706961,0,0
2012,Have no elections rather than sham elections,No elections are in direct contradiction to the desired effect of democracy.,1.1169525,-0.96674585,0,0
2014,Polls are accurate predictors of election results,History suggests that exit polls are the only reliable predictor.,0.6791432,-0.6038760999999999,0,0
2018,Polls are accurate predictors of election results,Voting is not a predetermined decision,2.1427126,-2.1291342,0,0
2019,Polls are accurate predictors of election results,There is no predetermination at play in voting.,0.13197252,-0.09387024,0,0
2020,Polls are accurate predictors of election results,"Voting is an exercise of freedom, not predetermination.",0.47900640000000005,-0.4180649,0,0
2021,Polls are accurate predictors of election results,What happens in polls does not determine what will happen in voting. ,2.316174,-2.3547887999999997,0,0
2042,France is right to intervene in Mali,Western countries should not be interfering in African internal affairs,0.52556956,-0.432806,0,0
2043,Water Should Be Owned And Supplied By The State, State as sole supplier is a bad idea,2.236296,-2.2257745,0,0
2045,Water Should Be Owned And Supplied By The State,State owning water is a frightening idea,2.5923314,-2.6684332000000004,0,0
2047,Water Should Be Owned And Supplied By The State,State owned water is a scary concept.,0.74630594,-0.70527565,0,0
2055,Hillary Clinton would make a better president for America,Clinton often comes across as ambitious and arrogant,1.0613956,-0.9406779000000001,0,0
2057,Hillary Clinton would make a better president for America,Clinton comes off as overconfident.,2.2238436000000004,-2.2122333,0,0
2061,Hillary Clinton would make a better president for America,Clinton does not represent young Americans,0.48926795,-0.4444585999999999,0,0
2062,Hillary Clinton would make a better president for America,Hillary Clinton does not connect with young United State's citizens.,1.0168188,-0.98690027,0,0
2063,Hillary Clinton would make a better president for America,Hillary Clinton does not empower or interest the young in America.,0.76244485,-0.78058803,0,0
2064,Hillary Clinton would make a better president for America,Clinton doesn't represent young people,0.46444744,-0.40971857,0,0
2065,Hillary Clinton would make a better president for America,Clinton does not represent anyone young,0.54939556,-0.50342256,0,0
2066,Hillary Clinton would make a better president for America,Clinton presidency will mean 20 years of two families controlling the USA,1.8674525000000002,-1.8289226000000003,0,0
2072,Online gambling has to be banned,An online gambling ban would be impossible to enforce.,2.0009527,-1.9293376,0,0
2073,Online gambling has to be banned,A ban on online gambling would not feasible because police would not be able to enforce it.,2.5364842,-2.5883527,0,0
2110,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Banning Shark's fin soup will only put it on the black market,1.4663328000000002,-1.3900868999999998,0,0
2113,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Banning shark fin soup would destroy a piece of Asian tradition.,2.6162509999999997,-2.6730504,0,0
2122,"Use of goal line technology in football is overdue, and can only lead to benefits.",It would be divisive.,0.8274882,-0.69486976,0,0
2125,The ICC should have its own enforcement arm,ICC enforcement would create resentment,2.9219475,-3.0745454,0,0
2126,The ICC should have its own enforcement arm,If the ICC could do its own enforcement it would cause resentment.,2.6968872999999998,-2.7970505,0,0
2128,The ICC should have its own enforcement arm,An ICC enforcement arm is unnecessary,0.7798512,-0.6846460999999999,0,0
2132,The ICC should have its own enforcement arm,An ICC enforcement arm would be highly detrimental to the relations between the ICC and state parties,2.9218990000000002,-3.1267683999999996,0,0
2134,The ICC should have its own enforcement arm,The ICC would wind up clashing with state parties if it had a separate enforcement arm.,2.7559838,-2.8682990000000004,0,0
2135,The ICC should have its own enforcement arm,An ICC enforcement arm would be unduly expensive,1.6764842,-1.5883908000000002,0,0
2136,The ICC should have its own enforcement arm,It would be very expensive to implement an ICC enforcement arm.,2.9489546000000004,-3.144228,0,0
2137,The ICC should have its own enforcement arm,The cost would be prohibitive to create an enforcement arm of the ICC.,0.9804632,-0.93109524,0,0
2143,The 2022 Football World Cup must be moved to the winter,A winter cup would harm media revenue,2.9705105,-3.138166,0,0
2144,The 2022 Football World Cup must be moved to the winter,A winter cup would cause financial loss.,2.9894369999999997,-3.1512651000000003,0,0
2145,The 2022 Football World Cup must be moved to the winter,A winter cup would cost us fiscally.,2.9461102,-3.0968033999999998,0,0
2146,The 2022 Football World Cup must be moved to the winter,Media revenue would be harmed by a winter cup.,2.9580759999999997,-3.1306317000000004,0,0
2147,The 2022 Football World Cup must be moved to the winter,A winter cup would negatively impact the media revenue.,2.9813383,-3.1661289,0,0
2153,The 2022 Football World Cup must be moved to the winter,It would create interference where other competitions are concerned.,1.4214200000000001,-1.3216472,0,0
2154,The 2022 Football World Cup must be moved to the winter,There would be interference with other competitions. ,2.8430590000000002,-2.9361424,0,0
2155,The 2022 Football World Cup must be moved to the winter,Other competitions would be interfered with.,2.68118,-2.747013,0,0
2156,The 2022 Football World Cup must be moved to the winter,Moving now would be unfair to the other bidders,2.802717,-2.8620872000000004,0,0
2157,The 2022 Football World Cup must be moved to the winter,To move now would be against the other bidders.,1.2542383999999998,-1.1091131,0,0
2159,The 2022 Football World Cup must be moved to the winter,It would be unfair to the other bidders for it to be moved now.,2.5798502,-2.6178937,0,0
2160,The 2022 Football World Cup must be moved to the winter,If the move were to occur now there would be a lack of fairness to the other bidders.,1.9831913,-1.9140487000000002,0,0
2172,The threat of Climate Change is exaggerated,"Global warming and cooling are primarily caused by fluctuations in the sun's heat (solar forcing), not by human activity. ",0.033217095,0.0071390661999999995,0,0
2176,The threat of Climate Change is exaggerated,More than one thousand scientists disagree that human activity is primarily responsible for global climate change. ,0.09504981,-0.06971009,0,0
2180,The threat of Climate Change is exaggerated,Computerized climate models could be misleading when it comes to the predictions of  accelerating human-caused climate change.,1.4446641000000002,-1.3472628999999998,0,0
2181,The threat of Climate Change is exaggerated,"Deep ocean currents, not human activity, are a primary driver of natural climate warming and cooling cycles. ",0.7332582,-0.64008474,0,0
2187,The threat of Climate Change is exaggerated,"Sea levels have been steadily rising for thousands of years, and the increase has nothing to do with humans. ",0.54546285,-0.42953938,0,0
2192,The threat of Climate Change is exaggerated,"Glaciers have been growing and receding for thousands of years due to natural causes, not human activity. ",0.19013919,-0.19301261,0,0
2195,The threat of Climate Change is exaggerated,"Increased hurricane activity and other extreme weather events are a result of natural weather patterns, not human-caused climate change. ",1.1457508,-0.99516416,0,0
2196,The threat of Climate Change is exaggerated,"Extreme weathers events are caused by nature, not human activity.",0.98031396,-0.90390813,0,0
2201,The agreement between Russia and Great Britain in 1907 was inevitable,National level: German policies could derail an agreement,2.9502043999999996,-3.1133666,0,0
2208,The northern Ireland would be better off if united with the Republic of Ireland,The majority of the inhabitants of Northern Ireland do not support unification,1.684809,-1.5853096000000002,0,0
2209,The northern Ireland would be better off if united with the Republic of Ireland,Unification is not supported in the Ireland factions.,1.3143595,-1.2723079,0,0
2210,The northern Ireland would be better off if united with the Republic of Ireland,Unification would be damaging for the economies of both parts of Ireland,2.9400728,-3.1215584,0,0
2211,The northern Ireland would be better off if united with the Republic of Ireland,Unification would reignite civil disorder and violent factionalism among Irish communities,1.1556184999999999,-1.0835215,0,0
2212,The northern Ireland would be better off if united with the Republic of Ireland,Civil war will result between Irish factions if unity occurs. ,0.9401705,-0.8994589,0,0
2213,The northern Ireland would be better off if united with the Republic of Ireland,Unifying Ireland will result in public disorder and unrest in the country. ,2.2706053,-2.2714171000000003,0,0
2214,"We must be a libertarian; right or left, right or wrong","Libertarians would return society to a state of nature where ‘life is cruel, bloody and short’.",1.0336409,-0.941659,0,0
2216,"We must be a libertarian; right or left, right or wrong",A libertarian world would be a crueler and darker world than the one we currently live in.,1.7360005,-1.613948,0,0
2218,"We must be a libertarian; right or left, right or wrong","Libertarianism is really a coalition of the unwilling; the fringes of the left and right, happy to criticize but without a single policy on which they can agree ",1.8392175,-1.7601361,0,0
2225,Security profiling at airports is justified,Profiling is racist: ,2.1986985,-2.148375,0,0
2229,There is life on other planets,Can't be proven,1.4783511,-1.3737933999999998,0,0
2232,There is life on other planets,There are many false alarms ,2.5647634999999998,-2.5876912999999995,0,0
2233,There is life on other planets,are UFO's videos can't be proofs,1.4566135,-1.365846,0,0
2237,There is life on other planets,There is no proof of life on other planets.,1.065568,-1.0083258,0,0
2238,There is life on other planets,Life on other planets remains unproven.,1.7349793999999998,-1.6408802,0,0
2240,There is life on other planets,weakness of support for life,0.80743194,-0.72209156,0,0
2242,There is life on other planets,Why have other life forces not made themselves known?,1.2920096,-1.2009028999999998,0,0
2243,There is life on other planets,There are never any clear images,1.5823176,-1.5084600000000001,0,0
2262,There Should be an English Parliament,We do not need another layer of representation,1.4114254,-1.2844216999999998,0,0
2263,There Should be an English Parliament,"Another layer of representation is not what we need,",1.3603561000000002,-1.3017492,0,0
2264,There Should be an English Parliament,Another layer of government will not be beneficial.,1.7472736,-1.6574299,0,0
2269,Music should be free for all,This may lead to the death of the music industry.,2.9477727000000002,-3.1078815,0,0
2270,Music should be free for all,This could cause the death of the music industry.,2.9302647,-3.1495990000000003,0,0
2272,Music should be free for all,Free distribution of music hinders creativity.,2.4365945,-2.5622957000000004,0,0
2273,Music should be free for all,Artistic expression is damaged by free music.,2.9113574,-3.0322595000000003,0,0
2279,Music should be free for all,Making music costs money.,2.0026605,-2.031396,0,0
2283,The Illegality Of Recreational Drugs Does More Harm Than Good,people who sell are making lots of money,0.97804916,-0.8882208,0,0
2287,The Illegality Of Recreational Drugs Does More Harm Than Good,"Drugs are dangerous, and the governement should discourage its use",2.5291132999999997,-2.5482569,0,0
2290,The Illegality Of Recreational Drugs Does More Harm Than Good,More people will take drugs if they are legal,0.11953722,-0.1481353,0,0
2348,Tanzania’s taxation on mobile phones is a good model,Taxes cannot be justified while the network is poor,1.1190513000000002,-1.0727521999999998,0,0
2352,Plastic Bags should be banned,what do we carry our shipping in?,0.30390555,-0.19701210000000002,0,0
2353,Plastic Bags should be banned,how do we carry our shipping?,0.28429714,-0.17970425,0,0
2360,We should support enforcing term limits on the executive branch of government,"There are many instances when having a powerful, unlimited executive branch of government is best.",0.36482248,-0.25630552,0,0
2362,We should support enforcing term limits on the executive branch of government,In some instances it may be better to not have term limits if there is a good leader at the time,2.0920994,-2.1035676,0,0
2371,We should support enforcing term limits on the executive branch of government,"By imposing mandatory term limits on politicians, we are saying the citizens are not capable of making good decisions about their elected officials.",2.6306634,-2.7304401,0,0
2372,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.",2.8548784,-2.9723330000000003,0,0
2373,We should support enforcing term limits on the executive branch of government,The use of term limits in politics shows a lack of faith in the ability of voters to choose the best candidate for office.,2.397459,-2.4901955,0,0
2375,We should support enforcing term limits on the executive branch of government,"By having term limits, it makes voters feel that they can't decide on a leader by themselves",2.7472258,-2.8466424999999997,0,0
2376,We should support enforcing term limits on the executive branch of government,"With term limits, voters are not seen as intelligent voters",2.2596898,-2.3110318,0,0
2377,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their representatives without guidance:",2.8548784,-2.9723330000000003,0,0
2385,We should support enforcing term limits on the executive branch of government,"Having term limits on some leaders, puts too much power in the hands of non-limited officials.",2.8171222,-2.9286015,0,0
2386,We should support enforcing term limits on the executive branch of government,"When some leaders are subject to term limits and some are not, the balance of power in uneven.",1.4787983999999998,-1.3921351,0,0
2387,We should support enforcing term limits on the executive branch of government,"With term limits, there is too much power given to those that aren't leaders",1.8840863999999997,-1.8936017,0,0
2388,We should support enforcing term limits on the executive branch of government,Term limits take too much power away from the leaders that were chosen,2.799285,-2.9774599999999998,0,0
2396,We should support enforcing term limits on the executive branch of government,Term limits could lead one to be more dishonest to get the job done quicker,2.4796748,-2.5444999,0,0
2397,Launching a military coup against a democratic government can be justified,A coup makes it more difficult to trust in democracy,1.7794573,-1.698116,0,0
2398,Launching a military coup against a democratic government can be justified,There could be reasons to start a coup against the government but that would not be good for democracy.,1.7416773,-1.6561152,0,0
2400,Launching a military coup against a democratic government can be justified,The army is not the best institution to run a country,1.0293818000000001,-0.9706060999999999,0,0
2402,Launching a military coup against a democratic government can be justified,"The army is not the best option to rule a country, therefore a military coup is not always the best option.",1.7653710999999999,-1.6934804,0,0
2407,Bribery is sometimes acceptable,"Bribery can never be justified, as it is immoral.",1.2880448999999998,-1.1311296999999998,0,0
2408,Bribery is sometimes acceptable,There is no justification that can make bribery anything other than immoral.,0.034072793999999997,-0.009500175999999999,0,0
2409,Bribery is sometimes acceptable,The demand for bribes would end if companies stopped supplying them,0.11898704,-0.040207252,0,0
2417,Opinion polls harm the democratic process,Opinion polls are a forum for public expression and should be protected,1.4972723999999997,-1.2476943,0,0
2418,Opinion polls harm the democratic process,Opinion polls provide useful information to politicians.  ,1.8937669999999998,-1.7518946,0,0
2420,Opinion polls harm the democratic process,One way that politicians learn about the public is through opinion polls.,1.6518773000000002,-1.4684052,0,0
2456,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrity involvement can act as a ‘gateway’ to get more people engaged in politics,1.15184,-1.0586896000000001,0,0
2457,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns","Celebrities offer a means for people to become invested in politics, and to vote.",0.37549812,-0.32305565,0,0
2458,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Citizens are more likely to become interested in politics and commit to vote if celebrities are more involved in politics.,1.1256652,-1.0603285,0,0
2459,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrity involvement can highlight minority interests,0.072323814,-0.10716804,0,0
2460,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrities getting involved shows a highlight on the minority interests.,1.0274004,-0.93456995,0,0
2461,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns","Where celebrity involvement is concerned, it shows a highlight in minority interests.",1.1394327,-1.0181054,0,0
2483,The Dalai Lama’s ‘third way’ in Tibet,The Dalai Lama is no longer relevant to Tibet's future,0.31715792,-0.29336083,0,0
2490,The United Nations Security Council should be expanded,A UNSC reform is very hard to achieve due to the many different interests and demands.,0.042228907,0.030763402999999998,0,0
2492,The United Nations Security Council should be expanded,If it wasn't for the various interests and demands. it wouldn't be so hard on achieving a UNSC reform.,2.0907869999999997,-2.049468,0,0
2494,The EU does have a future,The European Union is too centralised,1.015754,-0.9578341,0,0
2495,The EU does have a future,There have been tests on the EU's ability to create a common foreign policy that it has failed.,1.7991681000000002,-1.7148723999999997,0,0
2496,The EU does have a future,Tests have been failed by the EU on its ability to create a common foreign policy.,2.3036935,-2.3236158,0,0
2497,The EU does have a future,"The ability of the EU to create a common foreign policy is a failure, as shown from multiple tests.",2.9380012000000004,-3.0757546000000002,0,0
2498,Grant politicians immunity from prosecution,Immunity for politicians is an unjust double standard,0.5185491,-0.37735286,0,0
2513,All illegal immigrants must be repatriated,Repatriation is immoral,0.02509752,-0.043932304000000005,0,0
2514,All illegal immigrants must be repatriated,It's wrong to send someone back to their own country.,1.5491306,-1.426613,0,0
2521,We should not slaughter animals which have not been stunned first.,The problem is not significant.,1.1152688,-0.9545084,0,0
2522,We should not slaughter animals which have not been stunned first.,This is not a significant problem.,1.365952,-1.2028075,0,0
2523,We should not slaughter animals which have not been stunned first.,This is not a big problem.,1.0598511999999998,-0.8766229999999999,0,0
2524,We should not slaughter animals which have not been stunned first.,The slaughter of animals before stunning them is not a significant issue.,2.2136445,-2.2071614,0,0
2541,Abolish congressional earmarks,Congressional earmarks are a check on an excessively powerful executive branch,2.1015682,-2.0342569999999998,0,0
2542,Abolish congressional earmarks,Without congress to check the executive branch it could run wild.,0.28237298,-0.15195733,0,0
2549,Abolish congressional earmarks,Imposing a ban on earmarking will destabilise congrerss,2.9272442,-3.0647702000000003,0,0
2550,Abolish congressional earmarks,Congress would be destabilised without earmarks.,2.5274412999999996,-2.563075,0,0
2551,Abolish congressional earmarks,A ban on earmarks would negatively affect congress.,2.9589064,-3.1136909,0,0
2552,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,Withdrawal from Article 98 agreements would hamper relations with the US,2.1216682999999996,-2.09472,0,0
2553,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,If the US withdraws from Article 98 other countries would not respect the US.,1.2757378000000001,-1.1374434,0,0
2566,Dictatorship is the best path to development,Development occurs when a dictatorship revert into democracy,1.138794,-1.0263195,0,0
2578,Dictatorship is the best path to development,Dictator’s decisions undermines the people and are unaccountable,2.8877878,-2.994888,0,0
2581,Dictatorship is the best path to development,Dictatorship is a threat to diversity and multi ethnicity,2.2848167,-2.31069,0,0
2582,Dictatorship is the best path to development,Imposing dictatorship will be a threat to diversity and multi ethnicity. ,2.8579998,-2.9618057999999996,0,0
2619,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, as there can never be any guarantee that a nation has disarmed",0.29155678,-0.22019899999999998,0,0
2620,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, it is near impossible to guarantee that a nation has disarmed.",1.8399,-1.7264724999999999,0,0
2621,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, you can never really know for sure whether they have disarmed.",0.42418092,-0.34413224,0,0
2622,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"The abolition of nuclear weapons would actually incentivize the development and use of even more dangerous weapons, such as chemical and biological weapons",0.83743423,-0.66534686,0,0
2638,"Democracy has to be imposed, if needed","The desire for, and fight for, democracy must come from within or else democratic government will not be sustainable.",0.7493602,-0.66293955,0,0
2640,"Democracy has to be imposed, if needed",Democracy by its very nature cannot be imposed.,2.3354347,-2.3238928,0,0
2641,"Democracy has to be imposed, if needed",The imposition of democracy violates national sovereignty,2.353201,-2.3584218,0,0
2642,"Democracy has to be imposed, if needed",Democracy denied violates rights of all.,0.56112814,-0.45129192,0,0
2643,"Democracy has to be imposed, if needed",No democracy means no freedom for a nation.,0.621395,-0.5455472,0,0
2645,Mandatory sentencing is fine.,Mandatory sentencing gives prosecutors undue power. ,1.9437168000000002,-1.8912451000000001,0,0
2646,Mandatory sentencing is fine.,Prosecutors have too much power under mandtory sentencing laws.,1.4688873,-1.3773183,0,0
2647,Mandatory sentencing is fine.,"When there are mandatory sentences, too much power is in the hands of prosecutors.",2.1980052000000003,-2.1856484,0,0
2648,Mandatory sentencing is fine.,Minimum mandatory sentences are unjust. ,1.738462,-1.6513999,0,0
2649,Mandatory sentencing is fine.,Minimum mandatory sentences are harmful.,2.58259,-2.608943,0,0
2650,Mandatory sentencing is fine.,Minimum mandatory sentences are unfair.,1.6973653000000002,-1.581584,0,0
2658,Mandatory sentencing is fine.,Rehabilitation chances are harmed my minimum mandatory sentences.,2.8954098,-2.9955258,0,0
2666,Democracies should ban the display of communist and Nazi symbols,That would cause friction between the races.,0.047854632,-0.036556643,0,0
2681,Nations of the world should increase protection of the economic and social rights of migrants,Protections of migrants will hurt the economies of receiving countries by overcrowding them and taking away jobs from citizens.,2.8816829,-3.0578444,0,0
2682,Nations of the world should increase protection of the economic and social rights of migrants,Migrants will negatively impact the economy and employment of the receiving countries.,2.9473214,-3.1395264,0,0
2683,Nations of the world should increase protection of the economic and social rights of migrants,Granting migrants right hurts the economy and employment. ,2.4487455000000002,-2.5297859000000003,0,0
2691,Nations of the world should increase protection of the economic and social rights of migrants,"Receiving countries should not and cannot afford to further protect migrants because they often free ride on health, education, and welfare systems.",2.04412,-2.044504,0,0
2693,Nations of the world should increase protection of the economic and social rights of migrants,"Getting nations ought not and can't stand to additionally secure transients since they regularly free ride on wellbeing, instruction, and welfare frameworks.",1.8949144,-1.8596137,0,0
2694,Nations of the world should increase protection of the economic and social rights of migrants,"Getting countries should not and can't remain to moreover anchor drifters since they consistently free ride on prosperity, guidance, and welfare structures",0.8413811,-0.74754095,0,0
2695,Nations of the world should increase protection of the economic and social rights of migrants,Universal migrant “protections” are an affront to state sovereignty.,2.854571,-3.0257945,0,0
2699,Nations of the world should increase protection of the economic and social rights of migrants,"Protection of migrants causes “brain drain,” which further damages the economies of source countries.",2.789278,-2.8756682999999996,0,0
2700,Nations of the world should increase protection of the economic and social rights of migrants,"Migrants rights incur economy cost and ""brain drain"" in the receiving countries. ",2.8776688999999998,-3.0049381,0,0
2701,Nations of the world should increase protection of the economic and social rights of migrants,"Migrants rights hurts the labor powers in the receiving countries, and have a negative impact on society.",2.9521215,-3.1334655,0,0
2722,NATO has succeeded in Afghanistan,the taliban will likely resume their control once nato forces leave,1.3764763,-1.1852316999999999,0,0
2727,NATO has succeeded in Afghanistan,NATO has failed to solve Afghanistan’s economic problems,1.7150439999999998,-1.6487888,0,0
2728,NATO has succeeded in Afghanistan,nato did not do well to solve afghanistan's economic problems,2.2476397,-2.2651496,0,0
2729,NATO has succeeded in Afghanistan,afghanistan economic issues are not solved by Nato,1.4616133,-1.3867025,0,0
2730,NATO has succeeded in Afghanistan,Afghanistan is still a dangerous place,2.4813457000000003,-2.5013871,0,0
2731,NATO has succeeded in Afghanistan,Afghanistan is very dangerous,2.872962,-2.986565,0,0
2732,NATO has succeeded in Afghanistan,afghanistan is currently a dangerous place,2.7743416,-2.8178396,0,0
2762,Illegal downloaders should be cut off from the internet,The internet should be open to all,1.4149798,-1.1334823,0,0
2765,Illegal downloaders should be cut off from the internet, Internet access is a necessary part of the right to freedom of information and expression.,0.58381486,-0.33043355,0,0
