,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1358,Voting should be compulsory in the UK,It will cause more people to become interested in politics,-1.9518046000000002,2.5599613,1,1
1359,Voting should be compulsory in the UK,Cause more people to become interested in politics,-1.6198027,2.1135322999999997,1,1
1360,Voting should be compulsory in the UK,It's a model that works,-1.6090076,2.1343155,1,1
1361,Voting should be compulsory in the UK,The right not to vote,0.5439655,-0.5062095,0,0
1362,Voting should be compulsory in the UK,Voting is a civic duty,-1.9614335999999999,2.600142,1,1
1363,Voting should be compulsory in the UK,A true democratic mandate for the government,-1.9780121,2.6110077,1,1
1364,Voting should be compulsory in the UK,Voting is the duty of every individual in a democratic society.,-1.7397366,2.3380047999999998,1,1
1365,Voting should be compulsory in the UK,It is the duty of every citizen to vote.,-1.2902393,1.6720116999999999,1,1
1366,Voting should be compulsory in the UK,Compulsory Voting Does not enhance democracy,0.23032929999999996,-0.25588012,0,0
1367,Voting should be compulsory in the UK,Democracy is based on the freedom to vote or not.,1.1753262,-1.0929038999999998,0,0
1368,Voting should be compulsory in the UK,"People can only make free choices if they want to, not because the state makes them",0.6764373,-0.60770226,0,0
1369,Voting should be compulsory in the UK,What's the point of voting as politicians don't listen to the public anyways,2.151275,-2.1503197999999997,0,0
1370,Voting should be compulsory in the UK,Why should anyone bother to vote when politicians do whatever they want?,1.0435824,-0.8796615,0,0
1371,Voting should be compulsory in the UK,"Once elected, politicians do what they want, so why vote?",0.54805166,-0.47525150000000005,0,0
1372,Voting should be compulsory in the UK,Voting does not make sense as a rewardable/punishable action.,1.5622633999999997,-1.4984438,0,0
1373,Voting should be compulsory in the UK,Rewarding or punishing someone for voting is nonsensical.,1.0088582,-0.94258934,0,0
1374,Voting should be compulsory in the UK,Voting should be neither rewarded or punished.,0.964216,-0.7933292,0,0
1376,Voting should be compulsory in the UK,Convincing is more effective than forcing.,0.88767207,-0.8246108,0,0
1377,Voting should be compulsory in the UK,You can persuade to vote but you can't force someone to do it.,1.0199709000000001,-0.93343174,0,0
1380,Voting should be compulsory in the UK,It would be extremely difficult to police and finance mandatory voting.,2.9506502,-3.1253796,0,0
1383,Voting should be compulsory in the UK,Compulsory voting broadens representation of disadvantaged groups,-1.8549176,2.4501371,1,1
1384,Voting should be compulsory in the UK,Disadvantage groups are better represented when voting in mandatory.,-1.5536236,2.0427694,1,1
1385,Voting should be compulsory in the UK,"By making voting mandatory, disadvantaged groups improve their representation.",-0.27782702,0.24826834,1,1
1386,Voting should be compulsory in the UK,Compulsory voting has been implemented successfully.,-1.9933023,2.6062717,1,1
1387,Voting should be compulsory in the UK,There is precedent to compulsory voting working.,-1.8093256999999998,2.4190338,1,1
1388,Voting should be compulsory in the UK,Other places have successfully introduced compulsory voting.,-2.0602278999999997,2.6901273999999997,1,1
1393,The Schengen Agreement must be dissolved,"As the Schengen area gets bigger, it becomes more difficult to police and this increases the risk of rogue elements being able to move freely between countries",-1.068926,1.4369966,1,1
1394,The Schengen Agreement must be dissolved,It is difficult to monitor the area as it increases in size,-0.93496174,1.1842816,1,1
1395,The Schengen Agreement must be dissolved,There is currently too little supervision over the area because of its increase in size,-0.8740808000000001,1.0871444,1,1
1397,The Schengen Agreement must be dissolved,The Agreement helps to promote the stability of the European Union,0.9541803,-0.6161454000000001,0,0
1398,The Schengen Agreement must be dissolved,The Agreement helps keep the European Union intact,0.6719968000000001,-0.37152672,0,0
1403,Users of extremist websites should be punished,Criminalisation will not stop radicalisation,0.6648878,-0.58578086,0,0
1404,Users of extremist websites should be punished,Radicalisation cannot be stopped by criminalisation,0.30012393,-0.3292933,0,0
1405,Users of extremist websites should be punished,Limiting communication of extremists can cripple their threatening agendas.,-0.16557914,0.14581603,1,1
1406,Users of extremist websites should be punished,Extremist should not be allowed to use internet,-0.4919326,0.48603228,1,1
1407,Users of extremist websites should be punished,It makes it more difficult for extremists to organize and spread their message when blocked,-0.9978253,1.2695370000000001,1,1
1408,Users of extremist websites should be punished,The internet is an echo chamber that will confirm extremists in their views if not stopped,-0.02278626,0.040145367,1,1
1409,Users of extremist websites should be punished,Criminalisation creates more problems than it solves,0.9112383,-0.75363016,0,0
1410,Users of extremist websites should be punished,Problems are not going to be stopped by criminalisation,0.5098684,-0.5080957,0,0
1411,Users of extremist websites should be punished,The freedom of speech can be curtailed when it represents a serious threat to society,-1.3526783000000002,1.9048085,1,1
1412,Users of extremist websites should be punished,In some cases freedom of speech should be limited to protect a nation's security.,-0.7784966999999999,0.9549457,1,1
1413,Users of extremist websites should be punished,Serious threats to our society sometimes justify restricting a specific person or group's freedom of speech.,-1.2376736000000002,1.6240793,1,1
1414,Users of extremist websites should be punished,Blocking these sites makes it more difficult for extremist groups to coordinate extremist action in the real world,-0.87523097,1.0672888999999999,1,1
1415,Users of extremist websites should be punished,Blocking specific sites will disrupt extremist agendas that could threaten the free world.,-0.3828788,0.4076212,1,1
1416,Users of extremist websites should be punished,Blocking these sites is one of our best preventative measures in combating extremists.,-0.96068263,1.2578537,1,1
1418,Users of extremist websites should be punished,"Freedom of expression is a right guaranteed to all, and reducing or eliminating those freedoms is never acceptable.",0.22147267,-0.16589695,0,0
1419,Users of extremist websites should be punished,Freedoms are not earned or deserved they are given to all people equally and no one should determine which agendas are too extreme to receive this protection.,0.97170186,-0.8610992000000001,0,0
1420,Alcohol should be banned.,Banning alcohol protects third parties (family members) from harm.  ,-1.8005093,2.4043005,1,1
1421,Alcohol should be banned.,We should BAN Alcohol for our families,-0.8222264000000001,0.9756777,1,1
1422,Alcohol should be banned.,Banning alcohol would lead to healthier individuals. ,-1.8668493999999998,2.4628577000000003,1,1
1423,Alcohol should be banned.,Alcohol should be banned so that our individuals would lead healthier lives. ,-0.95112514,1.2477866000000002,1,1
1425,Alcohol should be banned.,An alcohol ban would be good for society,-1.6940503,2.254213,1,1
1426,Alcohol should be banned.,Banning alcohol is a quick fix to a wider societal problem. ,-1.5338008,2.0161302,1,1
1427,Children should not be allowed to inherit vast wealth as this damages them and society,Inherited wealth can advance rich children in some professions and this can exclude poorer children.,-1.1044016,1.377542,1,1
1430,Children should not be allowed to inherit vast wealth as this damages them and society,"Society would be damaged if people could not satisfy the procreative urge by enriching their children, as this would demotivate them.",1.7472876,-1.6365874,0,0
1433,Children should not be allowed to inherit vast wealth as this damages them and society,An excess of wealth prevents spiritual growth,-0.31222883,0.3246088,1,1
1435,Children should not be allowed to inherit vast wealth as this damages them and society,Having too much money prevents you from growing spiritually.,-0.59604776,0.6614759,1,1
1438,The People’s Republic of China should invade North Korea,Is not worth the price,0.27624503,-0.31359363,0,0
1440,The People’s Republic of China should invade North Korea,The costs would be outrageous. ,2.7177830000000003,-2.7905211,0,0
1441,The People’s Republic of China should invade North Korea,To invade could trigger an Arms Race: the very thing everyone wants to avoid!,2.7774265,-2.9109043999999997,0,0
1442,The People’s Republic of China should invade North Korea,"Everyone wants to avoid an Arms Race, and an invasion could trigger just that outcome. ",2.6869697999999995,-2.8076737,0,0
1443,The People’s Republic of China should invade North Korea,"An Arms race is the one outcome everyone wants to avoid, and an invasion could lead to that. ",2.4465783,-2.4898033,0,0
1447,The UK Should Leave the European Union,Students will have to pay British tuition fees,1.1242604999999999,-1.1064893999999998,0,0
1448,The UK Should Leave the European Union,No chance of changing from the Pound to the Euro,-1.2497844,1.5825332,1,1
1450,The UK Should Leave the European Union,British taxpayers are forced to bail out other European countries rather than receive goods and services,-0.37311733,0.33986586,1,1
1451,The UK Should Leave the European Union,The UK would have a completely independent foreign policy,-1.9781516,2.6283827,1,1
1452,The UK Should Leave the European Union,The UK can be independed ,-1.8321569,2.4388952,1,1
1453,The UK Should Leave the European Union,The UK can have an independet foreign policy,-1.7011641,2.2418785,1,1
1454,The UK Should Leave the European Union,UK will be disentangled from EU affairs,-1.9671984,2.6372077000000003,1,1
1455,The UK Should Leave the European Union,UK will be disentangled,-1.9403838,2.6255752999999995,1,1
1456,The UK Should Leave the European Union,UK will not be entangled,-1.2482883,1.4958711999999998,1,1
1457,The UK Should Leave the European Union,Leaving the EU will mean the UK will have less regional influence,1.8830466000000001,-1.8054254,0,0
1458,The UK Should Leave the European Union,UK leaving the EU will shift its influences.,0.41397405,-0.3028274,0,0
1459,The UK Should Leave the European Union,"By leaving the EU, the UK would have less power in the region",2.069537,-2.0387769000000002,0,0
1460,The UK Should Leave the European Union,The UK would lose their regional influence is they left the EU,0.90127647,-0.7852134,0,0
1461,The UK Should Leave the European Union,The EU causes instability,-0.7744489,0.9528370999999999,1,1
1462,The UK Should Leave the European Union,Leaving the EU means leaving the instability that was there,-1.6628269,2.2123593999999995,1,1
1463,The UK Should Leave the European Union,Being involved with the EU causes instability,-0.74269474,0.923681,1,1
1464,The UK Should Leave the European Union,A nation state can only rely on itself for security,-0.9576783000000001,1.1445329,1,1
1465,The UK Should Leave the European Union,UK will renew its self-reliance in security.,-1.9054102,2.507149,1,1
1466,The UK Should Leave the European Union,Security changes to arise when UK leaves EU.,-1.4243792,1.8365183999999997,1,1
1467,The UK Should Leave the European Union,A nation state has only themselves to look out for them,-1.4147133,1.7891047999999998,1,1
1468,The UK Should Leave the European Union,A nation state can only expect itself to be able to protect the people,-1.9575669999999998,2.6000853,1,1
1471,The UK Should Leave the European Union,Leaving EU would weaken UK security.,2.8350606,-2.9499435000000003,0,0
1474,The UK Should Leave the European Union,Leaving will mean less communication with other security services,1.8931360000000002,-1.824497,0,0
1475,The UK Should Leave the European Union,Leaving EU would weaken UK security.,2.8350604,-2.9499435000000003,0,0
1476,The UK Should Leave the European Union,Leaving the EU would mean leaving their security services too,1.5127928,-1.3838208,0,0
1477,The UK Should Leave the European Union,"By leaving the EU, they would lose the security they had shared",2.3820329,-2.3931299999999998,0,0
1478,Keep the Sabbath as a Day of Rest,People should be allowed to take their leisure at their own convenience and not on the basis of religious decree ,0.49402034,-0.45944616,0,0
1480,Keep the Sabbath as a Day of Rest,Religious decrees infringe on people's freedom of choice,2.8268871,-2.9108562,0,0
1481,Keep the Sabbath as a Day of Rest,A shared day when there is no commercial activity encourages family life and recreation ,-1.2906078,1.6096008999999998,1,1
1482,Keep the Sabbath as a Day of Rest,Family life will be strengthened during a shared day of Sabbath,-2.043308,2.6449196,1,1
1484,Civil society should be granted a wider participation in Africa’s political life,Civil society is good for economic development ,-2.1116126,2.7042806,1,1
1485,Civil society should be granted a wider participation in Africa’s political life,economic developement can be benefited by civil society,-2.0665615,2.6921043,1,1
1486,Civil society should be granted a wider participation in Africa’s political life,Western European experiences do not demonstrate that civil society’s involvement in politics would be positive in the African context,1.8020215,-1.7706728999999999,0,0
1487,Civil society should be granted a wider participation in Africa’s political life,There is no proof that western European involvement in politics would be beneficial to Africa.,0.73681945,-0.68083143,0,0
1488,Civil society should be granted a wider participation in Africa’s political life,History has shown that western European involvement would not be beneficial to Africa.,1.6765740000000002,-1.61781,0,0
1491,Send Yanukovych to The Hague,Yanukovych needs to go on trial for crimes against humanity.,-1.7538826,2.3656497000000005,1,1
1497,Send Yanukovych to The Hague,Could not be tried for all his crimes,0.04784797,-0.033476137,0,0
1501,It should be allowed to have military recruitment in schools,Military recruitment in schools is less education than propaganda,1.4025047,-1.333397,0,0
1502,It should be allowed to have military recruitment in schools,Military recruitment in schools is more propaganda than education. ,1.2436333000000002,-1.198415,0,0
1504,It should be allowed to have military recruitment in schools,All high schools accepting state funding should accept military recruiters once a year,-1.4864578000000002,1.9326377000000001,1,1
1505,It should be allowed to have military recruitment in schools,"If a high school is accepting state funding, the should allow military recruiters in schools at least once per year.",-1.1371301,1.4181631000000001,1,1
1506,It should be allowed to have military recruitment in schools,High schools that allow military recruiters on campus will allow the school to receive state funding.,-1.0936158,1.376175,1,1
1507,It should be allowed to have military recruitment in schools,Young people should hear of the opportunities available in the armed services whilst in school,-2.052178,2.6601195,1,1
1508,It should be allowed to have military recruitment in schools,It is a good idea to have military recruitment at schools to give students more opportunities.,-2.1045182000000002,2.6984253,1,1
1509,It should be allowed to have military recruitment in schools,Students will have more choices if military recruiters are able to be allowed in schools.,-2.0710452,2.6741135,1,1
1510,It should be allowed to have military recruitment in schools,The military is an all-volunteer force and needs a percentage of school-age recruits each year,-1.6068521999999998,2.1255193,1,1
1511,It should be allowed to have military recruitment in schools,The all-volunteer military needs a percentage of school-age recruits every year.,-1.6906455000000002,2.202636,1,1
1512,It should be allowed to have military recruitment in schools,"Since the military is an all-volunteer force, a percentage of school-age recruits is needed every year.",-1.0613627,1.3182353,1,1
1514,It should be allowed to have military recruitment in schools,"Military recruiters decieve children about the risks of a military career, tempting them into a career they would not choose with honest information.",1.8304837,-1.7955487,0,0
1515,It should be allowed to have military recruitment in schools,"Since schoolchildren would not chose a military career with honest information, military recruiters downplay the risks of a military career to tempt them.",1.8163359000000001,-1.7808988000000001,0,0
1516,It should be allowed to have military recruitment in schools,The purpose of the military entering schools is not solely recruitment but awareness,-0.5664243,0.6125041999999999,1,1
1517,It should be allowed to have military recruitment in schools,"The military enters schools to promote awareness, not just recruitment.",-2.0577087,2.6822515,1,1
1518,It should be allowed to have military recruitment in schools,"The military enters schools not only for recruitment, but also to promote awareness.",-2.0494285,2.6901646,1,1
1519,It should be allowed to have military recruitment in schools,School children are too young to target for military service,1.2074286,-1.1977031999999999,0,0
1520,It should be allowed to have military recruitment in schools,School children are too young to be targeted for military service.,0.8569108,-0.8044753000000001,0,0
1522,Parents should be allowed to genetically screen foetuses for heritable diseases,Genetic screening may lead the marginalisation of those living with genetic disorders,1.9832290000000001,-1.9159642,0,0
1523,Parents should be allowed to genetically screen foetuses for heritable diseases,People with genetic disorders will be marginalized by genetic screening.,0.31742674,-0.18886429,0,0
1524,Parents should be allowed to genetically screen foetuses for heritable diseases,Parents have a right to acquire and act upon medical information,-1.9966831999999999,2.6530994999999997,1,1
1525,Parents should be allowed to genetically screen foetuses for heritable diseases,"With proper medical information, parents should be allowed to screen fetuses. ",-1.2291237,1.6002178999999999,1,1
1526,Parents should be allowed to genetically screen foetuses for heritable diseases,Parents should have the right to screen for heritable diseases.,-2.025058,2.6806092,1,1
1527,Parents should be allowed to genetically screen foetuses for heritable diseases,Liberal societies have a duty to minimise avoidable suffering that might affect their members,-2.0267553,2.7024179,1,1
1528,Parents should be allowed to genetically screen foetuses for heritable diseases,"Parents in liberal societies have a duty to minimize avoidable suffering, so parents should be allowed to genetically screen fetuses. ",-2.0505593,2.7250562,1,1
1529,Parents should be allowed to genetically screen foetuses for heritable diseases,Genetic testing ensures the best quality of life for children vulnerable to heritable diseases,-1.9527400000000001,2.6642141,1,1
1530,Parents should be allowed to genetically screen foetuses for heritable diseases,A screening culture may lead to the value of human life becoming distorted,2.849247,-2.9608432999999996,0,0
1532,Deny Organs to Non-Donors,A Practical Solution ,-0.7761036,0.9160252000000001,1,1
1534,Deny Organs to Non-Donors,What if a doctor decides to 'let you go' to get an organ?,-0.10727271,0.12812445,1,1
1535,Domestic intelligence agencies have a legitimate role to play in democracy,Domestic intelligence services are the only organization that is capable of performing counterintelligence,-1.3660298999999998,1.7815518,1,1
1536,Domestic intelligence agencies have a legitimate role to play in democracy,Counterintelligence can provide services within a democracy and are the only ones qualified to do it.,-0.8686287,1.0750418,1,1
1537,Domestic intelligence agencies have a legitimate role to play in democracy,Only a domestic intelligent service can provide counterintelligence.  ,-2.0254664,2.6921086,1,1
1539,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies exaggerate the nature of threats.,0.6888708,-0.57599366,0,0
1541,Domestic intelligence agencies have a legitimate role to play in democracy,Threats are exaggerrated by intelligence agencies.,2.8663882999999997,-2.9631124,0,0
1543,Domestic intelligence agencies have a legitimate role to play in democracy,Domestic intelligence agencies cannot be controlled,1.6707999,-1.6481811000000002,0,0
1544,Domestic intelligence agencies have a legitimate role to play in democracy,It is too difficult to control domestic intelligence services.,2.0735981,-2.093902,0,0
1545,Domestic intelligence agencies have a legitimate role to play in democracy,Domestic intelligence services lack the oversight to be controlled.,2.2465806,-2.3624853999999997,0,0
1546,Domestic intelligence agencies have a legitimate role to play in democracy,There is an inability to control domestic intelligence agencies.,2.1684575,-2.1654258,0,0
1547,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies operating domestically are unable to be controlled.,1.9837936999999999,-2.0152717,0,0
1548,Domestic intelligence agencies have a legitimate role to play in democracy,The government does not have the right to spy on its citizens,0.17012912,-0.12728626,0,0
1549,Domestic intelligence agencies have a legitimate role to play in democracy,The government has no right to spy on citizens.,0.7579669,-0.6839050999999999,0,0
1552,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have the right to expect privacy and not be spied on by domestic intelligence agencies.,0.88774,-0.8310417999999999,0,0
1553,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence is necessary for the safety of the public.,-1.8550909,2.481482,1,1
1554,Domestic intelligence agencies have a legitimate role to play in democracy,Societies are protected by the activities of intelligence .,-1.9519157,2.6216738,1,1
1555,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies provide safety to those living in a democracy.,-2.046073,2.680022,1,1
1559,Prisoners Should Be Used For Medical Experiments Without Consent,Death-penalized prisoners are obligated to comply with vaccine test medical procedures for the greater good since they have a debt to society they must repay.,-1.0031499,1.2418227,1,1
1562,Prisoners Should Be Used For Medical Experiments Without Consent,It stands to reason that prisoner rights and public rights are unequal,-0.81873983,0.93041456,1,1
1565,Labels on food must be mandated to encourage people to eat better,Consumers can be fed lies by companies via food labels.,0.13535357,-0.035914198,0,0
1566,Labels on food must be mandated to encourage people to eat better,Food labeling encourages food companies to provide food more in tune with consumer values,-1.9162537,2.5763457,1,1
1567,Labels on food must be mandated to encourage people to eat better,"When made to label foods, food companies generally offer foods that match consumer values.",-0.6264132,0.66479516,1,1
1568,Labels on food must be mandated to encourage people to eat better,"When companies label their foods, consumers have an easier time finding foods that help them meet their goals.",-1.7844522,2.3648376,1,1
1569,Labels on food must be mandated to encourage people to eat better,Food labeling does not change consumer behavior,1.5979071000000002,-1.5435428999999998,0,0
1570,Labels on food must be mandated to encourage people to eat better,Consumers do not change their buying habits based on the absence or presence of labels.,0.12850232,-0.09575560000000001,0,0
1571,Labels on food must be mandated to encourage people to eat better,Food labeling is an important form of consumer protection,-1.9289671999999998,2.5574307000000003,1,1
1572,Labels on food must be mandated to encourage people to eat better,"In order to protect consumers, it is important to correctly label food products. ",-1.7007488999999998,2.2572196,1,1
1574,Labels on food must be mandated to encourage people to eat better,Food labeling helps people make better choices regarding their food,-1.9549361,2.595357,1,1
1575,Labels on food must be mandated to encourage people to eat better,It is easier for people to make healthier food choices when foods are labeled. ,-2.0361176,2.6605406000000005,1,1
1576,Labels on food must be mandated to encourage people to eat better,"In order to make healthy food choices, it is important that foods are labeled. ",-1.5333745,2.0244675,1,1
1577,Labels on food must be mandated to encourage people to eat better,Food labeling introduces unfair prejudice against certain products,1.0105674,-0.93159723,0,0
1578,Labels on food must be mandated to encourage people to eat better,Food labels encourage bias against certain types of products.,0.8627166999999999,-0.7732445,0,0
1580,Macs are better than PCs,Macs continue to gain Market share in all sectors,-1.3325722,1.6820037,1,1
1581,Macs are better than PCs,"Macs are gaining Market shares because of their cross platform compatibility with phones, home devices, and more",-1.7644377,2.3408422000000004,1,1
1582,Macs are better than PCs,"Macs are gaining traction in the market over PCs as consumers demand more integration between smartphones, computers, and smart home devices",-1.9458348,2.5375686,1,1
1583,Macs are better than PCs,Macs are more intuitive and user-friendly,-0.92837536,1.1144577,1,1
1584,Macs are better than PCs,Macs are so much easier to use,-1.9676696,2.5900950000000003,1,1
1585,Macs are better than PCs,Macs can right click,-1.027016,1.2625568999999999,1,1
1587,Macs are better than PCs,Macs don;t get hacked too often,-0.77139723,0.84693086,1,1
1588,Macs are better than PCs,Macs have better security systems,-0.05309553400000001,0.04373924,1,1
1589,Macs are better than PCs,Macs are plagued with hardware issues,2.29365,-2.2988657999999997,0,0
1590,Macs are better than PCs,"Despite sometimes numerous hardware issues, Macs continue are better than PCs for many reasons",0.0040791479999999995,-0.01037373,0,0
1593,Macs are better than PCs,"For consumers demanding a performance computer, Macs are the obvious choice ",-1.0329583,1.2435079,1,1
1594,Macs are better than PCs,Mac OS X restart less,-0.17269441,0.1831342,1,1
1595,Macs are better than PCs,Consumers enjoy the reduced number of restarts on the Mac OS X when compared to the latest Windows version,-0.91847074,1.1103844999999999,1,1
1596,Macs are better than PCs,Mac users prefer the quick startup time and fewer restarts on Mac OS X over long boot times of PCs,-0.6527616999999999,0.7122516,1,1
1597,Turkey is not a democracy,Turkey does not have the freedoms associated with democracy,-0.31302226,0.31150228,1,1
1598,Turkey is not a democracy,One party state,-0.6523267,0.7137796,1,1
1604,Men are the key to family planning in Uganda,Controlling sexuality in family planning is wrong,1.4625707000000001,-1.3419518,0,0
1605,Men are the key to family planning in Uganda,Sexuality and family planning don't mix,1.8528556,-1.7996975,0,0
1606,Men are the key to family planning in Uganda,Involving men is the best way to ensure family planning works,-1.2123264,1.5415663,1,1
1607,Men are the key to family planning in Uganda,Men's involvement in family planning is the most important aspect,-1.8792396,2.4687276000000002,1,1
1608,Men are the key to family planning in Uganda,Family planning needs the input of men to be successful,-1.6226139,2.1236517000000004,1,1
1610,Remove the requirement for Catholic Priests to take a vow of celibacy,We live in the 21st century so we should keep outdated practices like priestly celibacy.,-0.8094156,0.9349879999999999,1,1
1613,Remove the requirement for Catholic Priests to take a vow of celibacy,"If priests were not forced to be celibate, the issue of child rate would not be as widespread.",-0.442993,0.44103290000000006,1,1
1615,It is necessary to offer increased aid to developing world countries that encourage and accept large influxes of immigrants,Aid can ensure better treatment of migrants,-2.0002108,2.6429982000000005,1,1
1616,It is necessary to offer increased aid to developing world countries that encourage and accept large influxes of immigrants,Finances are need to support influxes of immigrants.,-1.79435,2.4044375,1,1
1617,It is necessary to offer increased aid to developing world countries that encourage and accept large influxes of immigrants,"If there is no shortage of money, then immigrants will be accepted and treated better.",-1.0868058,1.3023139,1,1
1621,Homework is beneficial,Homework disadvantages low-income students,2.8547528,-2.954154,0,0
1622,Homework is beneficial,Low-income students are at a disadvantage when it comes to homework.,2.2256227,-2.222436,0,0
1623,Homework is beneficial,Homework doesn't help low-income students succeed.,2.2483065,-2.2573647,0,0
1624,Homework is beneficial,There is no evidence that homework makes a difference for young children.,0.33682847,-0.25527367,0,0
1625,Homework is beneficial,"Homework has little educational worth, and therefore is a waste of students' time",2.8739772,-2.9749613,0,0
1626,Homework is beneficial,There is a lack of evidence that homework helps younger children,1.0891806999999998,-0.9342166,0,0
1627,Homework is beneficial,Small children are not helped by having homework.,0.6396494,-0.5564213000000001,0,0
1628,Homework is beneficial,Homework allows parents to be involved with their child's learning,-1.1952686000000001,1.557553,1,1
1629,Homework is beneficial,Homework is beneficial because of parent/child involvement,-2.0074758999999998,2.6489716,1,1
1630,Homework is beneficial,Homework helps parents understand what their children are learning.,-1.9812163,2.6473508,1,1
1632,Homework is beneficial,Homework helps involve parents ,-2.015034,2.6970973,1,1
1633,Homework is beneficial,Homework improves student achievement,-2.0652146,2.6673273999999996,1,1
1634,Homework is beneficial,Assigning homework to students improves their level of achievement,-2.104504,2.6763325,1,1
1635,Homework is beneficial,homework is good for students,-2.068981,2.7020578,1,1
1636,Homework is beneficial,Homework helps to reinforce learning and develop good study habits and life skills,-2.0500621999999997,2.6855612,1,1
1637,Homework is beneficial,Homework teaches good habits and responsibility,-1.9980488999999997,2.6565632999999997,1,1
1638,Homework is beneficial,Homework is good for learning,-2.093966,2.7049522,1,1
1639,Homework is beneficial,Homework is good to create study habits,-1.8480995,2.4513388,1,1
1640,Homework is beneficial,Too much homework can be harmful,2.768155,-2.8528054,0,0
1643,Homework is beneficial,Assigning large amounts of homework isn't good for students.,2.0895996,-2.0702295,0,0
1644,Homework is beneficial,Too much homework is detrimental.,1.2477652,-1.1498704,0,0
1645,Homework is beneficial,"Homework is an essential part of education, allowing students to learn information beyond that which they are taught at school.",-1.6697451,2.227643,1,1
1646,Homework is beneficial,Homework is crucial to a well rounded education as it is the means by which students are encouraged to learn beyond the school curriculum.,-2.0894077,2.6966810000000003,1,1
1647,Homework is beneficial,Homework allows students to explore and learn beyond the instruction they are given in the classroom.,-0.81326765,1.013305,1,1
1648,Homework is beneficial,Homework ensures that students practise what they are taught at school,-2.0702002,2.6757689,1,1
1649,Homework is beneficial,"Homework provides a link between child, school and the home",-1.9254446,2.5699243999999997,1,1
1654,Homework is beneficial,Homework puts students off learning,0.9608976999999999,-0.83068854,0,0
1655,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Charities tackle poverty better,-1.6350657,2.0821776,1,1
1656,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Charities can handle poverty better,-1.9762837,2.6006967999999997,1,1
1657,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Charities do a better job of taking care of poverty,-1.4435802,1.8525711999999999,1,1
1668,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government","What the governmental machine can’t, society through charities can",-0.88700974,0.97653216,1,1
1669,The ICC is not an effective deterrent,"As the ICC intentionally limits its prosecutions to group leaders, many of those who actually commit atrocities need have no fear of prosecution",-0.8755478000000001,1.0917143,1,1
1673,The ICC is not an effective deterrent,"In the decade since its formation, the ICC has only one successful conviction",-0.5695598000000001,0.6021439000000001,1,1
1674,The ICC is not an effective deterrent,One conviction in 10 years doesn't deter anything.,-0.40016744,0.41230714,1,1
1675,The ICC is not an effective deterrent,The ICC lacks the power to ensure arrests,-0.3766381,0.41371030000000003,1,1
1679,The music that glorifies violence against women should be banned,Music depicting violence to women causes and sustains the cycle of violence.,-2.0282118000000002,2.6853882999999996,1,1
1680,The music that glorifies violence against women should be banned,people are influenced by violent music,-0.91003096,1.1600583,1,1
1681,The music that glorifies violence against women should be banned,violent music harms families ,-1.9966944,2.699754,1,1
1682,The music that glorifies violence against women should be banned,"To ban music that encourages violence against women would be done with the intention of protecting women; if it is necessary to paint them as the victims of violence that they are, that is a small price to pay. Furthermore, bans on child pornography would",-1.9952651000000001,2.6337620999999998,1,1
1683,The music that glorifies violence against women should be banned,"If we change violent music, we can end the violence in society.",-2.0258288,2.6765977999999997,1,1
1684,The music that glorifies violence against women should be banned,"Violence is music leads to violence in real life, so ending violent music would lessen violence in real life.",-1.9872563,2.6613615000000004,1,1
1685,The music that glorifies violence against women should be banned,A change is needed to stop the cycle of violence.,-1.8869481,2.5266352000000003,1,1
1686,The music that glorifies violence against women should be banned,Music depicting violence against women encourages men (and women) not to respect women.,-0.34230834,0.32732654,1,1
1687,The music that glorifies violence against women should be banned,Both sexes are encouraged lose respect for women when music depicts violence against women.,-2.0170206999999998,2.6583287999999996,1,1
1688,The music that glorifies violence against women should be banned,Music depicting violence against women discourages respect of women in men and women.,-1.2818625,1.6264459,1,1
1689,The music that glorifies violence against women should be banned,The violent music encourages disrespect toward women,-1.1208278999999999,1.4732432,1,1
1691,The music that glorifies violence against women should be banned,It would be easy to apply restrictions on music.,-1.4631049999999999,1.92848,1,1
1692,The music that glorifies violence against women should be banned,It would be highly impractical to ban this music glorifying violence.,2.9005012999999997,-3.0520878,0,0
1693,The music that glorifies violence against women should be banned,It would not be at all practical to ban music glorifying violence.,2.4156137,-2.4871962000000005,0,0
1694,The music that glorifies violence against women should be banned,Banning this music that glorifies violence is totally impractical.,2.2398007,-2.2699902,0,0
1695,The music that glorifies violence against women should be banned,It is not realistic to expect a ban of violent music,1.0165461999999998,-0.95773244,0,0
1696,The music that glorifies violence against women should be banned,"To ban this type of music encourages the viewing of women as helpless, victim figures.",2.7799685000000003,-2.8386655,0,0
1697,The music that glorifies violence against women should be banned,Women would be seen as helpless victims if we banned this type of music.,2.808704,-2.8879752,0,0
