,claims,perpectives,undermine_score,support_score,predict_label,gold_label
1726,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Small churches would are in financial peril would be in a problematic situation by a new tax burden.,2.9543357000000006,-3.1025934,0,1
1730,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ",-0.49517703,0.5097224,1,0
1740,The penny should stay in circulation,Eliminating pennies would save time at the point of purchase without hurting customers or businesses financially,-1.7781953000000001,2.360392,1,0
1742,CCTV is a threat to freedom,information gathered used to fight terrorism,-1.8853503,2.5408552,1,0
1743,CCTV is a threat to freedom,information gathered  can be used to fight terrorism .,-1.9231931,2.6154566000000004,1,0
1744,CCTV is a threat to freedom,information gathered can be used to fight against radical terrorists. ,-1.8532021,2.508828,1,0
1745,CCTV is a threat to freedom,freedom of privacy is threatened,2.7594072999999995,-2.8279428,0,1
1746,CCTV is a threat to freedom,freedom of privacy is in jeopardy. ,2.889902,-3.016652,0,1
1747,CCTV is a threat to freedom,freedom of privacy is in serious trouble.,2.8126194,-2.9058464,0,1
1748,CCTV is a threat to freedom,No one will ever actually look at the information,-0.55893356,0.6421994000000001,1,0
1749,CCTV is a threat to freedom,There are safeguards to prevent misuse,-1.9492531000000002,2.6707650000000003,1,0
1754,CCTV is a threat to freedom,People will lose their privacy.,2.530859,-2.6364236,0,1
1755,CCTV is a threat to freedom,Privacy will go away.,1.8193504,-1.7149177,0,1
1756,Workers in the Transport Sectors Should Be Banned From Going On Strike,Giving transport workers the right to go on strike is good for the users  ,-1.0250287,1.3171296000000001,1,0
1757,Workers in the Transport Sectors Should Be Banned From Going On Strike,Workers rights can still be protected,0.32943195,-0.3390434,0,1
1758,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are unique means to attain leverage and their benefits weight more than their harms ,-1.7783046999999998,2.3194232000000006,1,0
1759,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are the only way employees can gain leverage over their employers in negotiations.,-1.6747625,2.2235496,1,0
1760,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Strikes do more good than harm, since they allow employees to negotiate on an even playing field with their employers.",-0.117187954,0.17713538,1,0
1761,Workers in the Transport Sectors Should Be Banned From Going On Strike,There are better ways to deal with strikes than putting people in Jail  ,-0.09569962,0.1736328,1,0
1765,Workers in the Transport Sectors Should Be Banned From Going On Strike,The ability to strike allows unions to extort,0.48129416,-0.45736656,0,1
1766,Workers in the Transport Sectors Should Be Banned From Going On Strike,Unions abuse the right to strike to extort from their employers.,2.0598326,-2.0338717,0,1
1768,Workers in the Transport Sectors Should Be Banned From Going On Strike,The right to strike keeps negotiating power balanced  ,-0.60057706,0.64600474,1,0
1773,The use of atomic bombs against Hiroshima and Nagasaki was justified,"before the atomic weaponry program could be compromised, the united states need to maximise its effectiveness",0.30270746,-0.19793037,0,1
1774,The use of atomic bombs against Hiroshima and Nagasaki was justified,A negotiated peace would have been preferable to the dropping of the atomic bombs,-1.3053906000000002,1.6558498,1,0
1775,The use of atomic bombs against Hiroshima and Nagasaki was justified,Talking it out would have been preferable.,-1.3128215,1.6782935,1,0
1776,The use of atomic bombs against Hiroshima and Nagasaki was justified,Peace could have been reached via talks and negotiations.,-1.2389348999999998,1.6211628,1,0
1777,The use of atomic bombs against Hiroshima and Nagasaki was justified,Dropping atomic bombs could have been preferably avoided with peace talks.,-0.6864763,0.79188883,1,0
1778,The use of atomic bombs against Hiroshima and Nagasaki was justified,A peaceful negotiation would have been a better option than setting off atomic bombs.,-0.1014029,0.16475636,1,0
1779,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was not necessary to use atomic weapons on a population centre,-0.10224229,0.052438684000000006,1,0
1780,The use of atomic bombs against Hiroshima and Nagasaki was justified,Bombing highly populated areas is wrong.,-0.44773358,0.50104356,1,0
1781,The use of atomic bombs against Hiroshima and Nagasaki was justified,It is not required to bomb large cities.,-0.8673053,0.97107327,1,0
1788,The use of atomic bombs against Hiroshima and Nagasaki was justified,The continuation of a conventional war would have been much costlier than an atomic attack,0.63511384,-0.50628304,0,1
1791,The use of atomic bombs against Hiroshima and Nagasaki was justified,the continuation of the war without the nuclear bomb would have been much costlier,0.84946626,-0.6655015000000001,0,1
1793,The use of atomic bombs against Hiroshima and Nagasaki was justified,The bombing was immoral and illegal,-1.1318443999999999,1.3818463,1,0
1795,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was illegal to drop the bombs as they were.,-0.21701911,0.16647975,1,0
1796,The use of atomic bombs against Hiroshima and Nagasaki was justified,"Not only was the bombing illegal, it was morally wrong!",-1.1527706,1.403969,1,0
1798,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling can cripple local economies.,2.4806345000000003,-2.559784,0,1
1799,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling by oil companies can adversely impact local economies.,2.70425,-2.7687777999999996,0,1
1801,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling prevents environmentally-unfriendly effects ,-1.2766604,1.587329,1,0
1803,Oil Companies Should Not Be Allowed To Drill Offshore,The negative impact on the environment by oil company offshore drilling should be addressed.,-1.9864205000000001,2.6502757000000003,1,0
1804,Open primaries are the most effective method of selecting candidates for elections,Open primaries will lead to an intensification of lobbying activities,-0.27320320000000003,0.37508902,1,0
1805,Open primaries are the most effective method of selecting candidates for elections,A result of open primaries will be increased activity in the lobbying.,-1.0077893,1.2951030000000001,1,0
1806,Open primaries are the most effective method of selecting candidates for elections,Lobbyists will increase their activity if open primaries exist.,-1.8376081999999998,2.4218888,1,0
1808,Open primaries are the most effective method of selecting candidates for elections,Allowing open primaries will only encourage more lobbying ,-0.47704384,0.536281,1,0
1813,Open primaries are the most effective method of selecting candidates for elections,Open primaries make it so that voters aren't locked into single party stance voting.,1.0985999,-0.94085425,0,1
1823,Open primaries are the most effective method of selecting candidates for elections,Open primaries can be manipulated.,-1.2163502,1.6326844999999999,1,0
1831,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The war is too expensive, so a deal needs to be made to end it.",0.84978485,-0.80617225,0,1
1837,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"Afghan history shows failings of foreign invasion, so this campaign is also doomed to failure.  ",-0.5739639,0.6146897,1,0
1842,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban," The campaign is unpopular among the majority of NATO countries citizens, so we should solve the Afghan problem in diplomatic way, specifically through a power-sharing deal with the Taliban. ",2.7589973999999997,-2.8749647,0,1
1845,Gabon hosting the Africa Cup of Nations was a good thing,Empty seats,-0.29386100000000004,0.29959962,1,0
1852,Gabon hosting the Africa Cup of Nations was a good thing,Cost could be spent on other things,-0.9731588,1.2088088,1,0
1858,Take a visit the Yasukuni Shrine,"War criminals should not be honored, even after they're dead.",-0.35552633,0.34514046,1,0
1861,Gambling must be banned,Criminal activity often occurs at casinos.,0.28674695,-0.12531307,0,1
1865,Gambling must be banned,Trying to ban gambling is a waste of time.,-0.27310634,0.24609514,1,0
1873,Gambling must be banned,Casinos create positive economic effects in the communities that host them,-0.32732677,0.3054877,1,0
1874,Gambling must be banned,Many communities benefit from the income from casinos.,-0.1657438,0.19067013,1,0
1875,Gambling must be banned,Casinos support local communities financially.,-0.58081686,0.5875547,1,0
1879,Gambling must be banned,Gambling is simply a leisure pursuit,-0.42946398,0.44784856,1,0
1880,Faith schools must be banned,Creates animosity towards religious groups,-1.1192231000000001,1.3515028,1,0
1881,Religious symbols in public buildings must be banned,"If you ban one thing, you have to ban lots of things.",-0.48227203,0.48415908,1,0
1883,Religious symbols in public buildings must be banned,Banning religious symbols in public could lead to the banning of public political affiliation symbols.,-0.5995653000000001,0.7266184,1,0
1884,Religious symbols in public buildings must be banned,Religious symbols cause division within Western society.,0.47705525,-0.36630934,0,1
1886,Religious symbols in public buildings must be banned,Religious symbols are a reason for division within Western society. ,0.19886476,0.0021870919,0,1
1887,Religious symbols in public buildings must be banned,Banning religious symbols is just a way of unfairly targeting people.,-1.0827194,1.3697069,1,0
1889,Religious symbols in public buildings must be banned,Religious symbols in public offend some people. ,-0.7819272,0.91260123,1,0
1890,Religious symbols in public buildings must be banned,Religious symbols cause problems in schools.,0.44666130000000004,-0.29297832,0,1
1891,Religious symbols in public buildings must be banned,"When you have religious symbols in schools, there will be problems.",0.11668489,-0.01695332,0,1
1893,Any work that is not released under a creative commons license shouldn't be funded,Government tends not to like creative commons.,-0.29978663,0.28243429999999997,1,0
1894,Any work that is not released under a creative commons license shouldn't be funded,It's best for government not to use creative commons as an option. ,-0.21377295,0.17875782,1,0
1895,Any work that is not released under a creative commons license shouldn't be funded,The creative commons is a more effective means for artists to build and expand their reach and markets than traditional copyright licensing arrangements,0.47277874,-0.2658459,0,1
1896,Any work that is not released under a creative commons license shouldn't be funded,The Creative Commons licenses allows artists to reach their full potential.,0.7087419,-0.5598754,0,1
1900,Inheritance tax should be raised to 100% for everyone born in the UK,Who says the government will spend the money well?,-1.9216296999999998,2.5670395,1,0
1901,Inheritance tax should be raised to 100% for everyone born in the UK,What makes you think that money would be wisely spent?,-2.0375330000000003,2.6824722000000003,1,0
1902,Inheritance tax should be raised to 100% for everyone born in the UK,Are you assuming the government would handle the money properly?,-1.7261376,2.3010478,1,0
1904,Inheritance tax should be raised to 100% for everyone born in the UK,The inheritance tax is too much as it is and should be reduced.,-0.3734268,0.44890445,1,0
1907,Inheritance tax should be raised to 100% for everyone born in the UK,Not everyone who passes on cash in their will is a millionaire,-0.5980409000000001,0.72354895,1,0
1910,Inheritance tax should be raised to 100% for everyone born in the UK,the state should possess all assets owned by an individual after their death ,2.7604105,-2.8295972000000003,0,1
1911,Inheritance tax should be raised to 100% for everyone born in the UK,People have a right to pass on the money they earned through hard work,-1.9834325000000002,2.6158363999999996,1,0
1915,The EU should engage in further enlargement,The European Union is no longer in a financial position to be taking in new members.,-0.36351076,0.36222094,1,0
1947,Sadomasochism must be decriminalized,The criminalisation of sadomasochism infringes on individual liberty,2.4178189999999997,-2.4650517000000005,0,1
1948,Sadomasochism must be decriminalized,It is not possible to meaningfully consent to sadomasochistic sex,-0.46167579999999997,0.4649677,1,0
1952,An international ban should be placed on the export of nuclear reactor technology,Humanitarian intervention becomes impossible in states that possess nuclear weapons,0.09341812,-0.09674084,0,1
1953,An international ban should be placed on the export of nuclear reactor technology,Humanitarian missions would not be possible in states that have nuclear weapons.,1.2607882,-1.0912468000000002,0,1
1954,An international ban should be placed on the export of nuclear reactor technology,It is very difficult to intercede in humanitarian crises in states wherein nuclear weapons are present.,0.8094876,-0.6777746,0,1
1955,An international ban should be placed on the export of nuclear reactor technology,The threat of a state developing nuclear weapons could instigate pre-emptive strikes from its neighbours and rivals to prevent the acquisition of such weapons,2.3963597,-2.3734598,0,1
1956,An international ban should be placed on the export of nuclear reactor technology,Other countries could strike against those developing nuclear weapons to protect themselves.,2.5528257,-2.5767536,0,1
1957,An international ban should be placed on the export of nuclear reactor technology,"To keep other countries from obtaining a nuclear arsenal, other nations may pre-emptively strike.",0.71772224,-0.6191458000000001,0,1
1958,An international ban should be placed on the export of nuclear reactor technology,The intention of a state to develop nuclear weapons may incite military attacks by enemies and by other supporting countries.,2.0095549,-1.9352075,0,1
1959,An international ban should be placed on the export of nuclear reactor technology,Public acknowledgement of the right to nuclear deterrence will benefit the public regulation of nuclear weapons generally,-0.82101065,1.1102443000000002,1,0
1960,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons give states valuable agenda-setting power on the international stage,-0.15926036,0.45952535,1,0
1963,An international ban should be placed on the export of nuclear reactor technology,"All countries have a right to defend themselves with nuclear weapons, even when they lack the capacity in conventional weapons",0.089608885,0.24686229,1,0
1965,An international ban should be placed on the export of nuclear reactor technology,To use  nuclear weapons in defense of the nation is lawful for all countries.,-0.27592790000000006,0.50559276,1,0
1966,An international ban should be placed on the export of nuclear reactor technology,"countries have to right to self defense with nuclear weapons, even when they lack capacity in conventional weapon",0.14531612,0.24695992,1,0
1968,An international ban should be placed on the export of nuclear reactor technology,Possessing nuclear weapons will be counter to the peaceful interests of states,1.8423098000000002,-1.7221851000000001,0,1
1969,An international ban should be placed on the export of nuclear reactor technology,No country has an inherent right to invade or use aggression against another.,-0.80051434,0.9950211999999999,1,0
1970,An international ban should be placed on the export of nuclear reactor technology,The United States has an obligation to protect international stability due to its unique military strength.,0.28030017,-0.17469372,0,1
1974,An international ban should be placed on the export of nuclear reactor technology,"If the US does not act on Iran, Israel will",0.34773105,-0.27529365,0,1
1975,An international ban should be placed on the export of nuclear reactor technology,Nuclear waste disposal is rarely safe/efficient; it is too much to expect a sqeaky clean disposal/disarmament of nuclear weapons  ,0.028571054,-0.022871155,0,1
1979,An international ban should be placed on the export of nuclear reactor technology,"Small countries would no longer need the protection of larger ones, so could become more politically independent.",-0.52550304,0.66964144,1,0
1981,An international ban should be placed on the export of nuclear reactor technology,"Disarmament would actually cause increased insecurity among nations, as there can never be any guarantee that a nation has disarmed",-0.51118755,0.5396098000000001,1,0
1982,An international ban should be placed on the export of nuclear reactor technology,Thus the super power model will be broken and small countries will be finally given the chance to have political independence without the need of protection from a ‘big brother’.,-0.66346467,0.85795826,1,0
1984,An international ban should be placed on the export of nuclear reactor technology,Proliferation of nuclear weapons increases the chances of nuclear accidents,0.7548626,-0.62332296,0,1
1985,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons can fall into the wrong hands.,1.6279733,-1.4680936000000002,0,1
1986,An international ban should be placed on the export of nuclear reactor technology,States will give terrorists nuclear weapons,0.82297957,-0.7152084,0,1
1987,An international ban should be placed on the export of nuclear reactor technology,Terrorists will steal nuclear weapons from poorly guarded arsenals,1.2828264999999999,-1.1317636999999998,0,1
1988,An international ban should be placed on the export of nuclear reactor technology,The nukes can end up being used against us.,0.36397552,-0.29759035,0,1
1989,An international ban should be placed on the export of nuclear reactor technology,It's conceivable that the wrong people will have the weapons.,1.2734755,-1.0935073999999998,0,1
1992,An international ban should be placed on the export of nuclear reactor technology,All the people worldwide have the same rights and are equal to one another. ,-0.24757326,0.5049283,1,0
1993,An international ban should be placed on the export of nuclear reactor technology,The pursuit of nuclear defence (respectively the possession of nuclear weapons) by more countries is a guarantee for peace. ,-0.5230170999999999,0.61212134,1,0
1994,An international ban should be placed on the export of nuclear reactor technology,any conflict will rapidly de-escalate,-0.72422826,0.9666521999999999,1,0
1995,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons will rapidly de-escalate conflicts.,-0.6419175,0.8890734,1,0
1996,An international ban should be placed on the export of nuclear reactor technology,Conflicts can be circumvented with nuclear weapons,-0.6156204000000001,0.8415867,1,0
2004,Have no elections rather than sham elections,Avoids the costs and uncertainty of elections,1.3922944,-1.2340015,0,1
2007,Have no elections rather than sham elections,Even a sham election demonstrates what the people want,-0.74869317,0.9344120000000001,1,0
2009,Have no elections rather than sham elections,The peoples desires will always be conveyed even in false elections.,-1.0972228000000002,1.3515247,1,0
2010,Have no elections rather than sham elections,Some kind of election is more likely to lead to real democracy than no election,-0.32619134,0.35492399999999996,1,0
2011,Have no elections rather than sham elections,Having elections is beneficial to the end result of democracy.,-0.9691033000000001,1.2253063999999998,1,0
2013,Polls are accurate predictors of election results,"The only accurate poll is the exit poll, as evidenced through history",-0.88755715,1.0744098,1,0
2015,Polls are accurate predictors of election results,Exit polls have been shown to be the only accurate predictor of races.,-0.39842242,0.4605583,1,0
2016,Polls are accurate predictors of election results,"Not all polls are accurate, except for exit poll. ",-1.9599651999999999,2.568717,1,0
2017,Polls are accurate predictors of election results,History has proven that exit poll is the only effective poll. ,-0.68915737,0.824419,1,0
2022,Polls are accurate predictors of election results,"People might change their mind after polling, leading to different vote results. ",-0.36464354,0.47610036,1,0
2031,Polls are accurate predictors of election results,Polls can indicate how close the elections results are. ,0.581784,-0.44797020000000004,0,1
2035,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,Numbers Are Not Real but Quatities Are.,-0.55812323,0.57384026,1,0
2036,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,You can do the same kind of thing with any lengthy book (Moby Dick is famously often used),-1.9323008999999998,2.5717964,1,0
2046,Water Should Be Owned And Supplied By The State,Terrifying is the idea of state owned water.,-0.9730681000000001,1.1670781000000001,1,0
2048,Water Should Be Owned And Supplied By The State,What to do with the poorest of the world?,-1.0137026,1.2697227,1,0
2049,Water Should Be Owned And Supplied By The State,What can be done for the world's most impoverished?,-1.9469241000000002,2.60703,1,0
2050,Water Should Be Owned And Supplied By The State,What can possibly be done on behalf of the world's poorest citizens?,-0.42712159999999993,0.46678290000000006,1,0
2052,Hillary Clinton would make a better president for America,Obama is more willing to do what is right for the country,-2.0732310000000003,2.689276,1,0
2053,Hillary Clinton would make a better president for America,Obama would make sacrifices for the greater good.,-1.5378063,2.0410738,1,0
2054,Hillary Clinton would make a better president for America,Obama is more invested in the health of the nation.,-1.9676499,2.5929518,1,0
2056,Hillary Clinton would make a better president for America,Clinton seems prideful and vain.,-0.45473695,0.47199917,1,0
2060,Hillary Clinton would make a better president for America,Hillary has far more experience than Obama,0.7347286999999999,-0.6449893,0,1
2071,Online gambling has to be banned,Cant enforce an online gambling ban,-0.79782826,0.96115094,1,0
2078,Online gambling has to be banned,Gambling is not good for someone like you.,0.15420894,-0.14114437,0,1
2083,Online gambling has to be banned,Government only objects to online gambling because they dont benefit,-0.7228646,0.7958018,1,0
2084,Online gambling has to be banned,"If the Government could receive tax dollars on online gambling, they would support it.",-0.884216,1.101321,1,0
2085,Online gambling has to be banned,Government officials only oppose online gambling because it is not taxed.,-0.06942092,0.09612281,1,0
2094,Atheist countries are more benevolent,Norway still the world's best place to live (With 70% atheists),0.34368712,-0.3164671,0,1
2095,Atheist countries are more benevolent,"Norway is 70%  atheist, but is still the world's best place to live.",0.10499869,-0.09204648,0,1
2102,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,"By reducing the number of sharks in the ocean for soup, the number of attacks on humans is reduced",-1.9819328999999999,2.634579,1,0
2103,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderation through quotas would allow the shark fin soup trade to continue.,-0.21819524,0.18962969,1,0
2104,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderations by way of quotas allows shark fin soup trade to continue.,-0.68396246,0.7738736999999999,1,0
2105,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Shark fin soup trade can continue due to quotas making shark kills in moderation.,-0.94063365,1.1509502,1,0
2106,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Eating shark fin soup actually damages human health.,2.5194836,-2.5386465,0,1
2108,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Sharks don't produce the amount of young in order to replenish population deficits attributed to overfishing.,0.18020543,-0.18375655,0,1
2109,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Sharks cannot produce the quantity of young needed to replenish their populations as a result of overfishing.,0.14976612,-0.17355242,0,1
2111,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Not allowing Shark's fin soup will just put it on the black market,-0.44054356,0.4406013,1,0
2112,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Making laws against shark's fin soup will just put it on the black market.,-0.40312088,0.4018703,1,0
2114,Governments Should Put Wealth Redistribution Ahead Of Wealth Creation,Redistribution is a moral anathema.,-1.8021099999999999,2.3926887999999997,1,0
2118,Show the darker side of the formation of the nation,Damages the country’s reputation,-0.91245365,1.1111794,1,0
2130,The ICC should have its own enforcement arm,With ICC Enforcement we would have more violators brought to trial.,1.88241,-1.8056428,0,1
2133,The ICC should have its own enforcement arm,The relations of the ICC and state parties would deteriorate if the ICC had its own enforcement arm.,-1.8982737,2.5730286,1,0
2148,The 2022 Football World Cup must be moved to the winter,Heat will damage player's health,2.974195,-3.14858,0,1
2149,The 2022 Football World Cup must be moved to the winter,heat can hurt the health of a player,2.973343,-3.1358032000000002,0,1
2150,The 2022 Football World Cup must be moved to the winter,heat can hurt people,2.922544,-3.042774,0,1
2151,The 2022 Football World Cup must be moved to the winter,It would Interfere with other competitions,-0.9904924999999999,1.206832,1,0
2152,The 2022 Football World Cup must be moved to the winter,It would cause interference as concerning other competitions.,-0.17226948,0.16847306,1,0
2158,The 2022 Football World Cup must be moved to the winter,It wouldn't be just to move now for the other bidders.,-0.3880975,0.3935877,1,0
2161,The 2022 Football World Cup must be moved to the winter,A sporting event in the heat of a desert summer will not be a pleasant experience for the fans,0.62690306,-0.575645,0,1
2162,The 2022 Football World Cup must be moved to the winter,heat is not good for sports,1.29138,-1.1685313999999998,0,1
2163,The 2022 Football World Cup must be moved to the winter,heat at events hurts sporting fans,2.7586884,-2.8244228,0,1
2164,physical fitness is better than mental fitness,Mental health can impact on physical health,-0.62728024,0.7736771,1,0
2165,physical fitness is better than mental fitness,Depends on your goals in life.,-0.112921715,0.12304021,1,0
2166,physical fitness is better than mental fitness,"pretty people(great skin,great health resulting from physical prowess) have a one-up on everything",0.49341112,-0.3190322,0,1
2167,physical fitness is better than mental fitness,Pretty people get advantage,0.3097394,-0.21050867,0,1
2174,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ",-1.4150158000000002,1.8794949,1,0
2175,The threat of Climate Change is exaggerated,Lack of scientific understanding,-0.92904854,1.0991191999999999,1,0
2178,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,-0.6658474,0.72929883,1,0
2179,The threat of Climate Change is exaggerated,Computerized models produce inadequate and incorrect results in predictions of accelerating human-caused climate change.,-0.21090288,0.18133603,1,0
2188,The threat of Climate Change is exaggerated,"The acidity levels of the oceans are within past natural levels, and the current rise in acidity is a natural fluctuation, not the result of human caused climate change. ",-0.7519188,0.88039875,1,0
2191,The threat of Climate Change is exaggerated,"Rising levels of atmospheric CO2 do not necessarily cause global warming, which contradicts the core thesis of human-caused climate change. ",-0.5777485,0.5957511,1,0
2193,The threat of Climate Change is exaggerated,"It is natural for glaciers to grow and recede, which does not necessarily have to do with human activities.  ",-0.045010604,0.06960356,1,0
2194,The threat of Climate Change is exaggerated,Glaciers grow and recede by nature. Humans aren't responsible for it. ,-0.44054028,0.44031537,1,0
2197,The agreement between Russia and Great Britain in 1907 was inevitable,National level: Both Britain and Russia overstretched     ,0.50056756,-0.41985062,0,1
2198,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo-German Alliance possibility,-0.76376677,0.84796304,1,0
2199,The agreement between Russia and Great Britain in 1907 was inevitable,The UK and Germany had the potential to create an alliance in the early 1900's.,-1.2449666000000001,1.631951,1,0
2200,The agreement between Russia and Great Britain in 1907 was inevitable,An Anglo-German alliance at the international level is a distinct possibility.,-0.738053,0.83292365,1,0
2202,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo Russian Competition,-0.63551974,0.6871352,1,0
2203,The right to asylum should not be absolute,We must practice what we preach,-0.23371743,0.17135571,1,0
2215,"We must be a libertarian; right or left, right or wrong",Libertarians want a world where everyone fends for themselves.,-1.1778495,1.5396254999999999,1,0
2217,"We must be a libertarian; right or left, right or wrong",Libertarianism only works – even in theory – if you start off with a level pl,-1.0566062,1.3080618,1,0
2219,"We must be a libertarian; right or left, right or wrong","Libertarians have no policy ideas, but still want to be able to criticize others. ",-0.26714534,0.25053126,1,0
2220,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.",-0.9113870999999999,1.0644073,1,0
2226,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation get anywhere; who should be prosecuted?,-0.18467920000000002,0.22598244,1,0
2227,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation bear fruit? Will someone be prosecuted?,-0.34502178,0.33129084,1,0
2228,There is life on other planets,"NO,NO SOLID PROOF",-0.7006481,0.83367497,1,0
2231,There is life on other planets,Why are aliens humanoids?,2.5028012000000004,-2.5144083,0,1
2234,There is life on other planets,are we lonely in this huge universe?,1.3441645,-1.1527094,0,1
2236,There is life on other planets,Not enough sources for life to be supported.,-2.0215156000000003,2.6467814,1,0
2239,There is life on other planets,No life sustaining features,-0.89763516,1.0712113,1,0
2244,We must support the Scottish Independence,"Scotland needs English economic muscle as through the Barnett formula England, especially the Southeast effectively subsidizes the rest of the UK in general and Scotland in particular ",-1.4095538,1.7922798,1,0
2249,We must support the Scottish Independence,The union has worked for over three hundred years and most people feel comfortable with the joint Scots/British identity ,-1.9229669999999999,2.5512426,1,0
2254,It does matter where you go to university or college,Some universities are more prestigious than others.,1.0138718,-0.8961599,0,1
2265,Music should be free for all,"were can they get money to fend for their families as to some it""s proffession",-1.6874858,2.2525597,1,0
2266,Music should be free for all,"For some people music making is a profession, and they have families to support.",-1.9250761000000003,2.5912613999999996,1,0
2267,Music should be free for all,Where can professional musicians get money to fend for their families?,-1.6034731000000002,2.09915,1,0
2268,Music should be free for all,This may actually cause the music industry to die out,-0.69550776,0.81785023,1,0
2271,Music should be free for all,Free music throttles (strangles) freedom of artistic expression ,-0.9649173000000001,1.2113812,1,0
2275,Music should be free for all,Most people already get it for free already.,0.5820639,-0.57122535,0,1
2278,Music should be free for all,It Takes Money To Make Music,-0.7055186999999999,0.8428136,1,0
2280,Music should be free for all,Creating music requires money.,-1.7007343000000001,2.257443,1,0
2281,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,Citizens of western liberal democracies should never be required to adhere to religious norms that they do not hold,-0.4694556,0.44059149999999997,1,0
2282,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,"In a democratic society, even religious norms can be questioned.",-0.571804,0.59013623,1,0
2284,The Illegality Of Recreational Drugs Does More Harm Than Good,People selling illegal recreational drugs are raking it in.,-0.65234846,0.719065,1,0
2285,The Illegality Of Recreational Drugs Does More Harm Than Good,People who sell illegal drugs are making bunches of money.,-0.6768491,0.777784,1,0
2286,The Illegality Of Recreational Drugs Does More Harm Than Good,Allowing drug use is wrong – Prohibition must remain,-0.53105664,0.5850774000000001,1,0
2288,The Illegality Of Recreational Drugs Does More Harm Than Good,"The government has a responsbility to discourage the use of dangerous activities, such as the use of drugs.",-0.7762223,0.89494616,1,0
2289,The Illegality Of Recreational Drugs Does More Harm Than Good,"The government must not endorse the use of drugs, which are dangerous.",0.008929036999999999,0.01002999,1,0
2300,We should drop the sanctions against Cuba.,Sanctions are necessary for national security,-0.945783,1.1598153,1,0
2301,We should drop the sanctions against Cuba.,The national well-being is best served by the continuation of economic sanctions against Cuba,-1.4758183,2.037289,1,0
2302,We should drop the sanctions against Cuba.,Cuba deserves sanctions,-1.3368316999999998,1.7310747,1,0
2303,We should drop the sanctions against Cuba.,Economic punishment is what Cuba should be subject to,-1.30227,1.6899732,1,0
2304,We should drop the sanctions against Cuba.,The actions of the Cuban government have merited the Cuban government economic penalty,-1.4910966,1.9783248,1,0
2314,We should drop the sanctions against Cuba.,"Where the people and not the government shoulder the burden, sanctions don't work.",0.20060925,-0.17476441,0,1
2318,We should drop the sanctions against Cuba.,The embargo enables the United States to apply pressure on the Cuban government to improve human rights. ,-1.4123458,1.9040723999999998,1,0
2322,We should drop the sanctions against Cuba.,The United States should maintain the Cuba embargo because Cuba has not met the conditions required to lift it. ,-1.0903307,1.3730018,1,0
2323,We should drop the sanctions against Cuba.,Ending the embargo before the Cuban government meets the conditions specified by US law would make the United States look weak. ,-1.2012778999999998,1.5359777000000001,1,0
2326,We should drop the sanctions against Cuba.,Cuba should be subject to sanctions because it is known to have repeatedly supported acts of terrorism. ,-1.7532548,2.3722725,1,0
