,claims,perpectives,opposite,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
256,Golf is a Sport,The possibility of getting injured while playing golf does not make it a sport. ,The possibility of getting injured while playing golf does make it a sport. ,0.7413399,-0.62512344,0,0,0.9227927,-1.1849526000000001,0,0,-0.4436127000000001,0.29766926000000005,1
257,Golf is a Sport,the probability of getting injured while playing golf is extremely low therefore it is not a sport.,the probability of getting injured while playing golf is extremely low but it is a sport.,0.31354046,-0.2008416,0,0,-1.0306575,0.5394084,1,0,0.85294886,-1.2314991,0
258,Golf is a Sport,The decision to include golf in the 2016 Summer Olympics is questionable. ,The decision to include golf in the 2016 Summer Olympics is unquestionable. ,1.5797737,-1.4778352,0,0,-0.026861017999999997,-0.28573984,0,0,1.29403386,-1.5046962179999999,0
259,Golf is a Sport,Athleticism does not correlate with performance when it comes to golf. ,Athleticism does correlate with performance when it comes to golf. ,0.32343647,-0.30404106,0,0,-1.6654657,1.1647213,1,0,1.48815777,-1.9695067599999998,0
260,Golf is a Sport,You do not need to be physically fit to be good at golf.,You do need to be physically fit to be good at golf.,0.22777104,-0.272937,0,0,-0.59581596,0.09899939999999999,1,0,0.32677044,-0.86875296,0
261,Golf is a Sport,You are not required to endure rigorous physical activity to play golf. ,You are required to endure rigorous physical activity to play golf. ,0.02094581,-0.03924619,0,0,0.13589899,-0.45280020000000004,0,0,-0.43185439000000003,0.0966528,1
262,Golf is a Sport,Golf is unlike sports in which rigorous physical activities are required. ,Golf is like sports in which rigorous physical activities are required. ,0.023411766,0.008367285,0,0,-0.78531563,0.35842055,1,0,0.381832316,-0.7769483450000001,0
263, Aboriginal culture must be protected,Government interference is not necessary to preserve culture,Government interference is necessary to preserve culture,1.5157747,-1.3888793,0,0,-2.803185,2.314982,1,0,3.8307567000000002,-4.1920643,0
264,Music That Glorifies Crime Should Be Banned,It is dangerous to censor art.,It is not dangerous to censor art.,2.5164752,-2.5595798,0,0,0.48688865,-0.7009721999999999,0,0,1.815503,-2.07269115,0
265,Music That Glorifies Crime Should Be Banned,Censoring art is extremely bad.,Censoring art is extremely good.,2.2125366,-2.171192,0,0,-3.0150754,2.4336658,1,0,4.6462024,-5.1862674,0
266,Music That Glorifies Crime Should Be Banned,Violent music can be listened to without people going out and doing what the music says.,Violent music cannot be listened to without people going out and doing what the music says.,1.0589998,-1.0408561,0,0,0.25658277,-0.33111933,0,0,0.7278804700000001,-0.78427333,0
267,Music That Glorifies Crime Should Be Banned,It would be highly impractical to ban this music glorifying violence.,It would be highly practical to ban this music glorifying violence.,1.8618481,-1.8505937,0,0,-3.4549592000000002,3.025303,1,0,4.8871511000000005,-5.3055529,0
268,Music That Glorifies Crime Should Be Banned,It would not be at all practical to ban music glorifying violence.,It would  be practical to ban music glorifying violence.,0.7266931,-0.65993154,0,0,-3.2866322999999995,2.8442988,1,0,3.5709918999999997,-3.9465638399999996,0
269,Music That Glorifies Crime Should Be Banned,It is not realistic to expect a ban of violent music,It is realistic to expect a ban of violent music,0.15395357,-0.13790222,0,0,-3.1986732000000004,2.8633189999999997,1,0,3.01727257,-3.3365754200000004,0
270,Money undermines sport’s values,It adds to sports value,It does not add to sports value,0.593301,-0.32402623,0,0,-0.0050675035,-0.14087537,0,0,0.45242562999999997,-0.32909373350000004,0
271,Money undermines sport’s values,Money adds value to sports.,Money adds no value to sports.,1.0963879,-0.7404208000000001,0,0,-2.1017547000000003,1.6358262,1,0,2.7322141,-2.8421755000000006,0
272,Money undermines sport’s values,Sports gain value through money.,Sports gain no value through money.,0.27971026,0.005896762,0,0,-0.9700726999999999,0.5813762,1,0,0.86108646,-0.9641759379999999,0
273,Cramming before exams is a bad idea,Creates a culture of doing enough to pass exams that actually aquiring knowledge,Creates a culture of doing enough to pass exams that actually not aquiring knowledge,1.0299848,-0.8184935999999999,0,0,-0.83869976,0.7168272,1,0,1.746812,-1.65719336,0
274,Compensation should be paid for those who have had their culture appropriated,Reparations and the use of the term 'cultural appropriation' is a mask for more deep-rooted issues of racism in society. ,Reparations and the use of the term 'cultural appropriation' is not a mask for more deep-rooted issues of racism in society. ,2.1349955,-2.13159,0,0,2.9333772999999996,-3.0069811,0,0,-0.8719855999999999,0.8017872999999995,1
275,Store nuclear waste underground,Storing nuclear waste underground is very expensive.,Storing nuclear waste underground is very cheap.,2.6653728,-2.7995877,0,0,-2.9938488,2.5487099,1,0,5.2140827000000005,-5.7934365,0
276,Store nuclear waste underground,It's very costly to store nuclear waste underground.,It's very cheap to store nuclear waste underground.,0.9629459999999999,-0.93049014,0,0,-2.9155493,2.4269257,1,0,3.3898716999999996,-3.8460394399999998,0
277,The expenditure of money should be protected as speech,"Money stifles, it does not advance debate. ","Money stifles, it does advance debate. ",1.5962523,-1.4730465,0,0,-2.7918847,2.5150394,1,0,4.1112917,-4.2649312,0
278,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes target individuals who may not be terrorists or enemy combatants. ,Drone strikes target individuals who may be terrorists or enemy combatants. ,2.4630609,-2.450489,0,0,2.2427669,-2.368472,0,0,0.09458889999999975,-0.20772210000000024,0
279,Drones Should Be Used to Take Out Enemy Combatants,Unmanned drone attacks may harm innocent civilians.,Unmanned drone attacks may not harm innocent civilians.,2.7005773,-2.6209197,0,0,-1.6856307000000001,1.4160291,1,0,4.1166064,-4.3065504,0
280,Drones Should Be Used to Take Out Enemy Combatants,United States drone strikes include collateral damage.,United States drone strikes include no collateral damage.,1.916461,-1.8632377,0,0,-1.8625859,1.9686553,1,0,3.8851163,-3.7258236,0
281,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes may victimize non-threats.,Drone strikes may victimize threats.,2.8996015,-3.0069244,0,0,3.0246299999999997,-3.2326767000000003,0,0,-0.3330752000000001,0.017705599999999766,1
282,Drones Should Be Used to Take Out Enemy Combatants,The innocent may be harmed my drone strikes.,The innocent may not be harmed my drone strikes.,2.8318787,-2.9028935,0,0,-1.7721813999999998,1.4953232,1,0,4.3272019,-4.675074899999999,0
283,Drones Should Be Used to Take Out Enemy Combatants,Many drone operators have emotional and psychological stress. ,Many drone operators have no emotional and psychological stress. ,2.648016,-2.7244754,0,0,-2.4712656,2.2047257,1,0,4.8527417,-5.195741,0
284,Drones Should Be Used to Take Out Enemy Combatants,Operating drones results in a great deal of mental and emotional stress.,Operating drones results in no mental and emotional stress.,2.6945965,-2.7347093,0,0,-2.5019805,2.2077703,1,0,4.902366799999999,-5.236689800000001,0
285,Drones Should Be Used to Take Out Enemy Combatants,Drone operators often suffer from psychological and emotional strain.,Drone operators never suffer from psychological and emotional strain.,2.0749252,-2.0428288,0,0,-0.022903701000000002,-0.025492344,0,0,2.049432856,-2.0657325010000003,0
286,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes create more terrorists than they kill. ,Drone strikes create less terrorists than they kill. ,0.7384341,-0.66008604,0,0,-0.23979436,0.19683322,1,0,0.93526732,-0.8998804,0
287,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes tend to increase the membership of terrorist organizations.,Drone strikes tend to decrease the membership of terrorist organizations.,2.770482,-2.82132,0,0,-2.3976872000000005,2.0734277,1,0,4.843909699999999,-5.2190072,0
288,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes can't reduce the number of terrorists. ,Drone strikes can reduce the number of terrorists. ,0.43017215,-0.4273786,0,0,-3.2972357000000003,2.928668,1,0,3.35884015,-3.7246143000000003,0
289,Drones Should Be Used to Take Out Enemy Combatants,"Drone strikes are secretive, lack sufficient legal oversight, and prevent citizens from holding their leaders accountable. ","Drone strikes are not secretive, lack sufficient legal oversight, and do not prevent citizens from holding their leaders accountable. ",2.1842184,-2.161545,0,0,2.0681472,-2.053599,0,0,0.1306193999999996,-0.09339779999999998,0
290,Drones Should Be Used to Take Out Enemy Combatants,Secrecy prevents accountability for drone strikes.,Secrecy does not prevent accountability for drone strikes.,0.5262501,-0.55031776,0,0,2.3486702,-2.2778378,0,0,-1.7515877,1.79835244,1
291,Drones Should Be Used to Take Out Enemy Combatants,Not enough legal oversight prevents the accountability resulting from secret drone strikes.,Enough legal oversight prevents the accountability resulting from secret drone strikes.,0.7401538000000001,-0.71676266,0,0,1.8707706999999998,-1.9238377,0,0,-1.1836839,1.15400804,1
292,Drones Should Be Used to Take Out Enemy Combatants,There are many reasons why drones lack sufficient oversight to be of moral value.,There are bo reasons why drones lack sufficient oversight to be of moral value.,1.7764266,-1.7079864,0,0,1.0559715,-1.1420593,0,0,0.6343672999999999,-0.6520149,0
293,Drones Should Be Used to Take Out Enemy Combatants,The use of drones removes accountability from their leaders.,The use of drones does not remove accountability from their leaders.,1.3589739,-1.3130202,0,0,0.9631429,-0.9684127,0,0,0.39056120000000005,-0.34987729999999995,0
294,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes violate the sovereignty of other countries. ,Drone strikes do not violate the sovereignty of other countries. ,2.3232865,-2.3167503,0,0,2.3792377,-2.3646772,0,0,-0.0413907,0.06248740000000019,1
295,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes infringe upon the rights of other nations.,Drone strikes do not infringe upon the rights of other nations.,2.8866355,-2.9771614,0,0,2.8581572,-2.8235759999999996,0,0,0.06305950000000049,-0.1190042,0
296,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes mostly kill low-value targets who are not significant threats to US safety and security. ,Drone strikes mostly kill high-value targets who are significant threats to US safety and security. ,2.6458204,-2.6823416,0,0,1.6494839,-1.5892458,0,0,1.0565745999999998,-1.0328577,0
297,Drones Should Be Used to Take Out Enemy Combatants,Those targeted by drone strikes are mostly insignificant to national security.,Those targeted by drone strikes are mostly significant to national security.,1.4932442,-1.338127,0,0,-0.62304634,0.36208677,1,0,1.8553309699999998,-1.9611733400000002,0
298,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes are often not targeting high value targets.,Drone strikes are often targeting high value targets.,0.57692474,-0.4601949000000001,0,0,0.99828976,-1.0415218000000002,0,0,-0.4645970600000001,0.53809486,1
299,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes tend to only kill low value targets.,Drone strikes tend to only kill high value targets.,2.8569255,-2.922873,0,0,2.8726068,-2.9388356,0,0,-0.08191009999999999,-0.05026620000000026,1
300,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes violate international law. ,Drone strikes do not violate international law. ,1.79796,-1.7121708,0,0,2.225491,-2.2512414,0,0,-0.45328140000000006,0.5133201999999999,1
301,Drones Should Be Used to Take Out Enemy Combatants,The use of unmanned drone attacks is inconsistent with international laws.,The use of unmanned drone attacks is consistent with international laws.,2.2148328,-2.237839,0,0,-2.6788583,2.2335289,1,0,4.4483616999999995,-4.9166973,0
302,Drones Should Be Used to Take Out Enemy Combatants,International laws are violated by drone strikes.,International laws are not violated by drone strikes.,1.5707525,-1.484979,0,0,-1.1839373,0.9305391,1,0,2.5012916,-2.6689163000000002,0
303,Drones Should Be Used to Take Out Enemy Combatants,International law is violated by drone strikes.,International law is not violated by drone strikes.,1.4280078,-1.3748337,0,0,-1.9319990000000002,1.5995793,1,0,3.0275871,-3.3068327,0
304,Drones Should Be Used to Take Out Enemy Combatants,The use of drones conflicts with international law,The use of drones does not conflict with international law,1.7043889,-1.6523035,0,0,0.8210568000000001,-0.9053073,0,0,0.7990816000000001,-0.8312466999999998,0
305,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes kill large numbers of civilians and traumatize local populations. ,Drone strikes kill large numbers of civilians and traumatize local populations. ,2.905882,-3.0091958,0,0,2.9106965,-3.062636,0,0,-0.15675399999999984,-0.09849930000000029,1
306,Drones Should Be Used to Take Out Enemy Combatants,Civilians are traumatized and often killed by United States drone strikes.,Civilians are traumatized but not often killed by United States drone strikes.,2.8591652,-2.938097,0,0,-0.059343137000000004,-0.008559693,1,0,2.850605507,-2.997440137,0
307,Drones Should Be Used to Take Out Enemy Combatants,Drone strikes cause a significant amount of localized trauma.,Drone strikes do not cause a significant amount of localized trauma.,2.8108754,-2.8751726,0,0,2.077106,-2.0427203,0,0,0.7681551,-0.7980665999999998,0
308,Drones Should Be Used to Take Out Enemy Combatants,"Drone strikes are a major threat to individuals, both physically and psychologically.","Drone strikes are not a major threat to individuals, neither physically nor psychologically.",2.8464556,-2.9196901,0,0,2.0707622,-1.9916136000000002,0,0,0.8548419999999999,-0.8489279000000001,0
309,Drones Should Be Used to Take Out Enemy Combatants,"Drone strikes have done serious harm to civilians, partially through promoting emotional terror.","Drone strikes have done no serious harm to civilians, partially through promoting emotional terror.",2.8589222,-2.9333057,0,0,-1.6651931,1.5023191,1,0,4.3612413,-4.5984988,0
310,Drones Should Be Used to Take Out Enemy Combatants,U.S. drone strikes enable other nations to violate human rights.,U.S. drone strikes disable other nations to violate human rights.,1.3163925,-1.261684,0,0,0.6532094,-0.7078365,0,0,0.6085560000000001,-0.6084746,0
311,Offshoring is a good idea,Offshoring exploits both individual workers and under developed states.,Offshoring exploits neither individual workers nor under developed states.,0.5833654,-0.5398733,0,0,1.6009028,-1.7327218999999998,0,0,-1.1493564999999997,1.0610295,1
312,Offshoring is a good idea,There are multiple negative effects of offshoring.,There are multiple positive effects of offshoring.,2.8962336,-2.9819148,0,0,0.69266325,-0.8839138000000001,0,0,2.0123197999999998,-2.2892515500000004,0
313,Offshoring is a good idea,Underdeveloped states and workers are harmed by this practice.,Underdeveloped states and workers are helped by this practice.,2.9267588,-3.0742776,0,0,-3.51979,3.1045987999999998,1,0,6.0313576,-6.5940676,0
314,Offshoring is a good idea,Offshore outsourcing reduces living standards and limits social mobility.,Offshore outsourcing increases living standards and improve social mobility.,1.2626632,-1.1711539,0,0,0.18669364,-0.3667189,0,0,0.8959443,-0.98446026,0
315,Offshoring is a good idea,Social mobility is negatively impacted by offshore outsourcing.,Social mobility is positively impacted by offshore outsourcing.,2.9109082,-3.0455065,0,0,-3.5303745,3.0354099999999997,1,0,5.9463182,-6.575881000000001,0
316,Offshoring is a good idea,Living standards decline and is just one example of the cons of offshore outsourcing.,Living standards increase and is just one example of the pos of offshore outsourcing.,1.0060604,-0.76913595,0,0,0.23389885,-0.5040101,0,0,0.5020503,-0.5352371,0
317,Evolution has Disproved Creationism,Evolution undermines meaning and morality,Evolution supports meaning and morality,0.6655248,-0.59601045,0,0,-2.789857,2.2360537,1,0,2.9015785,-3.38586745,0
318,Evolution has Disproved Creationism,Evolution has taken away the stories that create morals and meaning to many people.,Evolution has given back the stories that create morals and meaning to many people.,1.2524521,-1.0486757,0,0,-2.4986272,2.0476017,1,0,3.3000537999999997,-3.5473029,0
319,Evolution has Disproved Creationism,Evolution does not explain morals or guidelines to a way of life.,Evolution does explain morals or guidelines to a way of life.,1.9009564,-1.8652257,0,0,0.29597932,-0.5007052,0,0,1.4002512,-1.56924638,0
320,Evolution has Disproved Creationism,"Much of the complexity of life cannot be explained by evolution, but is perfectly explained by Creationism.","Much of the complexity of life can be explained by evolution, and is perfectly explained by Creationism.",1.2840828,-1.1422681,0,0,-2.9200034,2.396996,1,0,3.6810788,-4.0622715,0
321,Evolution has Disproved Creationism,Creationism has theoretical answers to questions evolution can't answer.,Creationism has no theoretical answers to questions evolution can't answer.,1.0038701,-0.86244583,0,0,1.5442718,-1.6182235,0,0,-0.6143533999999999,0.68182597,1
322,Evolution has Disproved Creationism,Evolution cannot answer irreducible complexity like Creationism can.,Evolution cannot answer irreducible complexity like Creationism can.,1.1830868,-1.1053876,0,0,1.786216,-1.9282432,0,0,-0.7451563999999999,0.6808284,1
323,Mossad should carry out extrajudicial killings,They damage Israel's foreign relations & reputation,They hurt Israel's foreign relations & reputation,2.8409657,-2.9819736,0,0,2.682415,-2.9265914,0,0,-0.08562570000000003,-0.2995585999999997,0
324,National service should be re-introduced,The military does not want conscription,The military does want conscription,0.9764755999999999,-0.8584775,0,0,-0.33286312,0.036657106,1,0,1.013132706,-1.19134062,0
325,National service should be re-introduced,The military feels that conscription is not the right answer. ,The military feels that conscription is the right answer. ,2.426536,-2.4473705,0,0,-3.3837888,3.0761377999999997,1,0,5.5026738,-5.8311592999999995,0
326,National service should be re-introduced,Constriction is not something the military is interested in. ,Constriction is something the military is interested in. ,2.7722664,-2.8464084,0,0,-2.7757847,2.2153971,1,0,4.9876635,-5.6221931000000005,0
327,National service should be re-introduced,National service would lead to unfair treatment of conscientious objectors,National service would lead to fair treatment of conscientious objectors,2.8868446,-2.9670742,0,0,-3.629954,3.4064669999999997,1,0,6.293311599999999,-6.5970282000000005,0
328,National service should be re-introduced,People who identify as conscientious objectors would be treated unfairly in the national service. ,People who identify as conscientious objectors would be treated fairly in the national service. ,1.4402672,-1.2457697,0,0,-3.0939683999999996,2.7894273,1,0,4.2296945,-4.3397381,0
329,National service should be re-introduced,"Conscientious objectors would, under the national service, not be treated equitably. ","Conscientious objectors would, under the national service, be treated equitably. ",0.8231752,-0.6731416,0,0,1.220313,-1.3818013999999998,0,0,-0.5586261999999999,0.5471714,1
330,National service should be re-introduced,National service would lead to unfair treatment of people with different opinions.,National service would lead to fair treatment of people with different opinions.,2.8747597,-2.9666872,0,0,-3.2922818999999994,3.0142083,1,0,5.888968,-6.2589691,0
331,National service should be re-introduced,People who object national service would be treated unjustly. ,People who object national service would be treated justly. ,1.77685,-1.593951,0,0,1.1321358999999998,-1.2797040000000002,0,0,0.49714599999999987,-0.46181510000000014,0
332,National service should be re-introduced,It will cost a fortune and be difficult to implement,It will not cost a fortune and be easy to implement,3.0029032,-3.1562746,0,0,1.3251288,-1.4281508,0,0,1.5747524,-1.8311458,0
333,National service should be re-introduced,The costs will be enormous and implementation is arduous. ,The costs will not be enormous and implementation is arduous. ,1.9595907,-1.8419149,0,0,2.0635157,-2.1698793999999997,0,0,-0.21028869999999977,0.22160080000000004,1
334,National service should be re-introduced,The program would be incredibly expensive and very hard to work through. ,The program would be incredibly cheap and very easy to work through. ,2.799215,-2.8593159,0,0,-2.6383433,2.3096857,1,0,5.1089006999999995,-5.497659199999999,0
335,National service should be re-introduced,National service is expensive and hard to follow through on.,National service is easy and easy to follow through on.,0.22406104,-0.10138086,0,0,-3.0973082,2.740954,1,0,2.96501504,-3.19868906,0
336,National service should be re-introduced,"National services are difficult, and hard to get going.","National services are cheap, and easy to get going.",2.8589773,-2.9466112,0,0,-2.4175491,1.9672842000000001,1,0,4.8262615,-5.3641603,0
337,National service should be re-introduced,It is unjust for a government to coerce its citizens,It is just for a government to coerce its citizens,1.8242732,-1.705435,0,0,2.8295060000000003,-2.936449,0,0,-1.1121758000000002,1.1240710000000003,1
338,You should never have children,Having children is our duty and responsibility,Having children is not our duty and responsibility,0.15459454,0.12005072,0,0,-1.2471546999999998,0.95104957,1,0,1.10564411,-1.1271039799999998,0
339,Anarchism is a valuable political ideology,Anarchist Communities have a very poor track record.,Anarchist Communities have a very good track record.,2.6329412,-2.706367,0,0,-3.700829,3.6992492999999995,1,0,6.332190499999999,-6.407196000000001,0
340,Voting should be compulsory in the UK,People forced to vote are unlikely to vote intelligently.,People forced to vote are likely to vote intelligently.,0.32180732,-0.31196743,0,0,2.6810818,-2.8772597,0,0,-2.55545238,2.3691143699999997,1
341,Voting should be compulsory in the UK,"If people are forced to vote, they will not have the information needed to vote intelligently.","If people are forced to vote, they will have the information needed to vote intelligently.",2.7164798,-2.806324,0,0,2.2552686,-2.6102402000000002,0,0,0.10623959999999988,-0.5510554000000001,0
342,Voting should be compulsory in the UK,The right not to vote,The right to vote,0.5439655,-0.5062095,0,0,-3.4310656,3.2667177000000005,1,0,3.8106832000000006,-3.9372751,0
343,Voting should be compulsory in the UK,Compulsory Voting Does not enhance democracy,Compulsory Voting does enhance democracy,0.2303293,-0.25588012,0,0,-1.900182,1.4284565,1,0,1.6587858,-2.15606212,0
344,Voting should be compulsory in the UK,Democracy is based on the freedom to vote or not.,Democracy is not based on the freedom to vote or not.,1.1753262,-1.0929039,0,0,2.4233344,-2.4742580000000003,0,0,-1.2989318000000003,1.3304304999999998,1
345,Voting should be compulsory in the UK,"People can only make free choices if they want to, not because the state makes them","People can only make free choices if the state makes them, not because they want to",0.6764373,-0.60770226,0,0,0.5817821,-0.73104036,0,0,-0.054603059999999926,-0.02592016000000008,1
346,Voting should be compulsory in the UK,What's the point of voting as politicians don't listen to the public anyways,What's the point of not voting as politicians do listen to the public,2.151275,-2.1503198,0,0,2.1308985000000003,-2.2225818999999998,0,0,-0.07130689999999973,-0.019421299999999864,1
347,Voting should be compulsory in the UK,Why should anyone bother to vote when politicians do whatever they want?,Why should anyone not to vote when politicians do not do whatever they want?,1.0435824,-0.8796615,0,0,0.5692953000000001,-0.5179483,0,0,0.5256341,-0.3103661999999999,0
348,Voting should be compulsory in the UK,"Once elected, politicians do what they want, so why vote?","Once elected, politicians don't do what they want, so why not vote?",0.54805166,-0.4752515,0,0,1.5031638999999999,-1.6451692999999998,0,0,-1.0971176399999998,1.0279124,1
349,Voting should be compulsory in the UK,Voting does not make sense as a rewardable/punishable action.,Voting makes sense as a rewardable/punishable action.,1.5622634,-1.4984438,0,0,-3.0745769,2.6095855,1,0,4.1718489000000005,-4.5730207,0
350,Voting should be compulsory in the UK,Rewarding or punishing someone for voting is nonsensical.,Rewarding or punishing someone for voting is sensical.,1.0088582,-0.94258934,0,0,3.1042680000000002,-3.2346003,0,0,-2.2257420999999997,2.16167866,1
351,Voting should be compulsory in the UK,Voting should be neither rewarded or punished.,Voting should be either rewarded or punished.,0.964216,-0.7933292,0,0,0.8933757,-1.0059639999999999,0,0,-0.041747999999999896,0.10004650000000004,1
352,Voting should be compulsory in the UK,Convincing is more effective than forcing.,Forcing is more effective than convincing.,0.88767207,-0.8246108,0,0,0.6280826999999999,-0.7822798000000001,0,0,0.10539226999999995,-0.1965281000000001,0
353,Voting should be compulsory in the UK,You can persuade to vote but you can't force someone to do it.,You can persuade to vote and you can force someone to do it.,1.0199709,-0.93343174,0,0,1.5048323000000001,-1.5805128000000002,0,0,-0.5605419000000003,0.5714005600000002,1
354,Voting should be compulsory in the UK,It would be extremely difficult to police and finance mandatory voting.,It would be not extremely difficult to police and finance mandatory voting.,2.9506502,-3.1253796,0,0,0.53430307,-0.5432733000000001,0,0,2.4073769,-2.59107653,0
355,The Schengen Agreement must be dissolved,The Agreement helps to promote the stability of the European Union,The Agreement helps to harm the stability of the European Union,0.9541803,-0.6161454000000001,0,0,-2.774191,2.2021900000000003,1,0,3.1563703000000003,-3.3903364000000002,0
356,The Schengen Agreement must be dissolved,The Agreement helps keep the European Union intact,The Agreement harms the European Union intact,0.6719968000000001,-0.37152672,0,0,-1.2513427,0.8070341999999999,1,0,1.479031,-1.6228694199999998,0
357,Users of extremist websites should be punished,Criminalisation will not stop radicalisation,Criminalisation will stop radicalisation,0.6648878,-0.58578086,0,0,-3.3632788999999996,3.0928364,1,0,3.7577242,-3.9490597599999995,0
358,Users of extremist websites should be punished,Radicalisation cannot be stopped by criminalisation,Radicalisation can be stopped by criminalisation,0.30012393,-0.3292933,0,0,-3.2119722,2.932973,1,0,3.23309693,-3.5412654999999997,0
359,Users of extremist websites should be punished,Criminalisation creates more problems than it solves,Criminalisation doesn't create more problems than it solves,0.9112383,-0.75363016,0,0,1.3911854,-1.4434924,0,0,-0.5322541000000001,0.6375552399999999,1
360,Users of extremist websites should be punished,Problems are not going to be stopped by criminalisation,Problems are going to be stopped by criminalisation,0.5098684,-0.5080957,0,0,-3.1381025,2.822345,1,0,3.3322133999999997,-3.6461982,0
361,Users of extremist websites should be punished,"Freedom of expression is a right guaranteed to all, and reducing or eliminating those freedoms is never acceptable.","Freedom of expression is not a right guaranteed to all, and reducing or eliminating those freedoms is acceptable.",0.22147267,-0.16589695,0,0,0.35126925,-0.47277302,0,0,-0.25130034999999995,0.1853723,1
362,Users of extremist websites should be punished,Freedoms are not earned or deserved they are given to all people equally and no one should determine which agendas are too extreme to receive this protection.,Freedoms are earned or deserved they are given to all people equally and some one should determine which agendas are too extreme to receive this protection.,0.97170186,-0.8610992000000001,0,0,-0.1567422,0.051686984000000005,1,0,1.023388844,-1.0178414,0
363,Children should not be allowed to inherit vast wealth as this damages them and society,"Society would be damaged if people could not satisfy the procreative urge by enriching their children, as this would demotivate them.","Society would not be damaged if people could not satisfy the procreative urge by enriching their children, as this would not demotivate them.",1.7472876,-1.6365874,0,0,-0.19964142,0.022637527,1,0,1.769925127,-1.83622882,0
364,The People’s Republic of China should invade North Korea,Is not worth the price,Is worth the price,0.27624503,-0.31359363,0,0,0.48945153,-0.63508326,0,0,-0.35883823000000004,0.1758579,1
365,The People’s Republic of China should invade North Korea,The costs would be outrageous. ,The costs would not be outrageous. ,2.717783,-2.7905211,0,0,0.2523572,-0.30058846,0,0,2.4171945399999997,-2.5381639,0
366,The People’s Republic of China should invade North Korea,To invade could trigger an Arms Race: the very thing everyone wants to avoid!,To invade could trigger an Arms Race: the very thing everyone wants!,2.7774265,-2.9109044,0,0,2.622158,-2.6680694,0,0,0.10935709999999998,-0.28874639999999996,0
367,The People’s Republic of China should invade North Korea,"Everyone wants to avoid an Arms Race, and an invasion could trigger just that outcome. ","Everyone wants an Arms Race, and an invasion could trigger just that outcome. ",2.6869698,-2.8076737,0,0,2.0545131999999997,-2.1382357999999995,0,0,0.5487340000000005,-0.7531605000000003,0
368,The People’s Republic of China should invade North Korea,"An Arms race is the one outcome everyone wants to avoid, and an invasion could lead to that. ","An Arms race is the one outcome everyone wants, and an invasion could lead to that. ",2.4465783,-2.4898033,0,0,1.811539,-1.8555918000000002,0,0,0.5909864999999999,-0.6782643000000002,0
369,The UK Should Leave the European Union,Students will have to pay British tuition fees,Students will not have to pay British tuition fees,1.1242605,-1.1064894,0,0,0.34959912,-0.41266447,0,0,0.7115960300000002,-0.7568902800000001,0
370,The UK Should Leave the European Union,Leaving the EU will mean the UK will have less regional influence,Leaving the EU will mean the UK will have more regional influence,1.8830466,-1.8054254,0,0,-2.7859397,2.36346,1,0,4.2465066,-4.5913651,0
371,The UK Should Leave the European Union,UK leaving the EU will shift its influences.,UK leaving the EU will not shift its influences.,0.41397405,-0.3028274,0,0,1.8228078999999997,-1.8356375,0,0,-1.42166345,1.5199804999999997,1
372,The UK Should Leave the European Union,"By leaving the EU, the UK would have less power in the region","By leaving the EU, the UK would have more power in the region",2.069537,-2.0387769,0,0,-0.061156534000000005,-0.072472334,0,0,1.997064666,-2.099933434,0
373,The UK Should Leave the European Union,The UK would lose their regional influence is they left the EU,The UK would win their regional influence is they left the EU,0.90127647,-0.7852134,0,0,0.6138587,-0.73242295,0,0,0.16885351999999998,-0.17135469999999997,0
374,The UK Should Leave the European Union,Leaving EU would weaken UK security.,Leaving EU would not weaken UK security.,2.8350606,-2.9499435,0,0,-0.6764088,0.5956948000000001,1,0,3.4307554,-3.6263522999999998,0
375,The UK Should Leave the European Union,Leaving will mean less communication with other security services,Leaving will mean more communication with other security services,1.893136,-1.824497,0,0,-3.1173024,2.7345599999999997,1,0,4.627695999999999,-4.9417994,0
376,The UK Should Leave the European Union,Leaving EU would weaken UK security.,Leaving EU would not weaken UK security.,2.8350604,-2.9499435,0,0,-0.6764088,0.5956948000000001,1,0,3.4307552,-3.6263522999999998,0
377,The UK Should Leave the European Union,Leaving the EU would mean leaving their security services too,Leaving the EU would not mean leaving their security services too,1.5127928,-1.3838208,0,0,0.25842047,-0.44013040000000003,0,0,1.0726624,-1.1254003300000002,0
378,The UK Should Leave the European Union,"By leaving the EU, they would lose the security they had shared","By leaving the EU, they would not lose the security they had shared",2.3820329,-2.39313,0,0,-1.1342204,0.94253516,1,0,3.32456806,-3.5273504000000004,0
