,claims,perpectives,opposite,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
241,Music That Glorifies Crime Should Be Banned,People are justified in listening to violent music,People are not justified in listening to violent music,-1.4471102,1.9320537,1,0,0.88775855,-0.9512790999999999,0.0,0.0,-2.3983893,2.81981225,1
242,Music That Glorifies Crime Should Be Banned,People have the right to listen to whatever music they want to.,People don't have the right to listen to whatever music they want to.,-1.879707,2.5205536,1,0,-2.798192,2.2124789000000002,1.0,0.0,0.33277190000000023,-0.27763839999999984,0
243,Music That Glorifies Crime Should Be Banned,Banning this music that glorifies violence is totally impractical.,Banning this music that glorifies violence is totally practical.,-0.22778691,0.20312229,1,0,-1.6801641,1.1991398000000002,1.0,0.0,0.9713528900000001,-1.47704181,0
244,Music That Glorifies Crime Should Be Banned,Defending hip hop artists’ right to free speech,Not defending hip hop artists’ right to free speech,-0.9297943000000001,1.0805207,1,0,-0.43781033,-0.20087358,1.0,0.0,-1.13066788,0.6427103699999999,1
245,Music That Glorifies Crime Should Be Banned,everyone deserves free speech,noone deserves free speech,-1.1839987,1.4587702,1,0,-0.6982272,0.49401712,1.0,0.0,-0.6899815800000001,0.760543,1
246,Music That Glorifies Crime Should Be Banned,hip hop artists have a right to free speech,hip hop artists have no right to free speech,-0.6775423,0.7576890000000001,1,0,-0.6018710999999999,0.20407225,1.0,0.0,-0.47347005000000003,0.15581790000000018,1
247,Money undermines sport’s values,Sports loses its value because of the large amount of money involved.,Sports gain its value because of the large amount of money involved.,-1.0346502,1.3593862,1,0,-2.1273568,1.7280023000000002,1.0,0.0,0.6933521000000002,-0.7679705999999997,0
248,Money undermines sport’s values,College sports should be for competition not money.,College sports should be for money not competition.,-0.9802298,1.226182,1,0,-2.2974272,2.0915904,1.0,0.0,1.1113605999999998,-1.0712452,0
249,Compensation should be paid for those who have had their culture appropriated,No feasible system of which grounds of compensation can occur because of the fluidity of culture and cultural identity,A feasible system of which grounds of compensation can occur in spite of the fluidity of culture and cultural identity,-1.4772035,1.9506116,1,0,-2.3766722999999996,1.7547015,1.0,0.0,0.277498,-0.4260606999999996,0
250,Store nuclear waste underground,Nuclear waste can be put to beneficial uses,Nuclear waste can be put to beneficial uses,-0.97007287,1.2516241,1,0,0.88216263,-0.87984544,0.0,0.0,-1.84991831,2.1337867299999997,1
251,Store nuclear waste underground,Nuclear waste can be used in other forms of power generation,Nuclear waste can not be used in other forms of power generation,-0.48088545,0.6437632,1,0,-1.5198277,1.1981667999999999,1.0,0.0,0.7172813499999999,-0.8760645,0
252,Store nuclear waste underground,Underground nuclear storage is excessively expensive,Underground nuclear storage is excessively cheap,-0.23187716,0.25805297,1,0,0.9162839,-0.97510254,0.0,0.0,-1.2069797,1.17433687,1
253,Drones Should Be Used to Take Out Enemy Combatants,Terrorists are created by drone strikes.,Terrorists are not created by drone strikes.,-0.12520882,0.13998313,1,0,1.1982768999999998,-1.2137841,0.0,0.0,-1.33899292,1.3382600299999998,1
254,Drones Should Be Used to Take Out Enemy Combatants,US drone strikes give cover for other countries to engage in human rights abuses. ,US drone strikes do not give cover for other countries to engage in human rights abuses. ,-0.3132781,0.31798813,1,0,-1.0190407,0.91956055,1.0,0.0,0.60628245,-0.7010525699999999,0
255,Drones Should Be Used to Take Out Enemy Combatants,"When the U.S. uses drone strikes abroad, it gives those nations permission to participate in human rights infringement.","When the U.S. uses drone strikes abroad, it gives those nations no permission to participate in human rights infringement.",-1.2059221,1.513843,1,0,-0.9279038000000001,0.61265314,1.0,0.0,-0.59326896,0.5859392,1
256,Evolution has Disproved Creationism,The Bible says God created the world,The Bible dosent say God created the world,-1.6433264,2.119701,1,0,2.1314268,-2.0526346999999996,0.0,0.0,-3.6959611,4.2511278,1
257,The Uhuru Kenyatta indictment was an unwelcome interference by the ICC,Kenya can prosecute these crimes itself,Kenya can not prosecute these crimes itself,-0.8191431,1.0728908,1,0,1.9206125,-1.8832978999999999,0.0,0.0,-2.702441,2.9935033,1
258,You should never have children,It is our mission to have children,It is not our mission to have children,-0.77110064,0.89554083,1,0,-0.88041615,0.70963997,1.0,0.0,-0.061460669999999995,0.015124680000000001,1
259,You should never have children,The purpose of life is to have children,The purpose of life is not to have children,-0.6765733,0.73210645,1,0,-1.5122073999999999,1.2830863000000001,1.0,0.0,0.6065130000000001,-0.7801009499999999,0
260,You should never have children,The act of having children makes people more desirable citizens.,The act of having children makes people less desirable citizens.,-0.8521665999999999,0.9931711,1,0,-1.942395,1.5947537,1.0,0.0,0.7425871000000002,-0.9492239000000001,0
261,You should never have children,Having children makes you a better citizens,Having children makes you a worse citizens,-0.629138,0.7140656,1,0,-0.77962416,0.32771358,1.0,0.0,-0.30142441999999997,-0.06555856000000004,1
262,You should never have children,People are better citizens when they have children,People are better citizens when they don't have children,-0.7865151,0.96932745,1,0,-2.0457547,1.5473478999999999,1.0,0.0,0.7608327999999999,-1.0764272499999998,0
263,Anarchism is a valuable political ideology,Anarchy has nothing to contribute but violence.,Anarchy has everything to contribute but violence.,-0.12610638,0.06322199,1,0,2.2013182999999996,-2.2063669999999997,0.0,0.0,-2.3324733799999997,2.26454029,1
264,Voting should be compulsory in the UK,A vote cast by someone who does not want to vote is unlikely to be based on careful consideration.,A vote cast by someone who does not want to vote is likely to be based on careful consideration.,-0.2711091,0.28059572,1,0,3.2594364,-3.4114922999999995,0.0,0.0,-3.6826013999999994,3.54003212,1
265,Voting should be compulsory in the UK,Weekend voting would be a more sensible solution,Weekend voting would be a less sensible solution,-1.9621351,2.6323998,1,0,-0.37970233,0.33241075,1.0,0.0,-1.62972435,2.25269747,1
266,Voting should be compulsory in the UK,People rebel from rules and do what they want anyway,People don't rebel from rules and do what they don't want anyway,-0.12655428,0.14486793,1,0,-2.9041612,2.4156937999999997,1.0,0.0,2.2891395199999995,-2.7592932699999997,0
267,Voting should be compulsory in the UK,Policing and financing the system is unmanageable,Policing and financing the system is manageable,-0.32291418,0.29006922,1,0,-2.9046946,2.6304738999999997,1.0,0.0,2.3075597199999995,-2.61462538,0
268,Voting should be compulsory in the UK,It is unreasonable to expect that compulsory voting could be financed and verified.,It is reasonable to expect that compulsory voting could be financed and verified.,-0.6185901999999999,0.7515482,1,0,1.9834585,-1.9739053,0.0,0.0,-2.5924955,2.7350067,1
269,Voting should be compulsory in the UK,There are alternatives that tackle the real causes of voter disengagement,There are no alternatives that tackle the real causes of voter disengagement,-0.11440137,0.18838227,1,0,-0.7813068,0.52478564,1.0,0.0,0.41038427000000005,-0.59292453,0
270,The Schengen Agreement must be dissolved,The Schengen Area eases the free movement of goods and people that the EU strives for,The Schengen Area does not ease the free movement of goods and people that the EU strives for,-0.9484545,1.2830637,1,0,-2.0584502000000002,1.6456898000000002,1.0,0.0,0.6972353000000002,-0.7753865000000002,0
271,The Schengen Agreement must be dissolved,"Schengen tightens external borders, creating a ‘wall’ around Europe. ","Schengen looses external borders, destroy a ‘wall’ around Europe. ",-0.9782001,1.2809018,1,0,0.04995668,-0.19359945,0.0,0.0,-1.17179955,1.33085848,1
272,The Schengen Agreement must be dissolved,Schengen creates an invisible wall around Europe ,Schengen does not create an invisible wall around Europe ,-1.4423169,1.873231,1,0,-1.8726846000000001,1.4556116000000001,1.0,0.0,0.013294700000000104,0.0005463999999999469,0
273,The Schengen Agreement must be dissolved,The Schengen Agreement is both a symbol of and fundamental means of upholding the unity of the European Union,The Schengen Agreement is neither a symbol of nor fundamental means of upholding the unity of the European Union,0.031813182,0.20355245,1,0,-2.4150605,1.9034266,1.0,0.0,1.935239782,-2.21150805,0
274,The Schengen Agreement must be dissolved,Schengen has allowed cooperation in fighting global crime,Schengen has not allowed cooperation in fighting global crime,-0.2511052,0.40085912,1,0,-0.9239251,0.37696165,1.0,0.0,0.12585645,-0.52306598,0
275,The Schengen Agreement must be dissolved,Schengen helps countries work together to abolish crime,Schengen does not help countries work together to abolish crime,-0.597749,0.75141525,1,0,-2.197393,1.6915578000000002,1.0,0.0,1.0938088000000001,-1.44597775,0
276,The Schengen Agreement must be dissolved,Schengen allows countries to aid each other in their quest to abolish crime on a global scale,Schengen does not allow countries to aid each other in their quest to abolish crime on a global scale,-0.43171877,0.62359107,1,0,2.029591,-2.0050244,0.0,0.0,-2.4367431699999997,2.6531820699999997,1
277,The Schengen Agreement must be dissolved,The Schengen Agreement is an anachronism of a safer age. ,The Schengen Agreement is not an anachronism of a safer age. ,-1.1994673,1.6217167,1,0,0.09142891,-0.24601647,0.0,0.0,-1.44548377,1.71314561,1
278,Users of extremist websites should be punished,"Everyone, even extremists, deserve their freedom of expression protected",Extremists don't deserve their freedom of expression protected,-1.0284176,1.3402339,1,0,0.41050524,-0.5352456999999999,0.0,0.0,-1.5636633,1.75073914,1
279,Children should not be allowed to inherit vast wealth as this damages them and society,"Who decides how much is too much, and on what basis? ",Someone can decide how much and on specific basis.,-0.46313146,0.4808722,1,0,-0.10177667,-0.29163027,0.0,0.0,-0.75476173,0.37909553,1
280,Children should not be allowed to inherit vast wealth as this damages them and society,Society can never ensure that all children start on an 'equal footing' and why would it want to?,Society can always ensure that all children start on an 'equal footing' and why would it want to?,-0.48041302,0.5173359000000001,1,0,-2.6158566000000003,2.1716173,1.0,0.0,1.6912042799999998,-2.0985207000000003,0
281,Children should not be allowed to inherit vast wealth as this damages them and society,Giving massive wealth to children would demotivate them and make them less productive for society.,Giving massive wealth to children would motivate them and make them more productive for society.,-0.6074712,0.6644944,1,0,-1.4624798,1.0373405,1.0,0.0,0.4298693,-0.7979854000000001,0
282,Children should not be allowed to inherit vast wealth as this damages them and society,Children who inherit riches are in a sense demotivated and as a result damaging towards society.,Children who inherit riches are in a sense motivated and as a result contributing towards society.,-0.9341565999999999,1.2006563,1,0,0.71784014,-0.76887995,0.0,0.0,-1.7030365499999998,1.9184964399999997,1
283,Children should not be allowed to inherit vast wealth as this damages them and society,World economics would suffer,World economics would not suffer,-0.4016686,0.4109995,1,0,1.7212011000000003,-1.9099606,0.0,0.0,-2.3116292,2.1322006000000004,1
284,The People’s Republic of China should invade North Korea,It is far too expensive.,It is far too cheap.,-0.20757511,0.15466923,1,0,-1.1889582,0.9531491,1.0,0.0,0.74557399,-1.03428897,0
285,The UK Should Leave the European Union,one point that is always not mentioned is the EU is part of the New World Order,one point that is always mentioned is the EU is part of the New World Order,-0.01610554,0.06471236,1,0,0.2961033,-0.7501059,0.0,0.0,-0.76621144,0.36081566,1
286,The UK Should Leave the European Union,Security is better shared,Security is worse shared,-0.5549874,0.60718465,1,0,-1.4643753000000002,1.0616565,1.0,0.0,0.5066691,-0.8571906500000002,0
287,The UK Should Leave the European Union,UK security strongest when shared with EU.,UK security worst when shared with EU.,-0.1337322,0.12081978,1,0,-0.41714144,-0.05347744,1.0,0.0,-0.18720964,-0.29632166,0
288,The UK Should Leave the European Union,Security is stronger when there are others involved,Security is worse when there are others involved,-0.14867233,0.123540536,1,0,0.37583056,-0.5368191,0.0,0.0,-0.68549143,0.49937109599999996,1
289,The UK Should Leave the European Union,It is better protection when others are also sharing some of that responsibility ,It is worse protection when others are also sharing some of that responsibility ,-1.2082627,1.5412648,1,0,1.0237756,-1.1736691000000001,0.0,0.0,-2.3819318000000003,2.5650404,1
290,Keep the Sabbath as a Day of Rest,"Recreation should be when people want, not when told to by religion","Recreation should be when people told to by religion, not when people want",-0.2798965,0.2228598,1,0,-2.6144580000000004,2.3723924,1.0,0.0,2.0924959,-2.3915982000000002,0
291,Send Yanukovych to The Hague,Does Yanukovych really qualify for the ICC?,Yanukovych really qualify for the ICC.,-0.51070726,0.5614009,1,0,2.0300987,-2.065239,0.0,0.0,-2.5759462600000003,2.5914995999999997,1
292,Send Yanukovych to The Hague,Do you think Yanukovych qualifies for the ICC?,Don't you think Yanukovych qualifies for the ICC?,-1.7268131,2.273578,1,0,1.8837426,-1.8077595000000002,0.0,0.0,-3.5345726,4.1573206,1
293,Send Yanukovych to The Hague,Should Yanukovych be tried at the ICC?,Why not Yanukovych be tried at the ICC?,-1.3375561,1.746243,1,0,1.8580994999999998,-1.7881398000000002,0.0,0.0,-3.1256959,3.6043424999999996,1
294,Send Yanukovych to The Hague,Should be tried at home,Should not be tried at home,-0.8876175,1.0389297,1,0,1.9570869,-1.9251287000000001,0.0,0.0,-2.8127462000000003,2.9960166,1
295,Send Yanukovych to The Hague,Yanukovych should be tried at home.,Yanukovych should not be tried at home.,-1.5697229,2.09723,1,0,2.9937701,-2.9749155,0.0,0.0,-4.5446384,5.0910001000000005,1
296,Send Yanukovych to The Hague,Home is where Yanukovych should be tried.,Home is not where Yanukovych should be tried.,-1.1307534,1.4228861,1,0,2.7038542999999997,-2.7643404,0.0,0.0,-3.8950937999999997,4.126740399999999,1
297,It should be allowed to have military recruitment in schools,Military recruitment in schools provides more propaganda than it does education.,Military recruitment in schools provides less propaganda than it does education.,-0.46183103,0.4827864000000001,1,0,1.8822689,-2.0219269,0.0,0.0,-2.48375793,2.3650553,1
298,It should be allowed to have military recruitment in schools,"Military recruiters downplay the risks of a military career, tempting schoolchildren into a career they would not have chosen with honest information.","Military recruiters increase the risks of a military career, tempting schoolchildren into a career they would have chosen with honest information.",-0.530521,0.6221186,1,0,1.8460443,-1.8571745,0.0,0.0,-2.3876955,2.4681629,1
299,It should be allowed to have military recruitment in schools,The military should not target children for service as they are too young.,The military should not target children for service as they are too young.,-0.84727633,0.95817155,1,0,1.4562144,-1.3829532,0.0,0.0,-2.23022953,2.41438595,1
300,Deny Organs to Non-Donors,People may have valid religious reasons not to donate organs,People may not have valid religious reasons not to donate organs,-0.21253368,0.1785999,1,0,0.26059879999999996,-0.31374338,0.0,0.0,-0.52627706,0.43919869999999994,1
301,Deny Organs to Non-Donors,What if your loved-one was a recipient?,What if your loved-one was not a recipient?,-1.299039,1.6150407,1,0,0.06664321599999999,-0.18799126,0.0,0.0,-1.48703026,1.681683916,1
302,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies inflate threats.,Intelligence agencies inflate no threats.,-0.15078901,0.19961937,1,0,1.8425591000000001,-1.9812591,0.0,0.0,-2.13204811,2.04217847,1
303,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies use hyperbole when describing threats.,Intelligence agencies don't use hyperbole when describing threats.,-1.6223919,2.1875467,1,0,1.5083077,-1.6130332,0.0,0.0,-3.2354251,3.6958544,1
304,Domestic intelligence agencies have a legitimate role to play in democracy,It can be self-serving for intelligence agencies to over exaggerate threats.,It can not be self-serving for intelligence agencies to over exaggerate threats.,-1.9953104,2.6518245,1,0,2.1255897999999998,-2.3281553,0.0,0.0,-4.3234657,4.7774143,1
305,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have a right to privacy against the government.,Citizens have no right to privacy against the government.,-1.6727209,2.2344918,1,0,0.73036444,-0.9093515,0.0,0.0,-2.5820724,2.9648562399999996,1
306,Domestic intelligence agencies have a legitimate role to play in democracy,Government sponsored domestic intelligence cannot be allowed to spy on citizens.,Government sponsored domestic intelligence can be allowed to spy on citizens.,-1.0834942,1.2812446,1,0,-1.4332738,0.93545836,1.0,0.0,-0.14803584000000003,-0.1520292000000001,0
307,Prisoners Should Be Used For Medical Experiments Without Consent,Against morality and medical ethics,Support morality and medical ethics,-0.949875,1.0979303,1,0,-0.6194826999999999,0.32951779999999997,1.0,0.0,-0.6203572,0.4784476000000001,1
308,Prisoners Should Be Used For Medical Experiments Without Consent,Against the Principle of  Criminal Justice ,Support the Principle of  Criminal Justice ,-0.72488725,0.8547372999999999,1,0,-0.4292009,0.29362074,1.0,0.0,-0.43126651,0.4255363999999999,1
309,Prisoners Should Be Used For Medical Experiments Without Consent,No Cruel and Unusual Punishment,Enough Cruel and Unusual Punishment,-0.86323315,1.0425519,1,0,-2.49973,2.031099,1.0,0.0,1.16786585,-1.4571781,0
310,Prisoners Should Be Used For Medical Experiments Without Consent,Protection of prisoner's rights,No protection of prisoner's rights,-0.65799844,0.7216224,1,0,2.2313561,-2.2701406000000004,0.0,0.0,-2.9281390400000005,2.9529785000000004,1
311,Labels on food must be mandated to encourage people to eat better,Food labeling allows companies to deceive consumers,Food labeling cannot allow companies to deceive consumers,-1.7547044,2.376957,1,0,2.0745139999999997,-2.131123,0.0,0.0,-3.8858274,4.451471,1
312,Labels on food must be mandated to encourage people to eat better,"By labeling their foods, companies are able to convince consumers of falsehoods. ","By labeling their foods, companies are not able to convince consumers of falsehoods. ",-1.3457029,1.7562681,1,0,2.2289505000000003,-2.2156884999999997,0.0,0.0,-3.5613913999999998,3.9852186000000005,1
313,Labels on food must be mandated to encourage people to eat better,Nutrition labeling on packages can encourage consumers to buy certain types of foods over others.,Nutrition labeling on packages can not encourage consumers to buy certain types of foods over others.,-1.5772126,2.0726228,1,0,1.8200834,-1.8378558,0.0,0.0,-3.4150684,3.8927062,1
314,Adding artificial happy endings to a story completely ruins it,Hopeful endings are important for morale,Hopeful endings are not important for morale,-0.78667355,1.001021,1,0,-2.1445322,1.7190381999999997,1.0,0.0,0.9323646499999997,-1.1435112,0
315,Adding artificial happy endings to a story completely ruins it,A good ending is good for morale.,A good ending is bad for morale.,0.03216867,0.25901493,1,0,-0.9147564,0.58235484,1.0,0.0,0.61452351,-0.65574147,0
316,Adding artificial happy endings to a story completely ruins it,"If there is hope at the end, it boost morale.","If there is no hope at the end, it boost morale.",-1.0548522,1.3980305,1,0,-2.2683182,1.6664938000000002,1.0,0.0,0.6116416000000002,-0.8702877,0
317,Adding artificial happy endings to a story completely ruins it,Truly faithful versions of fairy tales would be unsuitable for young children.,Truly faithful versions of fairy tales would be suitable for young children.,-0.45338142,0.47237626,1,0,-3.1335377999999996,2.7474532000000003,1.0,0.0,2.2940717800000003,-2.6611615399999997,0
318,Men are the key to family planning in Uganda,Family planning is wrong: controlling sexuality,Family planning is correct: controlling sexuality,-1.5911939,2.0972068,1,0,0.18673147,-0.14887902,0.0,0.0,-1.74007292,2.28393827,1
319,Do not allow companies to collect/sell the personal data of their clients,The storing and sale of personal data aids companies by making marketing more efficient and allows niche markets to thrive,The storing and sale of personal data hurts companies by making marketing more efficient and allows niche markets to thrive,-0.2890768,0.2218593,1,0,-0.760468,0.76764125,1.0,0.0,0.47856445000000003,-0.5386087,0
320,Do not allow companies to collect/sell the personal data of their clients,The sort of information being kept and sold is legitimate for firms to utilize in this fashion,The sort of information being kept and sold is not legitimate for firms to utilize in this fashion,-0.58089745,0.6032909000000001,1,0,-0.28163087,-0.042074684,1.0,0.0,-0.6229721340000001,0.3216600300000001,1
321,Homework is beneficial,Yes Homework Should Have A Limit,No Homework Should Not Have A Limit,-1.0821941,1.3394974,1,0,1.564945,-1.7181878000000002,0.0,0.0,-2.8003819,2.9044423999999998,1
322,Homework is beneficial,"Yes, it should.","No, it should not.",-1.4634751,1.8913829,1,0,2.0654075,-2.3058507,0.0,0.0,-3.7693258,3.9567904,1
323,Homework is beneficial,"Yes, kids need to balance out mental and physical exercise.","No, kids do not need to balance out mental and physical exercise.",-1.7514826,2.4095798,1,0,1.9650246,-2.1841903,0.0,0.0,-3.9356729,4.3746044,1
324,Homework is beneficial,Kids need time to do many different kinds of activities. ,Kids don't need time to do many different kinds of activities. ,-0.17096877,0.21877661,1,0,2.274307,-2.511457,0.0,0.0,-2.68242577,2.49308361,1
325,Homework is beneficial,There needs to be a balance for kids between mental and physical stimulation.,There needs to be no balance for kids between mental and physical stimulation.,-1.9243908,2.644563,1,0,2.037499,-2.2471516,0.0,0.0,-4.1715424,4.682062,1
326,Homework is beneficial,Mental stimulation and physical exercise need to have the proper balance in children.,Mental stimulation and physical exercise don't need to have the proper balance in children.,-0.83190304,1.0892918,1,0,1.997632,-2.1977975,0.0,0.0,-3.0297005400000003,3.0869238,1
327,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",4. Gov is better suited than charities.,Gov is worse suited than charities.,-0.7101361999999999,0.789726,1,0,-1.7365128,1.2714418,1.0,0.0,0.5613056000000002,-0.9467868,0
328,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is better equipped than charities,Charities is better equipped than the government,-0.6948933,0.76224107,1,0,1.1271799999999998,-1.1838605,0.0,0.0,-1.8787538000000001,1.8894210699999998,1
329,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government can handle things better than charities,The government can not handle things better than charities,-1.0322574,1.2733946,1,0,-0.7683285,0.43506634,1.0,0.0,-0.59719106,0.5050661000000001,1
330,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government's duty to remedy a social problem,charities' duty to remedy a social problem,-1.9873844,2.6454725,1,0,-0.21323894,0.13734478,1.0,0.0,-1.85003962,2.43223356,1
331,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government","[Response to rebuttal] Suitability: Government has essential macro-view(scale&scope), and IS better organized, better funded.","[Response to rebuttal] Suitability: charities has essential macro-view(scale&scope), and IS better organized, better funded.",-1.286808,1.6137005,1,0,-2.2488732000000002,1.6356326,1.0,0.0,0.34882460000000015,-0.6351727000000003,0
332,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government is better organized,Government is better organized,-1.4001665,1.833646,1,0,0.98843664,-1.1156161,0.0,0.0,-2.5157826,2.82208264,1
333,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government has more resources,Government has less resources,-1.795364,2.370511,1,0,-1.3738909,1.0690694,1.0,0.0,-0.7262945999999999,0.9966201000000001,1
334,The ICC is not an effective deterrent,The ICC’s investigations have already deterred potential crimes.,The ICC’s investigations haven't deterred potential crimes.,0.0066444054,0.1055105,1,0,0.20805669,-0.25239703,0.0,0.0,-0.24575262460000002,0.31356719,1
335,The ICC is not an effective deterrent,Investigations alone by the ICC deter crimes.,Investigations alone by the ICC do not deter crimes.,-0.5966836,0.64227414,1,0,-0.7250555000000001,0.5924461999999999,1.0,0.0,-0.004237400000000058,-0.08278136000000003,0
336,The ICC is not an effective deterrent,Investigations by the ICC deter potential criminals.,Investigations by the ICC can not deter potential criminals.,-0.5740932,0.6299571999999999,1,0,-1.5997735,1.3143966999999999,1.0,0.0,0.7403034999999999,-0.9698163000000001,0
337,The ICC is not an effective deterrent,The ICC’s widely endorsed authority extends its deterrent effects.,The ICC’s widely endorsed authority decreases its deterrent effects.,-0.26757333,0.24817461,1,0,0.33311640000000003,-0.38093436,0.0,0.0,-0.64850769,0.58129101,1
338,The ICC is not an effective deterrent,The ICC's deterent effect is as wide as its authority is endorsed.,The ICC's deterent effect is not as wide as its authority is endorsed.,-0.09771473,0.113459975,1,0,-1.0666895,0.8396018,1.0,0.0,0.74188707,-0.953229525,0
339,The ICC is not an effective deterrent,Potential prosecution by the ICC encourages local authorities to improve their own judicial systems.,Potential prosecution by the ICC discourages local authorities to improve their own judicial systems.,-0.5233316,0.52881306,1,0,-1.2365896,0.8421781999999999,1.0,0.0,0.31884659999999987,-0.7077765400000001,0
340,The music that glorifies violence against women should be banned,Censoring Art Is Dangerous,Censoring Art Is Not Dangerous,-0.18834466,0.26195583,1,0,-1.9570177,1.3863238000000002,1.0,0.0,1.1979791400000002,-1.69506187,0
341,The music that glorifies violence against women should be banned,People are justified in listening to violent music,People are notjustified in listening to violent music,-1.4928193,2.012162,1,0,0.18987419,-0.34437373,0.0,0.0,-1.8371930300000001,2.20203619,1
342,The music that glorifies violence against women should be banned,People have the right to listen to whatever music they want to.,People have no rights to listen to whatever music they want to.,-0.3071835,0.34931365,1,0,-0.82643974,0.5659834,1.0,0.0,0.2587999,-0.47712609,0
343,Mexican culture was incurably damaged by the introduction of Christianity,The Catholic Church saved the Mexican people by treating them as human beings and giving them the chance to live as free people.,The Catholic Church ruined the Mexican people by treating them as human beings and giving them the chance to live as free people.,-0.50898826,0.6011631,1,0,-2.9173317,2.5077537999999997,1.0,0.0,1.9987655399999997,-2.3161686,0
344,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ",-0.49517703,0.5097224,1,0,1.9505982,-2.136352,0.0,0.0,-2.6315290300000003,2.4603206,1
345,The penny should stay in circulation,Eliminating pennies would save time at the point of purchase without hurting customers or businesses financially,Eliminating pennies would not save time at the point of purchase without hurting customers or businesses financially,-1.7781953,2.360392,1,0,-2.082382,1.8178251,1.0,0.0,0.03962980000000016,0.2780100000000001,1
346,CCTV is a threat to freedom,information gathered used to fight terrorism,information gathered used to fight terrorism,-1.8853503,2.5408552,1,0,-0.25382197,0.1525194,1.0,0.0,-1.7328309,2.28703323,1
347,CCTV is a threat to freedom,information gathered  can be used to fight terrorism .,information gathered  can not be used to fight terrorism .,-1.9231931,2.6154566,1,0,-0.43747342,0.31861740000000005,1.0,0.0,-1.6045756999999998,2.17798318,1
348,CCTV is a threat to freedom,information gathered can be used to fight against radical terrorists. ,information gathered can not be used to fight against radical terrorists. ,-1.8532021,2.508828,1,0,-3.5164626000000005,3.1962624,1.0,0.0,1.3430603,-1.0076346000000007,0
349,CCTV is a threat to freedom,No one will ever actually look at the information,Everyone will actually look at the information,-0.55893356,0.6421994000000001,1,0,2.2579937,-2.273768,0.0,0.0,-2.8327015600000003,2.9001931,1
350,CCTV is a threat to freedom,There are safeguards to prevent misuse,There are no safeguards to prevent misuse,-1.9492531,2.670765,1,0,0.8693219999999999,-1.0410113,0.0,0.0,-2.9902644,3.5400869999999998,1
351,Workers in the Transport Sectors Should Be Banned From Going On Strike,Giving transport workers the right to go on strike is good for the users  ,Giving transport workers the right to go on strike is bad for the users  ,-1.0250287,1.3171296,1,0,-0.19002056,0.03033885,1.0,0.0,-0.99468985,1.12710904,1
352,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are unique means to attain leverage and their benefits weight more than their harms ,Strikes are unique means to attain leverage and their harms weight more than their benefits ,-1.7783047,2.319423200000001,1,0,2.5408041,-2.5974574,0.0,0.0,-4.3757621,4.860227300000001,1
353,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are the only way employees can gain leverage over their employers in negotiations.,Strikes are not the only way employees can gain leverage over their employers in negotiations.,-1.6747625,2.2235496,1,0,1.8624463,-2.0279827,0.0,0.0,-3.7027452,4.0859959,1
354,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Strikes do more good than harm, since they allow employees to negotiate on an even playing field with their employers.","Strikes do more harm than good, since they don't allow employees to negotiate on an even playing field with their employers.",-0.117187954,0.17713538,1,0,1.5027496999999999,-1.5416957,0.0,0.0,-1.658883654,1.6798850799999998,1
355,Workers in the Transport Sectors Should Be Banned From Going On Strike,There are better ways to deal with strikes than putting people in Jail  ,There are no better ways to deal with strikes than putting people in Jail  ,-0.09569962,0.1736328,1,0,-0.22938518,-0.11300538,1.0,0.0,-0.208705,-0.05575237999999999,1
356,Workers in the Transport Sectors Should Be Banned From Going On Strike,The right to strike keeps negotiating power balanced  ,The right to strike keeps negotiating power unbalanced  ,-0.60057706,0.64600474,1,0,2.5113062999999998,-2.589211,0.0,0.0,-3.18978806,3.1573110399999997,1
357,The use of atomic bombs against Hiroshima and Nagasaki was justified,A negotiated peace would have been preferable to the dropping of the atomic bombs,A negotiated peace would not have been preferable to the dropping of the atomic bombs,-1.3053906,1.6558498,1,0,2.386014,-2.4509304,0.0,0.0,-3.756321,4.0418638,1
358,The use of atomic bombs against Hiroshima and Nagasaki was justified,Talking it out would have been preferable.,Talking it out would not have been preferable.,-1.3128215,1.6782935,1,0,1.5834728,-1.6320248,0.0,0.0,-2.9448463,3.2617663,1
