,claims,perpectives,opposite_auto,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
874,Macs are better than PCs,Macs are more performance than pc's,Macs are not more performance than pc's,1.5249825,-1.3800821,0,1,2.0657544,-2.120543,0,1,-0.5955605000000002,0.6856722999999998,1
875,Macs are better than PCs,"For consumers demanding a performance computer, Macs are the obvious choice ","For consumers demanding a performance computer, Macs are not the obvious choice",-1.0329583,1.2435079,1,1,2.3771615,-2.4287245,0,1,-3.4616828,3.6206694,1
876,Macs are better than PCs,Mac OS X restart less,Mac OS X restart more ,-0.17269441,0.1831342,1,1,-0.8259639999999999,0.48807657,1,1,0.31538215999999997,-0.6428297999999999,0
877,Turkey is not a democracy,Turkey does not have the freedoms associated with democracy,Turkey does have the freedoms associated with democracy,-0.31302226,0.31150228,1,1,2.2883945,-2.4153275,0,1,-2.72834976,2.59989678,1
878,Adding artificial happy endings to a story completely ruins it,Hopeful endings are important for morale,Hopeful endings are not important for morale,-0.78667355,1.001021,1,0,1.8200834,-1.8378558,0,0,-2.62452935,2.8211044,1
879,Adding artificial happy endings to a story completely ruins it,A good ending is good for morale.,A good ending is not good for morale.,0.03216867,0.25901493,1,0,-0.790375,0.5601119999999999,1,0,0.59228067,-0.5313600700000001,0
880,Adding artificial happy endings to a story completely ruins it,"If there is hope at the end, it boost morale.","If there is not hope at the end, it boost morale.",-1.0548522,1.3980305,1,0,-1.0638492,0.8576153,1,0,-0.19723690000000005,0.3341813,1
881,Men are the key to family planning in Uganda,Family planning is wrong: controlling sexuality,Family planning is not wrong: controlling sexuality,-1.5911939,2.0972068,1,0,1.4551396,-1.6184491,0,0,-3.209643,3.5523464000000002,1
882,Men are the key to family planning in Uganda,Controlling sexuality in family planning is wrong,Controlling sexuality in family planning is not wrong,1.4625707,-1.3419518,0,0,0.9350527,-1.1192746,0,0,0.3432960999999999,-0.40689909999999996,0
883,Men are the key to family planning in Uganda,Sexuality and family planning don't mix,Sexuality and family planning do mix,1.8528556,-1.7996975,0,0,1.8699108,-2.0022664,0,0,-0.14941079999999984,0.07021330000000003,1
884,Men are the key to family planning in Uganda,Involving men is the best way to ensure family planning works,Involving men is not the best way to ensure family planning works,-1.2123264,1.5415663,1,1,2.7353085999999998,-2.9090207,0,1,-4.1213471,4.276874899999999,1
885,Men are the key to family planning in Uganda,Men's involvement in family planning is the most important aspect,Men's involvement in family planning is not the most important aspect,-1.8792396,2.4687276,1,1,2.9953694,-3.0700562000000002,0,1,-4.9492958,5.464097,1
886,Remove the requirement for Catholic Priests to take a vow of celibacy,Celibacy is outdated,Celibacy is not outdated,1.1893051,-1.0239153,0,1,2.4467893,-2.5094967,0,1,-1.3201916000000002,1.4228739999999998,1
887,Remove the requirement for Catholic Priests to take a vow of celibacy,We live in the 21st century so we should keep outdated practices like priestly celibacy.,We live in the 21st century does not mean we should keep outdated practices like priestly celibacy.,-0.8094156,0.9349879999999999,1,1,1.9981484,-2.0502057000000002,0,1,-2.8596213,2.9331364,1
888,Remove the requirement for Catholic Priests to take a vow of celibacy,There is no longer any reason to maintain celibacy of priests.,There is not no longer any reason to maintain celibacy of priests.,0.26264155,-0.28672302,0,1,2.6717777000000003,-2.6049879000000002,0,1,-2.34234635,2.38505468,1
889,Remove the requirement for Catholic Priests to take a vow of celibacy,"Clerical rape of children is, in part, due to the celibacy of priests and must change","Clerical rape of children is not , in part, due to the celibacy of priests and must change",2.9290054,-3.0647388,0,1,2.5832919999999997,-2.4454865000000003,0,1,0.48351889999999953,-0.4814468000000005,0
890,Remove the requirement for Catholic Priests to take a vow of celibacy,"If priests were not forced to be celibate, the issue of child rate would not be as widespread.","If priests were forced to be celibate, the issue of child rate would not be as widespread.",-0.442993,0.4410329000000001,1,1,2.7908974,-2.9319415,0,1,-3.3749345,3.2319303,1
891,Remove the requirement for Catholic Priests to take a vow of celibacy,One of the reasons clerical child rape has happened is due to priests being forced to remain celibate.,One of the reasons clerical child rape has happened is not due to priests being forced to remain celibate.,1.690601,-1.5979944,0,1,1.5864661,-1.624032,0,1,0.0665690000000001,-0.011528299999999936,0
892,It is necessary to offer increased aid to developing world countries that encourage and accept large influxes of immigrants,Finances are need to support influxes of immigrants.,Finances are not need to support influxes of immigrants.,-1.79435,2.4044375,1,1,2.6892720000000003,-2.8456674,0,1,-4.6400174,5.0937095,1
893,It is necessary to offer increased aid to developing world countries that encourage and accept large influxes of immigrants,"If there is no shortage of money, then immigrants will be accepted and treated better.","If there is not no shortage of money, then immigrants will be accepted and treated better.",-1.0868058,1.3023139,1,1,-1.2678503,1.3032827,1,1,0.21647689999999997,0.03446359999999982,0
894,Do not allow companies to collect/sell the personal data of their clients,The storing and sale of personal data aids companies by making marketing more efficient and allows niche markets to thrive,The storing and sale of personal data aids companies by making marketing less efficient and allows niche markets to thrive,-0.2890768,0.2218593,1,0,-0.60797244,0.57914084,1,0,0.29006403999999997,-0.38611313999999997,0
895,Do not allow companies to collect/sell the personal data of their clients,The sort of information being kept and sold is legitimate for firms to utilize in this fashion,The sort of information being kept and sold is not legitimate for firms to utilize in this fashion,-0.58089745,0.6032909000000001,1,0,-0.760468,0.76764125,1,0,0.18674380000000002,-0.15717709999999996,0
896,Homework is beneficial,Low-income students are at a disadvantage when it comes to homework.,Low-income students are not at a disadvantage when it comes to homework.,2.2256227,-2.222436,0,0,-2.0863643,1.9016285,1,0,4.1272512,-4.3088003,0
897,Homework is beneficial,Homework doesn't help low-income students succeed.,Homework does help low-income students succeed.,2.2483065,-2.2573647,0,0,-1.6138401000000002,1.1390173000000001,1,0,3.3873238,-3.8712048,0
898,Homework is beneficial,There is no evidence that homework makes a difference for young children.,There is not no evidence that homework makes a difference for young children.,0.33682847,-0.25527367,0,0,2.5522183999999997,-2.6255236,0,0,-2.2886951300000002,2.29694473,1
899,Homework is beneficial,"Homework has little educational worth, and therefore is a waste of students' time","Homework has much educational worth, and therefore is a waste of students' time",2.8739772,-2.9749613,0,0,3.0583916,-3.3692910000000005,0,0,-0.49531380000000036,0.08343030000000029,1
900,Homework is beneficial,There is a lack of evidence that homework helps younger children,There is not a lack of evidence that homework helps younger children,1.0891807,-0.9342166,0,0,2.3333855,-2.5288062,0,0,-1.4396255,1.3991688999999998,1
901,Homework is beneficial,Small children are not helped by having homework.,Small children are helped by having homework.,0.6396494,-0.5564213000000001,0,0,-3.5477117999999996,3.1426373,1,0,3.7822867000000002,-4.104133099999999,0
902,Homework is beneficial,Homework is beneficial because of parent/child involvement,Homework is not beneficial because of parent/child involvement,-2.0074759,2.6489716,1,1,2.7793335999999997,-2.938486,0,1,-4.9459619,5.4283052,1
903,Homework is beneficial,Homework helps parents understand what their children are learning.,Homework helps parents understand what their children are not learning.,-1.9812163,2.6473508,1,1,-2.9824002,2.4819112000000003,1,1,0.5006949000000003,-0.33504939999999994,0
904,Homework is beneficial,homework is good for students,homework is not good for students,-2.068981,2.7020578,1,1,2.6998507999999997,-2.9275393,0,1,-4.9965203,5.4019086,1
905,Homework is beneficial,Homework is good for learning,Homework is not good for learning,-2.093966,2.7049522,1,1,2.7516353,-3.0142205,0,1,-5.1081865,5.4565874999999995,1
906,Homework is beneficial,Homework is good to create study habits,Homework is not good to create study habits,-1.8480995,2.4513388,1,1,2.9103427,-3.0909052000000004,0,1,-4.9390047,5.3616814999999995,1
907,Homework is beneficial,Too much homework can be harmful,Too little homework can be harmful,2.768155,-2.8528054,0,0,0.6384915,-0.9838950999999999,0,0,1.7842599000000003,-2.2143138999999996,0
908,Homework is beneficial,Assigning large amounts of homework isn't good for students.,Assigning large amounts of homework is good for students.,2.0895996,-2.0702295,0,0,-3.5646458,3.2308682999999996,1,0,5.3204679,-5.6348753,0
909,Homework is beneficial,Too much homework is detrimental.,Too little homework is detrimental.,1.2477652,-1.1498704,0,0,-1.0894173,0.8588787,1,0,2.1066439,-2.2392877,0
910,Homework is beneficial,"Homework is an essential part of education, allowing students to learn information beyond that which they are taught at school.","Homework is not an essential part of education, allowing students to learn information beyond that which they are taught at school.",-1.6697451,2.227643,1,1,1.4686488000000002,-1.6766273999999997,0,1,-3.3463724999999998,3.6962918,1
911,Homework is beneficial,Homework is crucial to a well rounded education as it is the means by which students are encouraged to learn beyond the school curriculum.,Homework is not crucial to a well rounded education as it is the means by which students are encouraged to learn beyond the school curriculum.,-2.0894077,2.696681,1,1,1.9763824,-2.1586988,0,1,-4.2481065000000005,4.6730634,1
912,Homework is beneficial,Homework allows students to explore and learn beyond the instruction they are given in the classroom.,Homework allows students to explore and learn beyond the instruction they are not given in the classroom.,-0.81326765,1.013305,1,1,-0.749247,0.45366699,1,1,-0.35960066,0.2640579999999999,1
913,Homework is beneficial,Homework ensures that students practise what they are taught at school,Homework ensures that students practise what they are not taught at school,-2.0702002,2.6757689,1,1,-2.5997060000000003,2.1008222,1,1,0.03062200000000015,0.07606289999999971,1
914,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",4. Gov is better suited than charities.,4. Gov is not better suited than charities.,-0.7101361999999999,0.789726,1,0,2.5062943,-2.5066996,0,0,-3.2168358,3.2960203,1
915,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is better equipped than charities,The government is not better equipped than charities,-0.6948933,0.76224107,1,0,1.8712804,-1.8987532999999999,0,0,-2.5936466,2.63352147,1
916,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Financial assistance is not the government’s duty,Financial assistance is the government’s duty,2.2325304,-2.255032,0,1,-1.0015334,0.70011264,1,1,2.93264304,-3.2565654,0
917,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government is not responsible for financial assistance,The government is responsible for financial assistance,0.73784184,-0.7084693,0,1,-2.190131,1.7003456000000001,1,1,2.43818744,-2.8986003,0
918,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",The government shouldn't pay for financial assistance,The government should pay for financial assistance,0.24869688,-0.24867222,0,1,-1.0701191,0.8244851000000001,1,1,1.0731819800000002,-1.31879132,0
919,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government is better organized,Government is not better organized,-1.4001665,1.833646,1,0,2.5663004000000003,-2.5947566,0,0,-3.9949231000000003,4.3999464,1
920,"Financial Assistance for the Poor Should Be the Responsibility of Charities, Not Government",Government has more resources,Government has less resources,-1.795364,2.370511,1,0,0.98843664,-1.1156161,0,0,-2.9109800999999997,3.3589476400000002,1
921,The ICC is not an effective deterrent,One conviction in 10 years doesn't deter anything.,One conviction in 10 years does deter anything.,-0.40016744,0.41230714,1,1,0.20973054,-0.51848584,0,1,-0.91865328,0.62203768,1
922,The ICC is not an effective deterrent,The ICC's deterent effect is as wide as its authority is endorsed.,The ICC's deterent effect is not as wide as its authority is endorsed.,-0.09771473,0.113459975,1,0,0.33311640000000003,-0.38093436,0,0,-0.47864909,0.446576375,1
923,The music that glorifies violence against women should be banned,people are influenced by violent music,people are not influenced by violent music,-0.91003096,1.1600583,1,1,0.010715911000000002,-0.31345505,0,1,-1.22348601,1.170774211,1
924,The music that glorifies violence against women should be banned,"To ban music that encourages violence against women would be done with the intention of protecting women; if it is necessary to paint them as the victims of violence that they are, that is a small price to pay. Furthermore, bans on child pornography would","To ban music that encourages violence against women would be done with the intention of protecting women; if it is not necessary to paint them as the victims of violence that they are, that is a small price to pay. Furthermore, bans on child pornography would",-1.9952651,2.6337621,1,1,-3.0017533,2.5921602000000004,1,1,0.5968951000000005,-0.36799119999999963,0
925,The music that glorifies violence against women should be banned,"Violence is music leads to violence in real life, so ending violent music would lessen violence in real life.","Violence is not music leads to violence in real life, so ending violent music would lessen violence in real life.",-1.9872563,2.6613615,1,1,0.99452543,-1.0334221,0,1,-3.0206784,3.65588693,1
926,The music that glorifies violence against women should be banned,A change is needed to stop the cycle of violence.,A change is not needed to stop the cycle of violence.,-1.8869481,2.5266352,1,1,2.1507401,-2.1189334,0,1,-4.0058815,4.6773753,1
927,The music that glorifies violence against women should be banned,Music depicting violence against women encourages men (and women) not to respect women.,Music depicting violence against women encourages men (and women) to respect women.,-0.34230834,0.32732654,1,1,-2.4728444,2.0008828999999997,1,1,1.6585745599999997,-2.14551786,0
928,The music that glorifies violence against women should be banned,Both sexes are encouraged lose respect for women when music depicts violence against women.,Both sexes are not encouraged lose respect for women when music depicts violence against women.,-2.0170207,2.6583288,1,1,-1.2711948999999998,0.9130366,1,1,-1.1039841000000004,1.3871339000000003,1
929,The music that glorifies violence against women should be banned,Music about violence against women  doesn't help the perception of women,Music about violence against women  does help the perception of women,1.4824181,-1.385526,0,1,-2.6354952000000003,2.0882375,1,1,3.5706556000000003,-4.0210212,0
930,The music that glorifies violence against women should be banned,It would not be at all practical to ban music glorifying violence.,It would be at all practical to ban music glorifying violence.,2.4156137,-2.487196200000001,0,0,-3.3968272000000006,3.2821260000000003,1,0,5.6977397000000005,-5.884023400000002,0
931,The music that glorifies violence against women should be banned,Banning this music that glorifies violence is totally impractical.,Banning this music that glorifies violence is not totally impractical.,2.2398007,-2.2699902,0,0,2.4607387000000003,-2.4115415000000002,0,0,-0.17174080000000025,0.1907485000000002,1
932,The music that glorifies violence against women should be banned,It is not realistic to expect a ban of violent music,It is realistic to expect a ban of violent music,1.0165462,-0.95773244,0,0,-3.1793714,2.8741412,1,0,3.8906874,-4.13710384,0
933,The music that glorifies violence against women should be banned,Banning the music would only make women seen more like victims,Banning the music would only make women seen less like victims,2.8972592,-3.033003799999999,0,0,1.1345688999999999,-1.1689603000000002,0,0,1.7282989,-1.8984348999999991,0
934,The music that glorifies violence against women should be banned,"This type of music is degrading to everyone, not just women.","This type of music is degrading to everyone, just women.",-1.8582575,2.4773955,1,1,-2.2985692,1.8242353999999998,1,1,-0.034022100000000055,0.17882629999999988,1
935,The music that glorifies violence against women should be banned,It is dangerous to censor art.,It is not dangerous to censor art.,2.6773787,-2.7369342,0,0,1.2930019,-1.4463663,0,0,1.2310123999999998,-1.4439323,0
936,The music that glorifies violence against women should be banned,Censoring art is extremely bad.,Censoring art is not extremely bad.,2.6997187,-2.7770545,0,0,1.4920554,-1.7025635,0,0,0.9971552000000001,-1.2849991000000003,0
937,The music that glorifies violence against women should be banned,"When harmful speech is glorified in music, it leads to bad things in real life. ","When harmful speech is not glorified in music, it leads to bad things in real life.",-2.073799,2.7107368,1,1,1.5200758,-1.5888531000000001,0,1,-3.6626521000000003,4.2308126,1
938,The music that glorifies violence against women should be banned,People are justified in listening to violent music,People are not justified in listening to violent music,-1.4928193,2.012162,1,0,-1.3753867,1.0400364,1,0,-0.4527829000000001,0.6367753,1
939,The music that glorifies violence against women should be banned,Violent music can be listened to without people going out and doing what the music says.,Violent music can't be listened to without people going out and doing what the music says.,2.1188521,-2.110876,0,0,-1.3854518999999998,1.0889053,1,0,3.2077573999999998,-3.4963279,0
940,The music that glorifies violence against women should be banned,A ban is necessary for progress in the status of women.,A ban is not necessary for progress in the status of women.,-1.793869,2.3489957,1,1,3.1445819999999998,-3.1643882000000003,0,1,-4.9582572,5.4935776999999995,1
941,The music that glorifies violence against women should be banned,To ban violent music against weapon is to support positive status of women in society.,To ban violent music against weapon is not to support positive status of women in society.,-1.9089569,2.5089762,1,1,-1.9956919999999998,1.6913226000000003,1,1,-0.21763429999999961,0.5132842000000004,1
942,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","A tax exemption is a privilege, not a right. ","A tax exemption is a privilege, a right.",1.8802884,-1.8362904,0,0,-3.0738368,2.9518752,1,0,4.8321635999999994,-4.9101272,0
943,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Small churches who are struggling would be put at risk by the tax burden.,Small churches who are not struggling would be put at risk by the tax burden.,2.8004174,-2.8969321,0,1,2.8161106,-2.937042,0,1,-0.13662459999999976,-0.08082149999999988,1
944,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Small churches would are in financial peril would be in a problematic situation by a new tax burden.,Small churches would are not in financial peril would be in a problematic situation by a new tax burden.,2.954335700000001,-3.1025934,0,1,2.7116868,-2.7677560000000003,0,1,0.18657970000000068,-0.3909066000000001,0
945,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Exempting churches from taxation costs the government billions of dollars in lost revenue, which it cannot afford, especially in tough economic times. ","Exempting churches from taxation costs the government billions of dollars in lost revenue, which it can afford, especially in tough economic times.",1.217658,-1.1449809,0,0,1.812175,-1.9455941000000003,0,0,-0.7279361000000004,0.6671941000000001,1
946,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","American taxpayers are supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year. ","American taxpayers are not supporting the extravagant lifestyles of wealthy pastors, whose lavish ""megachurches"" accumulate millions of tax-free dollars every year.",-0.49517703,0.5097224,1,0,2.8200362,-2.7127845,0,0,-3.2079615300000004,3.3297586,1
947,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Churches contribute to the public good, which is why they deserve to be tax-exempt.","Churches contribute to the public good, which is not why they deserve to be tax-exempt.",-1.6634125,2.166052,1,1,2.8409789,-2.8861752,0,1,-4.5495877,5.0070309,1
948,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",Churches are awarded tax exempt status because of their contribution to the public good.,Churches are not awarded tax exempt status because of their contribution to the public good.,-1.0528404,1.3109189,1,1,2.1037877000000003,-2.0625453,0,1,-3.1153857,3.4147066000000006,1
949,The penny should stay in circulation,A penny can be used for decades and is more cost-efficient to produce than a nickel,A penny can't be used for decades and is more cost-efficient to produce than a nickel,-0.041417956,0.07884422,1,1,-0.25849193,0.009261604,1,1,-0.032156352,-0.17964770999999996,0
950,CCTV is a threat to freedom,information gathered  can be used to fight terrorism .,information gathered   can't be used to fight terrorism .,-1.9231931,2.6154566,1,0,0.28422236,-0.36127478,0,0,-2.2844678800000002,2.89967896,1
951,CCTV is a threat to freedom,information gathered can be used to fight against radical terrorists. ,information gathered can't be used to fight against radical terrorists.,-1.8532021,2.508828,1,0,0.0925096,-0.17819121,0,0,-2.03139331,2.6013376,1
952,CCTV is a threat to freedom,freedom of privacy is threatened,freedom of privacy is not threatened,2.759407299999999,-2.8279428,0,1,-0.27173138,0.27580488,1,1,3.035212179999999,-3.09967418,0
953,CCTV is a threat to freedom,freedom of privacy is in jeopardy. ,freedom of privacy is not in jeopardy.,2.889902,-3.016652,0,1,-0.76958054,0.72794914,1,1,3.61785114,-3.7862325400000003,0
954,CCTV is a threat to freedom,freedom of privacy is in serious trouble.,freedom of privacy is not in serious trouble.,2.8126194,-2.9058464,0,1,-0.030441978999999997,-0.04381038599999999,0,1,2.768809014,-2.936288379,0
955,CCTV is a threat to freedom,There are safeguards to prevent misuse,There are not safeguards to prevent misuse,-1.9492531,2.670765,1,0,2.4573897999999996,-2.4787182999999997,0,0,-4.4279714,5.128154799999999,1
956,CCTV is a threat to freedom,Power trips can be had by agencies.,Power trips can't be had by agencies.,-1.4917668,1.9773026,1,1,0.22661112,-0.31727126,0,1,-1.80903806,2.20391372,1
957,Workers in the Transport Sectors Should Be Banned From Going On Strike,Giving transport workers the right to go on strike is good for the users  ,Giving transport workers the right to go on strike is not good for the users  ,-1.0250287,1.3171296,1,0,1.5793042,-1.6854028000000003,0,0,-2.7104315000000003,2.8964337999999996,1
958,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are unique means to attain leverage and their benefits weight more than their harms ,Strikes are not unique means to attain leverage and their benefits weight more than their harms,-1.7783047,2.319423200000001,1,0,0.6116254,-0.72536665,0,0,-2.5036713500000003,2.931048600000001,1
959,Workers in the Transport Sectors Should Be Banned From Going On Strike,Strikes are the only way employees can gain leverage over their employers in negotiations.,Strikes are not the only way employees can gain leverage over their employers in negotiations.,-1.6747625,2.2235496,1,0,2.5408041,-2.5974574,0,0,-4.2722199,4.7643537,1
960,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Strikes do more good than harm, since they allow employees to negotiate on an even playing field with their employers.","Strikes do less good than harm, since they allow employees to negotiate on an even playing field with their employers.",-0.117187954,0.17713538,1,0,1.6227677,-1.6995808999999997,0,0,-1.8167688539999998,1.79990308,1
961,Workers in the Transport Sectors Should Be Banned From Going On Strike,There are better ways to deal with strikes than putting people in Jail  ,There are not better ways to deal with strikes than putting people in Jail  ,-0.09569962,0.1736328,1,0,2.19133,-2.204226,0,0,-2.29992562,2.3649628,1
962,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Banning Strikes doesn't stop them, but hides them (non solvency)  ","Banning Strikes does stop them, but hides them (non solvency)  ",1.3413931,-1.2272453,0,0,1.0123360000000001,-1.0857732,0,0,0.2556198999999999,-0.21490929999999997,0
963,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Bans don't stop strikes, they just force unions to use other means.","Bans do stop strikes, they just force unions to use other means.",1.0601287,-0.957174,0,0,0.63368183,-0.76493174,0,0,0.29519695999999995,-0.32349216999999997,0
964,Workers in the Transport Sectors Should Be Banned From Going On Strike,"A ban on unions wouldn't be effective, since the unions would just do something else.","A ban on unions would be effective, since the unions would just do something else.",1.6946309,-1.5805569,0,0,-0.89785796,0.5705802,1,0,2.2652111,-2.47841486,0
965,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Unions shouldn't be able to strike, since it gives them too much power over their employer.","Unions should be able to strike, since it gives them too much power over their employer.",-0.07858919,0.07399309,1,1,0.6180053000000001,-0.79351836,0,1,-0.87210755,0.6919983900000001,1
966,The use of atomic bombs against Hiroshima and Nagasaki was justified,The United States must not allow it's atomic weaponry programs to become compromised. ,The United States must allow it's atomic weaponry programs to become compromised.,-0.40648982,0.42010123,1,1,1.9294924,-2.109612,0,1,-2.51610182,2.34959363,1
967,The use of atomic bombs against Hiroshima and Nagasaki was justified,the mazimization of the efectiveness of the united states atomic weaponry program are needed before it could be compromised,the mazimization of the efectiveness of the united states atomic weaponry program are not needed before it could be compromised,-0.84160095,1.0211701,1,1,-0.8246519,0.7598451999999999,1,1,-0.08175575000000013,0.19651819999999998,1
968,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was not necessary to use atomic weapons on a population centre,It was necessary to use atomic weapons on a population centre,-0.10224229,0.05243868400000001,1,0,-2.5801554,2.1268587,1,0,2.02461641,-2.527716716,0
969,The use of atomic bombs against Hiroshima and Nagasaki was justified,Bombing highly populated areas is wrong.,Bombing highly populated areas is not wrong.,-0.44773358,0.50104356,1,0,2.5621343,-2.5490575,0,0,-2.99679108,3.0631778599999997,1
970,The use of atomic bombs against Hiroshima and Nagasaki was justified,It is not required to bomb large cities.,It is required to bomb large cities.,-0.8673053,0.97107327,1,0,-2.121784,1.7541196,1,0,0.8868142999999999,-1.15071073,0
971,The use of atomic bombs against Hiroshima and Nagasaki was justified,Using atomic weapons in a populated area was not necessary.,Using atomic weapons in a populated area was necessary.,1.6937983,-1.6021087,0,0,-2.961475,2.5665337999999998,1,0,4.260332099999999,-4.563583700000001,0
972,The use of atomic bombs against Hiroshima and Nagasaki was justified,The continuation of a conventional war would have been much costlier than an atomic attack,The continuation of a conventional war would have been little costlier than an atomic attack,0.63511384,-0.50628304,0,1,2.093906,-2.1210560000000003,0,1,-1.4859421600000002,1.58762296,1
973,The use of atomic bombs against Hiroshima and Nagasaki was justified,The cost of dropping the atomic bombs was much less than continuing to fight a costly war. ,The cost of dropping the atomic bombs was little less than continuing to fight a costly war.,-1.4132702,1.7651771,1,1,-0.28004670000000004,0.17616645,1,1,-1.23710375,1.4851304,1
974,The use of atomic bombs against Hiroshima and Nagasaki was justified,the continuation of the war without the nuclear bomb would have been much costlier,the continuation of the war without the nuclear bomb would have been little costlier,0.84946626,-0.6655015000000001,0,1,1.0466223,-1.0607461,0,1,-0.21127984,0.3811207999999998,1
975,The use of atomic bombs against Hiroshima and Nagasaki was justified,one time atomic attack was less costly then the continuation of the war convenstional way,one time atomic attack was more costly then the continuation of the war convenstional way,-1.5104104,2.0428803,1,1,2.6620673999999998,-2.8294257999999997,0,1,-4.3398362,4.7049477,1
976,The use of atomic bombs against Hiroshima and Nagasaki was justified,The bombing was wrong and not moral.,The bombing was wrong and moral.,1.3314515,-1.2623327,0,0,0.25122672,-0.5331264,0,0,0.7983251,-1.01110598,0
977,The use of atomic bombs against Hiroshima and Nagasaki was justified,"Not only was the bombing illegal, it was morally wrong!"," only was the bombing illegal, it was morally wrong!",-1.1527706,1.403969,1,0,2.0924058,-2.1823707000000003,0,0,-3.3351413,3.4963748,1
978,The use of atomic bombs against Hiroshima and Nagasaki was justified,The legality and morality of the bombing is questionable.,The legality and morality of the bombing is not questionable.,1.897439,-1.87211,0,0,2.4015145,-2.4194772,0,0,-0.5220382000000001,0.5294045000000003,1
979,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling and its negative effect on the environment are controversial topics.,Offshore drilling and its negative effect on the environment are not controversial topics.,2.6447415,-2.6760836,0,0,1.5277101999999998,-1.6743422,0,0,0.9703993,-1.1483734000000003,0
980,Open primaries are the most effective method of selecting candidates for elections,Open primaries will just make lobbying more prominent,Open primaries will just make lobbying less prominent,1.0010444,-0.8046923,0,0,1.2235942,-1.3644812,0,0,-0.3634367999999999,0.41890189999999994,1
981,Open primaries are the most effective method of selecting candidates for elections,Allowing open primaries will only encourage more lobbying ,Allowing open primaries will only encourage less lobbying,-0.47704384,0.536281,1,0,1.7184689999999998,-1.8745911,0,0,-2.35163494,2.2547499999999996,1
982,Open primaries are the most effective method of selecting candidates for elections,More people participate.,Less people participate.,-1.5736821,2.049945,1,1,-3.4689112,3.368146,1,1,1.7944638999999998,-1.4189661999999998,0
983,Open primaries are the most effective method of selecting candidates for elections,Open primaries make it so that voters aren't locked into single party stance voting.,Open primaries make it so that voters are locked into single party stance voting.,1.0985999,-0.94085425,0,1,2.5955223999999997,-2.710297,0,1,-1.6116971000000002,1.6546681499999996,1
984,Open primaries are the most effective method of selecting candidates for elections,Political parties will have more disputes with open primaries.,Political parties will have less disputes with open primaries.,2.9205554,-3.0337396,0,0,-0.5006761,0.5428141,1,0,3.4633694999999998,-3.5344157000000003,0
985,Open primaries are the most effective method of selecting candidates for elections,The primaries being open cause more internal friction.,The primaries being open cause less internal friction.,2.7588177,-2.8481336,0,0,-0.3113876,0.23749824,1,0,2.9963159399999997,-3.1595212000000004,0
986,Open primaries are the most effective method of selecting candidates for elections,"With open primaries, there will be more conflict withing the parties","With open primaries, there will be less conflict withing the parties",2.8985023,-3.00871,0,0,-1.7212089,1.6842806000000001,1,0,4.5827829,-4.7299189,0
987,Open primaries are the most effective method of selecting candidates for elections,There will be more party infighting with open primaries,There will be less party infighting with open primaries,2.0343285,-1.9705313,0,0,-0.5053795,0.4462446,1,0,2.4805731,-2.4759108,0
988,Open primaries are the most effective method of selecting candidates for elections,Most people are confused by open primaries.,Most people are not confused by open primaries.,2.9711637,-3.1135573,0,0,-0.64018804,0.44570082,1,0,3.41686452,-3.75374534,0
989,Open primaries are the most effective method of selecting candidates for elections,Open primaries are unnecessarily complex for most people.,Open primaries are not unnecessarily complex for most people.,2.9091425,-3.0188894,0,0,2.9590764,-3.0547495,0,0,-0.1456069999999996,-0.059813000000000116,1
990,Open primaries are the most effective method of selecting candidates for elections,Open primaries are open to manipulation,Open primaries are not open to manipulation,2.2412138,-2.2568388,0,0,1.9674695,-2.0688562,0,0,0.17235760000000022,-0.28936930000000016,0
991,Open primaries are the most effective method of selecting candidates for elections,Open primaries can be manipulated.,Open primaries can't be manipulated.,-1.2163502,1.6326845,1,0,1.6022661,-1.6752605,0,0,-2.8916107,3.2349506000000003,1
