undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold,distance_to_logtis,distance_to_distance,snorkel_logits_17,snorkel_logits_37,snorkel_logits_57,snorkel_logits_77,snorkel_logits_97,snorkel_distance_01,snorkel_distance_03,snorkel_distance_05,snorkel_distance_07,snorkel_distance_09,snorkel_label
5.145192,-5.153104,1.9001484,0.01002717,0,0,0,0.4385327895204331,0.9529684414881271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.1984553,-5.271271700000001,1.9205,0.006836533499999999,0,0,0,0.4458397847554071,0.964838110363723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.050695,6.153508,0.0017873048999999998,1.9690330000000003,1,1,1,0.39189867820090285,0.9918535262991837,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.0704417,5.6107062999999995,0.0036209821999999997,1.8653127,1,1,1,0.3696042250819844,0.9386346760402815,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.9610703,6.343616,0.0006362796,1.9516301,1,1,1,0.39618163165911324,0.9836595566524733,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1.5226897,-1.6381014999999999,1.4014558000000001,0.22772455,0,0,0,0.13430710359896095,0.5917745571095249,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
0.44862688,-0.8529583000000001,1.1684515,0.087749064,0,0,0,0.05506117066399041,0.5448707203364386,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-2.1862695,3.8038013,0.12812293,1.8053186,1,1,1,0.25490100175978997,0.8456143295561189,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.5062506,3.3475222999999996,0.048663795,1.2635286000000001,1,1,1,0.2917150384809023,0.6125135246042278,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
1.3233229,-1.4315928,1.1587018999999998,0.47486085,0,0,1,0.11700725500394206,0.3447787179759143,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1
5.1237183,-0.8111434000000001,1.6126797,1.7441205000000002,0,1,0,0.2525477947515639,0.0662661792756789,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-4.5804825,5.821628,0.01868695,1.5997736,1,1,0,0.4429577304985596,0.7971574956712831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1
4.082665400000001,0.07002864,1.4684517,1.449014,0,0,0,0.17061577267196257,0.009795770865660155,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-1.6433346999999998,5.5095863,0.45609259999999996,1.7336793000000001,1,1,1,0.3044657880025846,0.6441370334794312,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.2041607000000005,6.461652,0.10866469,1.5792329,1,1,1,0.36895058038512735,0.7414356322260917,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
2.4687853,0.6447183000000001,1.3386579,1.8475578000000001,0,1,1,0.0773311928250962,0.2565758183399372,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.0303483,-7.103276299999999,1.9465655,0.05852282,0,0,0,0.5593845174447025,0.95192046542853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.905633,-4.9997754,1.1510307,0.21749943,0,0,0,0.4644100661733932,0.4706690611841594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-1.9647849999999998,5.3483014,0.058427393,1.7098266,1,1,1,0.3112926035412428,0.8326081109680268,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.7562745,5.978081700000001,0.010892212,1.8244922,1,1,1,0.3718721466589544,0.9143874933913168,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
7.0098652999999995,-2.839634,1.8292663,1.6154276,0,0,1,0.4194034876533726,0.10781005676771128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1
-2.4507177,6.0861906999999995,0.021248221,1.5849364,1,1,1,0.3634562234376228,0.7883854280849407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.416267,5.181672,0.0326882,1.8791391,1,1,1,0.3234340283177998,0.9309504672490186,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.446073,6.186057599999999,0.0078116655,1.6202695,1,1,1,0.36751493021564857,0.8129744114621947,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
5.618393,-1.2317194,1.6650387999999998,1.6832155,0,1,0,0.2915590150308984,0.009159992168418575,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
2.4297907000000003,-1.7895423,1.4184417999999999,0.010905445,0,0,0,0.17942589709967424,0.7096558458211522,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
4.117769,-0.6772541,1.5579246999999998,1.8754778000000003,0,1,0,0.2039638442476328,0.1601014176854007,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
-0.061370414000000005,3.0365694,0.24505353,1.5275228,1,1,1,0.13162815534564906,0.6465987575030565,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-0.14213367,3.1518154,0.23679328,1.6359107,1,1,1,0.13998276273639398,0.7054111356494926,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.7299123,4.661553,0.061407566,1.2532768,1,1,1,0.31463338933157536,0.6009194768859809,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-0.29155463,3.1933422,0.23382843,1.6562552,1,1,1,0.14812163127504194,0.7171633863842676,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-0.23438247,2.3819497000000003,0.27013403,1.7725945,1,1,1,0.1111003350573987,0.7575152670515428,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-0.9340287,4.0656195,0.15755868,1.5696921,1,1,1,0.2126856893669874,0.7119736221866045,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-1.8764249,3.6916907,0.13523555,1.8687851000000002,1,1,1,0.23691577950843234,0.874027173656766,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-1.8795207999999999,5.1259284,0.081454456,1.6649131999999998,1,1,1,0.2981800185682756,0.7983534725412711,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
0.94184136,-1.8439623,1.3644611999999998,0.28113067,0,0,0,0.11832380904923182,0.5461957688531306,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
0.7247608,1.9992883000000001,0.3278888,1.655427,1,1,0,0.053907876692483196,0.6693218864495101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
2.3809435000000003,0.83515835,1.1915066,1.4016676000000001,0,1,1,0.06546983664138535,0.10595581147441566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.2761958,-0.32470933,1.3710108,1.0152354,0,0,1,0.1530663151147059,0.17937257081750363,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1
-2.2918773,4.7604165,0.03957814,1.7374653999999998,1,1,1,0.3001767010176824,0.856046742033565,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
0.11338279999999999,-1.2819866000000002,1.2528449,0.24445301,0,0,1,0.0590585856511033,0.5084127467181062,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-2.2531903,0.77641284,0.26335377,0.25491620000000004,1,0,1,0.12871540472707965,0.004249658002147472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.5138445,3.5165527,0.068427026,1.9830201,1,1,1,0.34186692555765386,0.9653068055622132,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
8.243913000000001,-6.7117085,1.9862912,0.029645502999999997,0,0,0,0.6370444661496472,0.9865091543857951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.0166345,-4.579871,1.9836147000000002,1.9855813999999998,0,1,0,0.45124353259212935,0.000987135164224679,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
6.067272,-4.1824536,1.9647574,1.9172035,0,0,0,0.43646254737425894,0.023971568651058706,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
-5.6701125999999995,5.2193760000000005,0.03659624,1.9680557,1,1,0,0.46373150802030694,0.9738106032769284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1
3.5728972000000003,-3.3832207000000003,1.6833377,0.038596332000000004,0,0,0,0.2960773441742916,0.8292513209554455,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.6588426,-2.0743139,1.7907015,1.8578689,0,1,0,0.32919747616670164,0.033860423114461025,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
1.4548837,-0.7433506999999999,0.61216986,0.41324425,0,0,0,0.09327953010879987,0.10029108378432629,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-2.8652196,5.911651999999999,0.020923615,1.9769811999999998,1,1,1,0.37368430330047786,0.986212636478426,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.2904966,5.826569999999999,0.045228064000000005,1.9286308,1,1,1,0.3455610817652129,0.949581070066441,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.476511,5.5582275,0.06362253400000001,1.9609697,1,1,1,0.34205196711031116,0.9566116581228867,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
2.5021603,-3.9221915999999997,1.4348558,0.35476106,0,0,1,0.27341159744166343,0.5445643284480968,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-0.35577333,0.15011099,0.29232943,1.4129058,1,1,1,0.021145587178595722,0.5649746044065593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
3.5405822,-4.5661592,1.5011861,1.5499207,0,1,1,0.3451209852412461,0.024566861202869366,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1307441999999999,-1.2839991000000002,1.1608357,1.7136234000000001,0,1,1,0.10250790479383033,0.27870343793454855,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.1080775,-6.848669999999999,1.4557171,1.473905,0,1,1,0.551845390175562,0.009165639052961819,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1
2.3841162000000002,-2.7977833999999997,1.3177793,1.5401788,0,1,1,0.2204538883004786,0.11212629330327588,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-2.9045335999999997,5.7673087,0.027390777999999998,1.9328508000000002,1,1,1,0.36920758325198805,0.960702047511142,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.855857,6.028553,0.01597768,1.9413805,1,1,1,0.3782679700607296,0.9707569294554675,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.4272313,3.0408404,0.008680999,0.013370395,1,1,1,0.3178986249060543,0.0023598806962353757,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.6125655,-5.89722,1.9672863,0.096830666,0,0,0,0.575417824745503,0.9430533209446205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
7.9451160000000005,-6.091366000000001,1.962855,0.041348636,0,0,0,0.5978674914672597,0.9687923904233188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-4.008053299999999,3.480411,0.08049393,1.1293959999999998,1,1,1,0.31876782960665534,0.5288374171902928,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
4.2632303,-4.091222,1.7659941000000003,0.021523774,0,0,0,0.35567929946650945,0.8795332773349172,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
4.5241294000000005,-4.499556,1.8033962,0.00095427036,0,0,0,0.3842043799524593,0.9087617552407474,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.401258,-1.7650254,1.8399131999999998,1.9066205000000003,0,1,0,0.3476588757644352,0.03362844708067783,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.757167,-1.5796598,1.7775688000000003,1.6964595,0,0,0,0.31230450331244153,0.04088973558002362,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.7964764,-4.646694,1.8632095000000002,0.040665865,0,0,0,0.4020843135475678,0.9188967560703412,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
4.598041,-4.753879,1.8219678,0.004632354,0,0,0,0.39819489892600307,0.9162708594665278,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-2.8876730999999998,6.3790355000000005,0.0006801486,1.9283125,1,1,1,0.3945628878325284,0.9718810282413133,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.5310764,5.78631,0.005174637,1.8688588,1,1,1,0.35409941977917153,0.9396392392548583,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.9251037,6.3285317,0.0054393409999999994,1.8805835,1,1,1,0.39400566183427915,0.9454172101726024,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8540592,6.333343,0.0019307732999999999,1.9165888999999998,1,1,1,0.39118256871344875,0.9653396042306175,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.863901,6.317128,0.0005183816,1.8821929,1,1,1,0.39091092039994924,0.9487097267402884,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8654337000000005,5.9694223,0.0017361641,1.8440331,1,1,1,0.3761558034054929,0.9288560962070783,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.906365,5.8407083,0.010231912,1.7492671000000002,1,1,1,0.37241419441637685,0.8767929561953699,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8395884,6.200111,0.008996904,1.8973634,1,1,1,0.38488695324254607,0.9520837289611439,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.5200385999999995,3.1929047,0.0005517006,0.02030611,1,1,1,0.32833591812828633,0.009955451349194051,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.836374,5.9828005,0.012154341,1.8119786,1,1,1,0.37548740244080586,0.9074419620374904,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8790636000000003,5.9274855,0.0016095638000000001,1.8257883000000001,1,1,1,0.3749492632615465,0.919721151400075,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.0965742999999994,-1.4490664,1.7941155,1.8376188000000002,0,1,0,0.3212048898953602,0.02192931235363828,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.495939,-4.397414700000001,1.7974601000000003,0.01392138,0,0,0,0.3786491821710425,0.899231019317983,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.0819993,-2.212138,1.8581287,1.6648808000000002,0,0,0,0.31048492591346805,0.09742846120929353,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
4.660791000000001,-4.487113,1.804282,0.001129508,0,0,0,0.3894990158018397,0.9091200109200097,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.002667,-0.8002873,1.6399894,1.650145,0,1,0,0.2469254350659889,0.005115864881784487,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-2.811056,6.124121700000001,0.0008325577000000001,1.8833276,1,1,1,0.38043186890044123,0.9491234235017459,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.9112139999999997,6.2240853,0.006683945699999999,1.9021683,1,1,1,0.38896175892975543,0.9556724543196888,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8578775000000003,6.1829653,0.012859106,1.9431508000000002,1,1,1,0.3849356889925077,0.973221831868393,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.0524616,5.145899299999999,0.029560685,1.046866,1,1,1,0.3490261322095931,0.5129067718842139,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.523112,-1.8500607,1.8658403000000001,1.9068801,0,1,0,0.3564772290918211,0.020687249847171022,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.5511384,-1.7144451,1.8301009999999998,1.8735819,0,1,0,0.3092678620187209,0.021918018584551682,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.350074299999999,-1.6369575,1.8561252000000001,1.9503005,0,1,0,0.3400185389113487,0.04747743142313224,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.085986,-1.5005978000000002,1.8161025000000002,1.9118203999999999,0,1,0,0.32295002955274466,0.04825518893174839,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.2064905,-4.7741666,1.973026,1.9571611,0,0,1,0.46761743177435217,0.007994414696345998,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1
7.4723619999999995,-5.5755143,1.8799869999999999,0.027225614,0,0,1,0.5557296217752663,0.9341321267002811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
7.5915289999999995,-5.8295617,1.9190596000000002,0.26813644,0,0,1,0.5716373388300795,0.8323680946781888,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-3.9160516000000003,3.4034949999999995,0.025328577,0.007373154,1,0,0,0.31156796010229054,0.009048427376357034,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.701175,-3.1645203,1.5099251,0.019364953,0,0,0,0.3348467483522992,0.7515152893721649,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-0.6395973,1.4627066999999998,0.53582335,0.11852503,1,0,0,0.08919063734326071,0.21039157313955442,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1
-5.798539,5.3897285,0.034875512000000004,1.8965108,1,1,1,0.4764665209328535,0.9386062249183705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-5.944819,5.363233,0.002965808,1.913554,1,1,1,0.4815721597655252,0.963287599645824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-5.366703500000001,5.069609,0.11546236,1.9289465000000001,1,1,1,0.4444155406439042,0.9143290844376942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6.899767,-4.7894735,1.7591577,0.0030603409000000002,0,0,0,0.497819761151079,0.8853954660399957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.2999845,-4.4452996,1.8707452000000002,0.6508063000000001,0,0,0,0.4575850024620251,0.6150718128744742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.1798425,-3.6883682999999996,1.6831443,0.033523082999999995,0,0,0,0.37757750289195396,0.8317116730886384,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.789391999999999,-4.1754809999999996,1.7197003,0.064327,0,0,0,0.4243211225977019,0.8346117934979692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
2.5191462000000002,-1.019924,1.4966198999999998,1.9487787,0,1,1,0.15043069180932384,0.22796774328992797,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
3.150692,-0.62327474,1.3710177,1.5564746,0,1,1,0.16044281271214697,0.0935003471488574,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
8.966498,-7.395217999999999,1.9338297999999998,0.31558895,0,0,0,0.6969771843361076,0.8158901276086804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
0.7226746000000001,-0.20004845,0.78290457,0.1916424,0,0,1,0.03891272739164124,0.29810173168051635,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1
-0.32774317,0.8842184000000001,0.41396224,1.6720095000000001,1,1,1,0.05124109558298891,0.6342855190400715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.361712,1.8000101000000002,0.09275377,0.31539428,1,1,1,0.17697031688499565,0.11224780720004206,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
5.8612385,-4.0045967000000005,1.6910269,0.17320937,0,0,0,0.42009978145938787,0.7652580835465967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
2.8381004,-1.4102736,1.2329177,0.05420035,0,0,0,0.18066372718069154,0.5942884795221473,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-6.762149000000001,7.712769000000001,0.006719351,1.3654621999999998,1,1,1,0.6165551836748596,0.6850548373528446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.973828,7.372694999999999,0.017661631,1.7831416000000002,1,1,1,0.6110825348937494,0.890126047720368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.625815400000001,7.7027917,0.016156495,1.3292633999999999,1,1,1,0.6103188959023753,0.6620458278177805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-7.5842485,7.578189,0.018467069,1.9264205,1,1,1,0.6458596951719149,0.9619591897202703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-7.818536999999999,7.4245167,0.005458831999999999,1.92661,1,1,1,0.6492958425971863,0.9686133055302613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.585818,5.5964904,0.0068526864,0.044548392,1,1,1,0.4335889879879444,0.019001203866928988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-7.639969000000001,7.238509700000001,0.00458622,1.8515658,1,1,1,0.6337563673109743,0.9312170203669075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.2552294999999996,7.6503477,0.018357694,1.1692606,1,1,1,0.5922878661379131,0.5802648229235567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.831444,7.740340700000001,0.016584992,1.3854030000000002,1,1,1,0.6206839848562542,0.6901345926768123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.714556,5.8497443,0.0045393705,0.0033678412,1,0,1,0.44987083312154713,0.0005862211343035781,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-6.941594,7.5073543,0.020693243,1.5050297,1,1,1,0.6154482632570022,0.7483773912593684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.469233,7.684369,0.011880696000000001,1.1739733,1,1,1,0.6028595598908245,0.5859065133414539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-6.570924799999999,5.883786,0.024956346,1.9095619,1,1,1,0.5304468113031174,0.9501875142068524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11.115062,-10.644614,1.9527838,1.0240307,0,0,0,0.9270573215258816,0.46825997419145565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
12.024346000000001,-11.222278,1.9635417000000002,0.046082377,0,0,0,0.9904363017024779,0.9667519285242991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
11.929889999999999,-11.031994000000001,1.9541400000000002,0.06882548,0,0,0,0.978299676335966,0.9505449650235603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
12.153067,-11.317933,1.9662626,0.0063341856,0,0,0,1.0,0.9881642549345538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
8.673067999999999,-8.954912,1.9295726000000002,1.8816178,0,0,0,0.7509498323065396,0.024173696866541947,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
11.677771,-10.496189,1.9193276999999997,0.07084137,0,0,0,0.9447155701152614,0.9319767028031238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.857371,-9.569644,1.895843,1.6563029999999999,0,0,0,0.8276310636623118,0.12076829549207176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1
8.793269,-9.25866,1.9678533,1.9668202000000001,0,0,0,0.7690200373620545,0.0005164270026507618,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1
11.504237,-10.751617999999999,1.9465182,0.13737673,0,0,0,0.9482062245171384,0.9121395705002234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-4.6212230000000005,5.6254787,0.010153532,0.012348235,1,1,1,0.4363336580666598,0.0011020911121290683,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-7.41285,7.5726833,0.0055528283,1.6102855,1,1,1,0.638319412804975,0.809079491604174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11.15944,-10.685759,1.8490627,1.0149037,0,0,0,0.930702614112874,0.4205669419434362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1
10.457746,-9.794294,1.9290473000000001,1.1940848,0,0,0,0.8627965456564344,0.37055344349701475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1
